bistratifiedcell bistratifiedcell 0 bistratifiedcell[0].dend[0]
bistratifiedcell bistratifiedcell 1 bistratifiedcell[0].dend[1]
bistratifiedcell bistratifiedcell 2 bistratifiedcell[0].dend[1]
bistratifiedcell bistratifiedcell 3 bistratifiedcell[0].dend[5]
bistratifiedcell bistratifiedcell 4 bistratifiedcell[0].dend[6]
bistratifiedcell bistratifiedcell 5 bistratifiedcell[0].dend[6]
bistratifiedcell bistratifiedcell 6 bistratifiedcell[0].dend[10]
bistratifiedcell bistratifiedcell 7 bistratifiedcell[0].dend[10]
bistratifiedcell bistratifiedcell 8 bistratifiedcell[0].dend[11]
bistratifiedcell bistratifiedcell 9 bistratifiedcell[0].dend[11]
bistratifiedcell bistratifiedcell 10 bistratifiedcell[0].dend[11]
bistratifiedcell bistratifiedcell 11 bistratifiedcell[0].dend[13]
bistratifiedcell bistratifiedcell 12 bistratifiedcell[0].dend[13]
bistratifiedcell bistratifiedcell 13 bistratifiedcell[0].dend[14]
bistratifiedcell bistratifiedcell 14 bistratifiedcell[0].dend[14]
bistratifiedcell bistratifiedcell 15 bistratifiedcell[0].dend[14]
bistratifiedcell cckcell 16 bistratifiedcell[0].dend[10]
bistratifiedcell cckcell 17 bistratifiedcell[0].dend[13]
bistratifiedcell cckcell 18 bistratifiedcell[0].soma[0]
bistratifiedcell ivycell 19 bistratifiedcell[0].dend[0]
bistratifiedcell ivycell 20 bistratifiedcell[0].dend[1]
bistratifiedcell ivycell 21 bistratifiedcell[0].dend[1]
bistratifiedcell ivycell 22 bistratifiedcell[0].dend[5]
bistratifiedcell ivycell 23 bistratifiedcell[0].dend[6]
bistratifiedcell ivycell 24 bistratifiedcell[0].dend[6]
bistratifiedcell ivycell 25 bistratifiedcell[0].dend[10]
bistratifiedcell ivycell 26 bistratifiedcell[0].dend[10]
bistratifiedcell ivycell 27 bistratifiedcell[0].dend[11]
bistratifiedcell ivycell 28 bistratifiedcell[0].dend[11]
bistratifiedcell ivycell 29 bistratifiedcell[0].dend[11]
bistratifiedcell ivycell 30 bistratifiedcell[0].dend[13]
bistratifiedcell ivycell 31 bistratifiedcell[0].dend[13]
bistratifiedcell ivycell 32 bistratifiedcell[0].dend[14]
bistratifiedcell ivycell 33 bistratifiedcell[0].dend[14]
bistratifiedcell ivycell 34 bistratifiedcell[0].dend[14]
bistratifiedcell ngfcell 35 bistratifiedcell[0].dend[1]
bistratifiedcell ngfcell 36 bistratifiedcell[0].dend[2]
bistratifiedcell ngfcell 37 bistratifiedcell[0].dend[2]
bistratifiedcell ngfcell 38 bistratifiedcell[0].dend[2]
bistratifiedcell ngfcell 39 bistratifiedcell[0].dend[3]
