source	target	synapse
2970	1008	4
2970	1008	7
2970	1008	5
2970	1008	1
2970	1008	14
2970	1008	13
2970	1008	3
2970	1008	5
2970	1008	4
2970	1008	14
2946	1008	14
2946	1008	9
2946	1008	3
2946	1008	3
2946	1008	4
2946	1008	9
2946	1008	8
2946	1008	1
2946	1008	13
2946	1008	4
3012	1008	10
3012	1008	14
3012	1008	4
3012	1008	0
3012	1008	2
3012	1008	0
3012	1008	12
3012	1008	3
3012	1008	4
3012	1008	13
2969	1008	13
2969	1008	13
2969	1008	0
2969	1008	13
2969	1008	0
2969	1008	2
2969	1008	2
2969	1008	8
2969	1008	11
2969	1008	3
2902	1008	6
2902	1008	7
2902	1008	7
2902	1008	3
2902	1008	3
2902	1008	3
2902	1008	5
2902	1008	7
2902	1008	8
2902	1008	6
2944	1008	11
2944	1008	10
2944	1008	5
2944	1008	0
2944	1008	10
2944	1008	1
2944	1008	10
2944	1008	4
2944	1008	9
2944	1008	2
3054	1008	9
3054	1008	1
3054	1008	4
3054	1008	3
3054	1008	11
3054	1008	0
3054	1008	9
3054	1008	12
3054	1008	5
3054	1008	12
2901	1008	12
2901	1008	0
2901	1008	4
2901	1008	11
2901	1008	6
2901	1008	6
2901	1008	8
2901	1008	2
2901	1008	9
2901	1008	7
2923	1008	1
2923	1008	6
2923	1008	11
2923	1008	11
2923	1008	8
2923	1008	14
2923	1008	0
2923	1008	0
2923	1008	7
2923	1008	8
2947	1008	0
2947	1008	3
2947	1008	12
2947	1008	7
2947	1008	6
2947	1008	14
2947	1008	12
2947	1008	1
2947	1008	1
2947	1008	0
3010	1008	8
3010	1008	4
3010	1008	11
3010	1008	3
3010	1008	11
3010	1008	12
3010	1008	3
3010	1008	10
3010	1008	6
3010	1008	9
2989	1008	12
2989	1008	4
2989	1008	10
2989	1008	11
2989	1008	10
2989	1008	0
2989	1008	13
2989	1008	5
2989	1008	8
2989	1008	0
2990	1008	8
2990	1008	1
2990	1008	14
2990	1008	1
2990	1008	6
2990	1008	5
2990	1008	4
2990	1008	10
2990	1008	2
2990	1008	7
3099	1008	3
3099	1008	0
3099	1008	8
3099	1008	11
3099	1008	10
3099	1008	5
3099	1008	9
3099	1008	9
3099	1008	1
3099	1008	1
3149	1008	14
3149	1008	9
3149	1008	2
3149	1008	0
3149	1008	11
3149	1008	1
3149	1008	11
3149	1008	3
3149	1008	9
3149	1008	13
2881	1008	7
2881	1008	12
2881	1008	4
2881	1008	7
2881	1008	13
2881	1008	9
2881	1008	12
2881	1008	9
2881	1008	12
2881	1008	6
6124	1008	17
6124	1008	16
6124	1008	18
6124	1008	16
6124	1008	17
6124	1008	17
6124	1008	18
6124	1008	15
6049	1008	15
6049	1008	16
6049	1008	16
6049	1008	15
6049	1008	16
6049	1008	17
6049	1008	18
6049	1008	16
6259	1008	18
6259	1008	15
6259	1008	16
6259	1008	15
6259	1008	15
6259	1008	15
6259	1008	15
6259	1008	16
6098	1008	17
6098	1008	17
6098	1008	15
6098	1008	15
6098	1008	15
6098	1008	16
6098	1008	16
6098	1008	16
6103	1008	15
6103	1008	18
6103	1008	15
6103	1008	15
6103	1008	17
6103	1008	16
6103	1008	16
6103	1008	16
6050	1008	17
6050	1008	18
6050	1008	15
6050	1008	15
6050	1008	17
6050	1008	18
6050	1008	15
6050	1008	17
6206	1008	18
6206	1008	15
6206	1008	15
6206	1008	16
6206	1008	15
6206	1008	15
6206	1008	16
6206	1008	15
6386	1008	15
6386	1008	18
6386	1008	17
6386	1008	15
6386	1008	18
6386	1008	18
6386	1008	16
6386	1008	16
6286	1008	15
6286	1008	18
6286	1008	15
6286	1008	15
6286	1008	18
6286	1008	18
6286	1008	15
6286	1008	15
6126	1008	15
6126	1008	16
6126	1008	16
6126	1008	15
6126	1008	15
6126	1008	15
6126	1008	15
6126	1008	16
6239	1008	18
6239	1008	17
6239	1008	16
6239	1008	18
6239	1008	17
6239	1008	17
6239	1008	17
6239	1008	17
6418	1008	18
6418	1008	15
6418	1008	15
6418	1008	18
6418	1008	18
6418	1008	15
6418	1008	15
6418	1008	18
13378	1008	30
13378	1008	31
13378	1008	21
13378	1008	22
13378	1008	27
13378	1008	21
13378	1008	19
13378	1008	27
13378	1008	32
13378	1008	27
13440	1008	27
13440	1008	19
13440	1008	25
13440	1008	30
13440	1008	29
13440	1008	20
13440	1008	22
13440	1008	27
13440	1008	19
13440	1008	32
13655	1008	23
13655	1008	32
13655	1008	24
13655	1008	23
13655	1008	22
13655	1008	33
13655	1008	21
13655	1008	23
13655	1008	23
13655	1008	26
13687	1008	23
13687	1008	29
13687	1008	21
13687	1008	19
13687	1008	33
13687	1008	22
13687	1008	33
13687	1008	23
13687	1008	29
13687	1008	24
13727	1008	24
13727	1008	23
13727	1008	28
13727	1008	19
13727	1008	30
13727	1008	30
13727	1008	20
13727	1008	28
13727	1008	31
13727	1008	31
13757	1008	31
13757	1008	22
13757	1008	26
13757	1008	26
13757	1008	30
13757	1008	24
13757	1008	31
13757	1008	26
13757	1008	24
13757	1008	33
13516	1008	30
13516	1008	30
13516	1008	21
13516	1008	23
13516	1008	29
13516	1008	30
13516	1008	20
13516	1008	27
13516	1008	33
13516	1008	30
13232	1008	20
13232	1008	19
13232	1008	30
13232	1008	31
13232	1008	30
13232	1008	28
13232	1008	19
13232	1008	30
13232	1008	23
13232	1008	23
13338	1008	29
13338	1008	33
13338	1008	19
13338	1008	19
13338	1008	30
13338	1008	28
13338	1008	19
13338	1008	20
13338	1008	32
13338	1008	31
13336	1008	33
13336	1008	29
13336	1008	20
13336	1008	26
13336	1008	32
13336	1008	27
13336	1008	19
13336	1008	33
13336	1008	20
13336	1008	19
13370	1008	22
13370	1008	32
13370	1008	26
13370	1008	32
13370	1008	32
13370	1008	27
13370	1008	32
13370	1008	22
13370	1008	19
13370	1008	26
13793	1008	22
13793	1008	26
13793	1008	24
13793	1008	25
13793	1008	23
13793	1008	28
13793	1008	25
13793	1008	33
13793	1008	30
13793	1008	26
13444	1008	31
13444	1008	28
13444	1008	23
13444	1008	23
13444	1008	23
13444	1008	33
13444	1008	24
13444	1008	31
13444	1008	28
13444	1008	33
13827	1008	20
13827	1008	22
13827	1008	25
13827	1008	33
13827	1008	20
13827	1008	30
13827	1008	22
13827	1008	28
13827	1008	19
13827	1008	28
13553	1008	26
13553	1008	33
13553	1008	28
13553	1008	28
13553	1008	27
13553	1008	25
13553	1008	19
13553	1008	27
13553	1008	23
13553	1008	30
13546	1008	33
13546	1008	29
13546	1008	28
13546	1008	30
13546	1008	20
13546	1008	33
13546	1008	30
13546	1008	30
13546	1008	20
13546	1008	20
13691	1008	20
13691	1008	31
13691	1008	25
13691	1008	21
13691	1008	28
13691	1008	24
13691	1008	29
13691	1008	32
13691	1008	27
13691	1008	26
13442	1008	21
13442	1008	29
13442	1008	21
13442	1008	30
13442	1008	31
13442	1008	24
13442	1008	25
13442	1008	29
13442	1008	33
13442	1008	29
13552	1008	26
13552	1008	24
13552	1008	27
13552	1008	29
13552	1008	19
13552	1008	22
13552	1008	22
13552	1008	28
13552	1008	31
13552	1008	25
13764	1008	25
13764	1008	33
13764	1008	28
13764	1008	21
13764	1008	33
13764	1008	24
13764	1008	29
13764	1008	26
13764	1008	32
13764	1008	33
13618	1008	23
13618	1008	23
13618	1008	29
13618	1008	21
13618	1008	27
13618	1008	19
13618	1008	27
13618	1008	29
13618	1008	28
13618	1008	32
14111	1008	21
14111	1008	27
14111	1008	21
14111	1008	28
14111	1008	24
14111	1008	28
14111	1008	29
14111	1008	28
14111	1008	31
14111	1008	24
12853	1008	20
12853	1008	26
12853	1008	32
12853	1008	23
12853	1008	24
12853	1008	21
12853	1008	23
12853	1008	24
12853	1008	29
12853	1008	23
14113	1008	27
14113	1008	21
14113	1008	33
14113	1008	30
14113	1008	27
14113	1008	26
14113	1008	30
14113	1008	19
14113	1008	25
14113	1008	32
20776	1008	58
20776	1008	64
20776	1008	70
20776	1008	58
20776	1008	68
20776	1008	63
20776	1008	71
20776	1008	69
20776	1008	60
20776	1008	55
20808	1008	72
20808	1008	69
20808	1008	64
20808	1008	55
20808	1008	55
20808	1008	62
20808	1008	63
20808	1008	73
20808	1008	62
20808	1008	55
20774	1008	73
20774	1008	70
20774	1008	60
20774	1008	68
20774	1008	70
20774	1008	58
20774	1008	68
20774	1008	56
20774	1008	67
20774	1008	66
20825	1008	71
20825	1008	57
20825	1008	55
20825	1008	54
20825	1008	62
20825	1008	72
20825	1008	71
20825	1008	70
20825	1008	70
20825	1008	61
20824	1008	62
20824	1008	55
20824	1008	70
20824	1008	56
20824	1008	69
20824	1008	65
20824	1008	72
20824	1008	61
20824	1008	73
20824	1008	67
20840	1008	68
20840	1008	57
20840	1008	65
20840	1008	61
20840	1008	64
20840	1008	55
20840	1008	56
20840	1008	61
20840	1008	70
20840	1008	58
20822	1008	56
20822	1008	60
20822	1008	56
20822	1008	59
20822	1008	58
20822	1008	73
20822	1008	60
20822	1008	64
20822	1008	60
20822	1008	69
20795	1008	66
20795	1008	62
20795	1008	69
20795	1008	58
20795	1008	56
20795	1008	66
20795	1008	72
20795	1008	63
20795	1008	66
20795	1008	64
238206	1008	81
238206	1008	82
238206	1008	77
251997	1008	86
251997	1008	84
251997	1008	96
238687	1008	94
238687	1008	77
238687	1008	89
256583	1008	96
256583	1008	94
256583	1008	82
241602	1008	88
241602	1008	93
241602	1008	78
244003	1008	91
244003	1008	91
244003	1008	89
235789	1008	77
235789	1008	96
235789	1008	94
244477	1008	89
244477	1008	81
244477	1008	86
255348	1008	89
255348	1008	82
255348	1008	80
244530	1008	97
244530	1008	94
244530	1008	76
246858	1008	78
246858	1008	77
246858	1008	96
260525	1008	78
260525	1008	78
260525	1008	78
239844	1008	87
239844	1008	87
239844	1008	82
230631	1008	79
230631	1008	88
230631	1008	97
230661	1008	93
230661	1008	96
230661	1008	75
232406	1008	77
232406	1008	89
232406	1008	86
258793	1008	78
258793	1008	85
258793	1008	84
241120	1008	79
241120	1008	87
241120	1008	83
230065	1008	91
230065	1008	79
230065	1008	84
259424	1008	97
259424	1008	97
259424	1008	77
248511	1008	93
248511	1008	96
248511	1008	85
235812	1008	79
235812	1008	89
235812	1008	77
239290	1008	74
239290	1008	89
239290	1008	90
256551	1008	90
256551	1008	92
256551	1008	97
243894	1008	88
243894	1008	82
243894	1008	74
245608	1008	97
245608	1008	94
245608	1008	84
240484	1008	83
240484	1008	84
240484	1008	85
236371	1008	75
236371	1008	78
236371	1008	82
246826	1008	76
246826	1008	90
246826	1008	90
257113	1008	85
257113	1008	83
257113	1008	93
250849	1008	85
250849	1008	95
250849	1008	75
238742	1008	88
238742	1008	81
238742	1008	97
235279	1008	75
235279	1008	93
235279	1008	89
236418	1008	95
236418	1008	79
236418	1008	84
242166	1008	80
242166	1008	89
242166	1008	89
243419	1008	92
243419	1008	83
243419	1008	88
237015	1008	97
237015	1008	78
237015	1008	79
243932	1008	92
243932	1008	82
243932	1008	92
236369	1008	78
236369	1008	80
236369	1008	97
248585	1008	79
248585	1008	89
248585	1008	94
251961	1008	93
251961	1008	89
251961	1008	96
239895	1008	78
239895	1008	92
239895	1008	97
233559	1008	84
233559	1008	94
233559	1008	90
259404	1008	89
259404	1008	77
259404	1008	85
234765	1008	76
234765	1008	79
234765	1008	94
230094	1008	96
230094	1008	87
230094	1008	94
229495	1008	91
229495	1008	76
229495	1008	87
249021	1008	93
249021	1008	88
249021	1008	95
236494	1008	87
236494	1008	89
236494	1008	91
254190	1008	74
254190	1008	83
254190	1008	81
230610	1008	91
230610	1008	88
230610	1008	75
253626	1008	76
253626	1008	74
253626	1008	89
241056	1008	96
241056	1008	93
241056	1008	88
253133	1008	75
253133	1008	86
253133	1008	91
248482	1008	87
248482	1008	95
248482	1008	87
239311	1008	80
239311	1008	92
239311	1008	77
228923	1008	97
228923	1008	80
228923	1008	92
238125	1008	76
238125	1008	82
238125	1008	88
239316	1008	94
239316	1008	74
239316	1008	86
243854	1008	75
243854	1008	91
243854	1008	91
260033	1008	78
260033	1008	91
260033	1008	77
246207	1008	76
246207	1008	87
246207	1008	76
247864	1008	84
247864	1008	80
247864	1008	94
260555	1008	88
260555	1008	77
260555	1008	81
234743	1008	91
234743	1008	87
234743	1008	92
243931	1008	77
243931	1008	80
243931	1008	76
244433	1008	92
244433	1008	90
244433	1008	83
241043	1008	86
241043	1008	78
241043	1008	96
240547	1008	81
240547	1008	89
240547	1008	93
232412	1008	77
232412	1008	88
232412	1008	85
250288	1008	85
250288	1008	91
250288	1008	86
258259	1008	84
258259	1008	97
