secname	pos	x	y	z	dist	diam	cm	Ra	gmax_ch_CavL	gmax_ch_CavN	gmax_ch_HCN	gmax_ch_HCNolm	gmax_ch_HCNp	gmax_ch_KCaS	gmax_ch_Kdrfast	gmax_ch_Kdrfastngf	gmax_ch_Kdrp	gmax_ch_Kdrslow	gmax_ch_KvA	gmax_ch_KvAdistp	gmax_ch_KvAngf	gmax_ch_KvAolm	gmax_ch_KvAproxp	gmax_ch_KvCaB	gmax_ch_KvGroup	gmax_ch_KvM	gmax_ch_Nav	gmax_ch_Navaxonp	gmax_ch_Navbis	gmax_ch_Navcck	gmax_ch_Navngf	gmax_ch_Navp	gmax_ch_leak
poolosyncell[0].axon[1]	0	997.444	396.893	105	50.8926	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[1]	0.0555556	997.444	396.893	105	64.7815	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[1]	0.166667	997.444	396.893	105	92.5593	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[1]	0.277778	997.444	396.893	105	120.337	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[1]	0.388889	997.444	396.893	105	148.115	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[1]	0.5	997.444	396.893	105	175.893	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[1]	0.611111	997.444	396.893	105	203.67	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[1]	0.722222	997.444	396.893	105	231.448	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[1]	0.833333	997.444	396.893	105	259.226	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[1]	0.944444	997.444	396.893	105	287.004	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[1]	1	997.444	396.893	105	300.893	0.7	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[0]	0	947.444	396.893	105	0.892624	1	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[0]	0.166667	947.444	396.893	105	9.22596	1	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[0]	0.5	947.444	396.893	105	25.8926	1	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[0]	0.833333	947.444	396.893	105	42.5593	1	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].axon[0]	1	947.444	396.893	105	50.8926	1	1	50	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.0016	0	0	0	0	0.064	0	0	0	0	0
poolosyncell[0].soma[0]	0	947.444	396	105	0	3.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[0]	0.5	947.444	396	105	0.25	3.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[0]	1	947.444	396	105	0.5	3.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[1]	0	947.444	396.5	105	0.5	3.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[1]	0.5	947.444	396.5	105	0.550003	3.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[1]	1	947.444	396.5	105	0.600006	3.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[2]	0	947.444	396.6	105	0.600006	5.8	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[2]	0.5	947.444	396.6	105	0.892624	5.8	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[2]	1	947.444	396.6	105	1.18524	5.8	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[3]	0	947.444	397.185	105	1.18524	7.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[3]	0.5	947.444	397.185	105	2.36644	7.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[3]	1	947.444	397.185	105	3.54764	7.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[4]	0	947.444	399.548	105	3.54764	8.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[4]	0.5	947.444	399.548	105	4.0631	8.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[4]	1	947.444	399.548	105	4.57855	8.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[5]	0	947.444	400.579	105	4.57855	9	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[5]	0.5	947.444	400.579	105	7.12341	9	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[5]	1	947.444	400.579	105	9.66827	9	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[6]	0	947.444	405.668	105	9.66827	8.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[6]	0.5	947.444	405.668	105	10.749	8.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[6]	1	947.444	405.668	105	11.8297	8.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
poolosyncell[0].soma[7]	0	947.444	407.83	105	11.8297	7.4	1	150	0	0	0	0	0.0006	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.032	0
