source	target	synapse
3551	3615	4
3551	3615	2
3551	3615	12
3551	3615	4
3551	3615	7
3551	3615	4
3551	3615	1
3551	3615	9
3551	3615	12
3551	3615	9
3575	3615	11
3575	3615	13
3575	3615	7
3575	3615	6
3575	3615	0
3575	3615	5
3575	3615	6
3575	3615	9
3575	3615	14
3575	3615	2
3613	3615	12
3613	3615	11
3613	3615	14
3613	3615	13
3613	3615	0
3613	3615	2
3613	3615	1
3613	3615	4
3613	3615	12
3613	3615	14
3589	3615	8
3589	3615	7
3589	3615	13
3589	3615	4
3589	3615	2
3589	3615	11
3589	3615	7
3589	3615	5
3589	3615	1
3589	3615	2
3656	3615	8
3656	3615	1
3656	3615	10
3656	3615	4
3656	3615	5
3656	3615	9
3656	3615	4
3656	3615	13
3656	3615	3
3656	3615	11
3619	3615	2
3619	3615	12
3619	3615	13
3619	3615	7
3619	3615	12
3619	3615	8
3619	3615	5
3619	3615	7
3619	3615	2
3619	3615	8
3612	3615	6
3612	3615	2
3612	3615	2
3612	3615	11
3612	3615	12
3612	3615	3
3612	3615	1
3612	3615	5
3612	3615	1
3612	3615	4
3595	3615	2
3595	3615	4
3595	3615	5
3595	3615	2
3595	3615	5
3595	3615	7
3595	3615	12
3595	3615	1
3595	3615	14
3595	3615	3
3611	3615	14
3611	3615	2
3611	3615	11
3611	3615	7
3611	3615	3
3611	3615	7
3611	3615	5
3611	3615	8
3611	3615	6
3611	3615	12
3663	3615	4
3663	3615	11
3663	3615	11
3663	3615	3
3663	3615	3
3663	3615	5
3663	3615	4
3663	3615	6
3663	3615	0
3663	3615	2
3574	3615	7
3574	3615	11
3574	3615	4
3574	3615	4
3574	3615	5
3574	3615	12
3574	3615	9
3574	3615	13
3574	3615	13
3574	3615	0
3568	3615	14
3568	3615	0
3568	3615	12
3568	3615	8
3568	3615	14
3568	3615	10
3568	3615	1
3568	3615	3
3568	3615	3
3568	3615	0
3637	3615	1
3637	3615	14
3637	3615	11
3637	3615	2
3637	3615	12
3637	3615	14
3637	3615	0
3637	3615	2
3637	3615	1
3637	3615	7
3678	3615	1
3678	3615	0
3678	3615	11
3678	3615	10
3678	3615	3
3678	3615	6
3678	3615	14
3678	3615	8
3678	3615	0
3678	3615	8
3481	3615	3
3481	3615	7
3481	3615	14
3481	3615	2
3481	3615	2
3481	3615	4
3481	3615	13
3481	3615	12
3481	3615	10
3481	3615	6
3566	3615	12
3566	3615	13
3566	3615	14
3566	3615	10
3566	3615	11
3566	3615	7
3566	3615	6
3566	3615	4
3566	3615	14
3566	3615	8
7049	3615	16
7049	3615	17
7049	3615	17
7049	3615	15
7049	3615	17
7049	3615	15
7049	3615	16
7049	3615	18
7123	3615	17
7123	3615	16
7123	3615	17
7123	3615	16
7123	3615	15
7123	3615	18
7123	3615	18
7123	3615	17
7070	3615	16
7070	3615	16
7070	3615	16
7070	3615	18
7070	3615	17
7070	3615	18
7070	3615	17
7070	3615	16
7256	3615	16
7256	3615	16
7256	3615	16
7256	3615	16
7256	3615	15
7256	3615	17
7256	3615	15
7256	3615	18
7177	3615	17
7177	3615	16
7177	3615	17
7177	3615	18
7177	3615	17
7177	3615	18
7177	3615	18
7177	3615	15
7127	3615	17
7127	3615	16
7127	3615	15
7127	3615	17
7127	3615	16
7127	3615	18
7127	3615	17
7127	3615	15
7207	3615	18
7207	3615	15
7207	3615	16
7207	3615	18
7207	3615	18
7207	3615	16
7207	3615	16
7207	3615	15
7231	3615	17
7231	3615	15
7231	3615	15
7231	3615	18
7231	3615	18
7231	3615	17
7231	3615	16
7231	3615	16
7097	3615	16
7097	3615	17
7097	3615	16
7097	3615	17
7097	3615	15
7097	3615	17
7097	3615	18
7097	3615	18
7150	3615	15
7150	3615	17
7150	3615	15
7150	3615	16
7150	3615	16
7150	3615	16
7150	3615	18
7150	3615	17
7265	3615	16
7265	3615	18
7265	3615	16
7265	3615	17
7265	3615	17
7265	3615	16
7265	3615	17
7265	3615	17
6964	3615	15
6964	3615	18
6964	3615	16
6964	3615	18
6964	3615	16
6964	3615	17
6964	3615	15
6964	3615	17
15800	3615	27
15800	3615	28
15800	3615	27
15800	3615	28
15800	3615	20
15800	3615	28
15800	3615	27
15800	3615	30
15800	3615	31
15800	3615	28
15973	3615	20
15973	3615	32
15973	3615	23
15973	3615	25
15973	3615	27
15973	3615	19
15973	3615	32
15973	3615	28
15973	3615	30
15973	3615	28
15840	3615	20
15840	3615	28
15840	3615	29
15840	3615	31
15840	3615	33
15840	3615	25
15840	3615	21
15840	3615	31
15840	3615	21
15840	3615	25
16082	3615	29
16082	3615	23
16082	3615	29
16082	3615	27
16082	3615	21
16082	3615	29
16082	3615	22
16082	3615	19
16082	3615	22
16082	3615	33
15731	3615	21
15731	3615	22
15731	3615	31
15731	3615	30
15731	3615	29
15731	3615	21
15731	3615	26
15731	3615	33
15731	3615	20
15731	3615	30
15939	3615	24
15939	3615	29
15939	3615	22
15939	3615	22
15939	3615	31
15939	3615	25
15939	3615	26
15939	3615	30
15939	3615	21
15939	3615	20
15734	3615	24
15734	3615	28
15734	3615	23
15734	3615	21
15734	3615	21
15734	3615	31
15734	3615	29
15734	3615	27
15734	3615	30
15734	3615	25
16046	3615	28
16046	3615	25
16046	3615	22
16046	3615	27
16046	3615	33
16046	3615	30
16046	3615	21
16046	3615	24
16046	3615	32
16046	3615	31
15875	3615	25
15875	3615	22
15875	3615	24
15875	3615	20
15875	3615	31
15875	3615	31
15875	3615	31
15875	3615	20
15875	3615	25
15875	3615	21
15940	3615	23
15940	3615	32
15940	3615	30
15940	3615	32
15940	3615	25
15940	3615	32
15940	3615	25
15940	3615	28
15940	3615	31
15940	3615	26
15943	3615	28
15943	3615	24
15943	3615	33
15943	3615	26
15943	3615	27
15943	3615	28
15943	3615	31
15943	3615	31
15943	3615	29
15943	3615	29
15805	3615	20
15805	3615	28
15805	3615	29
15805	3615	31
15805	3615	27
15805	3615	23
15805	3615	21
15805	3615	32
15805	3615	28
15805	3615	30
15948	3615	32
15948	3615	26
15948	3615	30
15948	3615	19
15948	3615	30
15948	3615	31
15948	3615	32
15948	3615	29
15948	3615	29
15948	3615	20
15983	3615	19
15983	3615	20
15983	3615	31
15983	3615	27
15983	3615	24
15983	3615	28
15983	3615	27
15983	3615	21
15983	3615	25
15983	3615	22
15907	3615	19
15907	3615	33
15907	3615	30
15907	3615	22
15907	3615	19
15907	3615	31
15907	3615	30
15907	3615	32
15907	3615	24
15907	3615	27
15837	3615	25
15837	3615	19
15837	3615	27
15837	3615	30
15837	3615	32
15837	3615	28
15837	3615	20
15837	3615	32
15837	3615	32
15837	3615	22
15843	3615	29
15843	3615	32
15843	3615	25
15843	3615	33
15843	3615	28
15843	3615	29
15843	3615	30
15843	3615	28
15843	3615	32
15843	3615	26
15981	3615	30
15981	3615	25
15981	3615	20
15981	3615	28
15981	3615	32
