t	v
7.4	-61.5951
7.425	-61.5389
7.45	-61.4823
7.475	-61.4254
7.5	-61.3681
7.525	-61.3106
7.55	-61.2527
7.575	-61.1945
7.6	-61.136
7.625	-61.0773
7.65	-61.0183
7.675	-60.959
7.7	-60.8995
7.725	-60.8396
7.75	-60.7794
7.775	-60.7189
7.8	-60.6582
7.825	-60.5972
7.85	-60.536
7.875	-60.4746
7.9	-60.413
7.925	-60.3512
7.95	-60.2892
7.975	-60.2269
8	-60.1644
8.025	-60.1018
8.05	-60.0389
8.075	-59.9759
8.1	-59.9127
8.125	-59.8493
8.15	-59.7859
8.175	-59.7223
8.2	-59.6586
8.225	-59.5948
8.25	-59.5309
8.275	-59.467
8.3	-59.403
8.325	-59.339
8.35	-59.2749
8.375	-59.2107
8.4	-59.1464
8.425	-59.0821
8.45	-59.0176
8.475	-58.9531
8.5	-58.8886
8.525	-58.8239
8.55	-58.7592
8.575	-58.6945
8.6	-58.6297
8.625	-58.5649
8.65	-58.5001
8.675	-58.4352
8.7	-58.3703
8.725	-58.3054
8.75	-58.2404
8.775	-58.1754
8.8	-58.1104
8.825	-58.0454
8.85	-57.9805
8.875	-57.9155
8.9	-57.8505
8.925	-57.7856
8.95	-57.7207
8.975	-57.6559
9	-57.591
9.025	-57.5262
9.05	-57.4614
9.075	-57.3966
9.1	-57.3318
9.125	-57.267
9.15	-57.2022
9.175	-57.1374
9.2	-57.0727
9.225	-57.0079
9.25	-56.9433
9.275	-56.8786
9.3	-56.814
9.325	-56.7495
9.35	-56.685
9.375	-56.6206
9.4	-56.5563
9.425	-56.4921
9.45	-56.4279
9.475	-56.3638
9.5	-56.2999
9.525	-56.236
9.55	-56.1722
9.575	-56.1085
9.6	-56.0449
9.625	-55.9814
9.65	-55.918
9.675	-55.8548
9.7	-55.7916
9.725	-55.7285
9.75	-55.6656
9.775	-55.6028
9.8	-55.5401
9.825	-55.4775
9.85	-55.4151
9.875	-55.3528
9.9	-55.2905
9.925	-55.2283
9.95	-55.1662
9.975	-55.104
10	-55.0419
10.025	-54.9797
10.05	-54.9175
10.075	-54.8554
10.1	-54.7932
10.125	-54.7311
10.15	-54.669
10.175	-54.6069
10.2	-54.5449
10.225	-54.4829
10.25	-54.4209
10.275	-54.359
10.3	-54.2972
10.325	-54.2355
10.35	-54.1738
10.375	-54.1123
10.4	-54.0508
10.425	-53.9895
10.45	-53.9282
10.475	-53.8671
10.5	-53.8061
10.525	-53.7453
10.55	-53.6846
10.575	-53.624
10.6	-53.5635
10.625	-53.5033
10.65	-53.4431
10.675	-53.3832
10.7	-53.3234
10.725	-53.2638
10.75	-53.2044
10.775	-53.1451
10.8	-53.0861
10.825	-53.0272
10.85	-52.9686
10.875	-52.9101
10.9	-52.8518
10.925	-52.7938
10.95	-52.7359
10.975	-52.6783
11	-52.6209
11.025	-52.5637
11.05	-52.5068
11.075	-52.45
11.1	-52.3935
11.125	-52.3373
11.15	-52.2813
11.175	-52.2255
11.2	-52.1699
11.225	-52.1146
11.25	-52.0596
11.275	-52.0048
11.3	-51.9502
11.325	-51.8959
11.35	-51.8418
11.375	-51.7881
11.4	-51.7345
11.425	-51.6813
11.45	-51.6282
11.475	-51.5755
11.5	-51.523
11.525	-51.4708
11.55	-51.4188
11.575	-51.3671
11.6	-51.3155
11.625	-51.264
11.65	-51.2127
11.675	-51.1615
11.7	-51.1105
11.725	-51.0595
11.75	-51.0088
11.775	-50.9581
11.8	-50.9076
11.825	-50.8572
11.85	-50.807
11.875	-50.7569
11.9	-50.707
11.925	-50.6572
11.95	-50.6076
11.975	-50.5581
12	-50.5088
12.025	-50.4597
12.05	-50.4108
12.075	-50.362
12.1	-50.3134
12.125	-50.265
12.15	-50.2167
12.175	-50.1687
12.2	-50.1208
12.225	-50.0732
12.25	-50.0257
12.275	-49.9784
12.3	-49.9314
12.325	-49.8845
12.35	-49.8378
12.375	-49.7914
12.4	-49.7451
12.425	-49.6991
12.45	-49.6533
12.475	-49.6077
12.5	-49.5623
12.525	-49.5171
12.55	-49.4722
12.575	-49.4275
12.6	-49.383
12.625	-49.3387
12.65	-49.2946
12.675	-49.2508
12.7	-49.2072
12.725	-49.1639
12.75	-49.1207
12.775	-49.0778
12.8	-49.0352
12.825	-48.9927
12.85	-48.9505
12.875	-48.9086
12.9	-48.8669
12.925	-48.8254
12.95	-48.7841
12.975	-48.7431
13	-48.7024
13.025	-48.6618
13.05	-48.6215
13.075	-48.5815
13.1	-48.5417
13.125	-48.5021
13.15	-48.4628
13.175	-48.4237
13.2	-48.3849
13.225	-48.3463
13.25	-48.3079
13.275	-48.2698
13.3	-48.2319
13.325	-48.1942
13.35	-48.1568
13.375	-48.1196
13.4	-48.0827
13.425	-48.0459
13.45	-48.013
13.475	-47.9829
13.5	-47.9545
13.525	-47.9275
13.55	-47.9018
13.575	-47.8808
13.6	-47.8628
13.625	-47.8471
13.65	-47.8333
13.675	-47.8213
13.7	-47.8107
13.725	-47.8062
13.75	-47.8049
13.775	-47.806
13.8	-47.8091
13.825	-47.8139
13.85	-47.8202
13.875	-47.8277
13.9	-47.8362
13.925	-47.8456
13.95	-47.8557
13.975	-47.8665
14	-47.8823
14.025	-47.9008
14.05	-47.9211
14.075	-47.9427
14.1	-47.9654
14.125	-47.9888
14.15	-48.0128
14.175	-48.0373
14.2	-48.062
14.225	-48.087
14.25	-48.1121
14.275	-48.1372
14.3	-48.166
14.325	-48.1967
14.35	-48.2285
14.375	-48.2611
14.4	-48.2943
14.425	-48.3278
14.45	-48.3615
14.475	-48.3974
14.5	-48.4351
14.525	-48.4739
14.55	-48.5134
14.575	-48.5565
14.6	-48.602
14.625	-48.6487
14.65	-48.6964
14.675	-48.7446
14.7	-48.7933
14.725	-48.842
14.75	-48.8908
14.775	-48.9394
14.8	-48.9877
14.825	-49.0357
14.85	-49.0832
14.875	-49.1302
14.9	-49.1766
14.925	-49.2223
14.95	-49.2673
14.975	-49.3116
15	-49.3551
15.025	-49.3978
15.05	-49.4396
15.075	-49.4806
15.1	-49.5206
15.125	-49.5599
15.15	-49.5982
15.175	-49.6355
15.2	-49.672
15.225	-49.7075
15.25	-49.7421
15.275	-49.7758
15.3	-49.8087
15.325	-49.8406
15.35	-49.8716
15.375	-49.9017
15.4	-49.9309
15.425	-49.9592
15.45	-49.9866
15.475	-50.0132
15.5	-50.0388
15.525	-50.0637
15.55	-50.0877
15.575	-50.1109
15.6	-50.1333
15.625	-50.1549
15.65	-50.1757
15.675	-50.1958
15.7	-50.2151
15.725	-50.2337
15.75	-50.2517
15.775	-50.2689
15.8	-50.2854
15.825	-50.3011
15.85	-50.3162
15.875	-50.3305
15.9	-50.3441
15.925	-50.357
15.95	-50.3693
15.975	-50.3809
16	-50.3919
16.025	-50.4022
16.05	-50.4119
16.075	-50.4209
16.1	-50.4292
16.125	-50.4366
16.15	-50.4462
16.175	-50.4568
16.2	-50.4677
16.225	-50.4786
16.25	-50.4893
16.275	-50.4998
16.3	-50.5101
16.325	-50.52
16.35	-50.532
16.375	-50.5453
16.4	-50.5591
16.425	-50.5732
16.45	-50.5874
16.475	-50.6016
16.5	-50.6157
16.525	-50.6389
16.55	-50.6621
16.575	-50.6881
16.6	-50.7151
16.625	-50.7423
16.65	-50.7693
16.675	-50.7959
16.7	-50.8218
16.725	-50.847
16.75	-50.8714
16.775	-50.8948
16.8	-50.9173
16.825	-50.9388
16.85	-50.9593
16.875	-50.9878
16.9	-51.0155
16.925	-51.0428
16.95	-51.0867
16.975	-51.1296
17	-51.1721
17.025	-51.2127
17.05	-51.251
17.075	-51.2869
17.1	-51.3203
17.125	-51.351
17.15	-51.3791
17.175	-51.4046
17.2	-51.4276
17.225	-51.4483
17.25	-51.4666
17.275	-51.4827
17.3	-51.4967
17.325	-51.5171
17.35	-51.5357
17.375	-51.5532
17.4	-51.5771
17.425	-51.5993
17.45	-51.6202
17.475	-51.6391
17.5	-51.6559
17.525	-51.6706
17.55	-51.6831
17.575	-51.6936
17.6	-51.702
17.625	-51.7084
17.65	-51.7212
17.675	-51.7323
17.7	-51.7424
17.725	-51.7507
17.75	-51.7593
17.775	-51.7759
17.8	-51.7917
17.825	-51.8071
17.85	-51.8212
17.875	-51.8339
17.9	-51.8451
17.925	-51.8547
17.95	-51.8627
17.975	-51.869
18	-51.8738
18.025	-51.877
18.05	-51.8788
18.075	-51.8791
18.1	-51.8781
18.125	-51.8838
18.15	-51.8885
18.175	-51.8927
18.2	-51.8956
18.225	-51.9054
18.25	-51.914
18.275	-51.9218
18.3	-51.9282
18.325	-51.9332
18.35	-51.9365
18.375	-51.9383
18.4	-51.9384
18.425	-51.937
18.45	-51.9341
18.475	-51.9297
18.5	-51.9241
18.525	-51.9175
18.55	-51.91
18.575	-51.9018
18.6	-51.8928
18.625	-51.8831
18.65	-51.8728
18.675	-51.8619
18.7	-51.8505
18.725	-51.8386
18.75	-51.8262
18.775	-51.8134
18.8	-51.8002
18.825	-51.7867
18.85	-51.7728
18.875	-51.7586
18.9	-51.7441
18.925	-51.7294
18.95	-51.7144
18.975	-51.6992
19	-51.6838
19.025	-51.6682
19.05	-51.6525
19.075	-51.6366
19.1	-51.6206
19.125	-51.6044
19.15	-51.5881
19.175	-51.5717
19.2	-51.5552
19.225	-51.5385
19.25	-51.5216
19.275	-51.5046
19.3	-51.4875
19.325	-51.4702
19.35	-51.4528
19.375	-51.4374
19.4	-51.4236
19.425	-51.4106
19.45	-51.3983
19.475	-51.3865
19.5	-51.375
19.525	-51.364
19.55	-51.3531
19.575	-51.3426
19.6	-51.3321
19.625	-51.3218
19.65	-51.3114
19.675	-51.3011
19.7	-51.2908
19.725	-51.2803
19.75	-51.2697
19.775	-51.2571
19.8	-51.2397
19.825	-51.2168
19.85	-51.1981
19.875	-51.1762
19.9	-51.1523
19.925	-51.1262
19.95	-51.0984
19.975	-51.0691
20	-51.0385
20.025	-51.0067
20.05	-50.9739
20.075	-50.9404
20.1	-50.906
20.125	-50.8711
20.15	-50.8357
20.175	-50.7999
20.2	-50.7638
20.225	-50.7273
20.25	-50.6907
20.275	-50.6539
20.3	-50.6171
20.325	-50.5803
20.35	-50.5435
20.375	-50.5069
20.4	-50.4705
20.425	-50.4343
20.45	-50.3984
20.475	-50.3627
20.5	-50.3274
20.525	-50.2924
20.55	-50.2578
20.575	-50.2236
20.6	-50.1898
20.625	-50.1564
20.65	-50.1234
20.675	-50.0908
20.7	-50.0586
20.725	-50.0268
20.75	-49.9952
20.775	-49.964
20.8	-49.9331
20.825	-49.9026
20.85	-49.8723
20.875	-49.8424
20.9	-49.8127
20.925	-49.7834
20.95	-49.7543
20.975	-49.7256
21	-49.6971
21.025	-49.6689
21.05	-49.641
21.075	-49.6132
21.1	-49.5856
21.125	-49.5581
21.15	-49.5308
21.175	-49.5035
21.2	-49.4764
21.225	-49.4494
21.25	-49.4225
21.275	-49.3957
21.3	-49.3689
21.325	-49.3423
21.35	-49.3158
21.375	-49.2894
21.4	-49.2627
21.425	-49.2354
21.45	-49.2066
21.475	-49.1757
21.5	-49.1425
21.525	-49.1068
21.55	-49.0689
21.575	-49.0289
21.6	-48.9874
21.625	-48.9447
21.65	-48.9012
21.675	-48.8572
21.7	-48.8131
21.725	-48.769
21.75	-48.7253
21.775	-48.6821
21.8	-48.6394
21.825	-48.5975
21.85	-48.5563
21.875	-48.5159
21.9	-48.4764
21.925	-48.4377
21.95	-48.3998
21.975	-48.3627
22	-48.3264
22.025	-48.2907
22.05	-48.2558
22.075	-48.2215
22.1	-48.1876
22.125	-48.1542
22.15	-48.1211
22.175	-48.0884
22.2	-48.056
22.225	-48.0239
22.25	-47.992
22.275	-47.9605
22.3	-47.9291
22.325	-47.898
22.35	-47.8671
22.375	-47.8364
22.4	-47.8058
22.425	-47.7754
22.45	-47.7451
22.475	-47.715
22.5	-47.6849
22.525	-47.655
22.55	-47.6252
22.575	-47.5956
22.6	-47.566
22.625	-47.5365
22.65	-47.5071
22.675	-47.4778
22.7	-47.4485
22.725	-47.4194
22.75	-47.3903
22.775	-47.3614
22.8	-47.3325
22.825	-47.3037
22.85	-47.275
22.875	-47.2463
22.9	-47.2178
22.925	-47.1893
22.95	-47.1609
22.975	-47.1326
23	-47.1044
23.025	-47.0763
23.05	-47.0483
23.075	-47.0204
23.1	-46.9925
23.125	-46.9648
23.15	-46.9371
23.175	-46.9096
23.2	-46.8821
23.225	-46.8548
23.25	-46.8276
23.275	-46.8004
23.3	-46.7734
23.325	-46.7464
23.35	-46.7195
23.375	-46.6927
23.4	-46.6659
23.425	-46.6392
23.45	-46.6126
23.475	-46.5861
23.5	-46.5596
23.525	-46.5332
23.55	-46.5068
23.575	-46.4806
23.6	-46.4544
23.625	-46.4283
23.65	-46.4024
23.675	-46.3764
23.7	-46.3506
23.725	-46.3248
23.75	-46.299
23.775	-46.2731
23.8	-46.2473
23.825	-46.2213
23.85	-46.1954
23.875	-46.1694
23.9	-46.1433
23.925	-46.1172
23.95	-46.0911
23.975	-46.065
24	-46.0387
24.025	-46.0124
24.05	-45.986
24.075	-45.9594
24.1	-45.9328
24.125	-45.9061
24.15	-45.8793
24.175	-45.8524
24.2	-45.8255
24.225	-45.7985
24.25	-45.7714
24.275	-45.7443
24.3	-45.7171
24.325	-45.6899
24.35	-45.6627
24.375	-45.6354
24.4	-45.6079
24.425	-45.5801
24.45	-45.5514
24.475	-45.5216
24.5	-45.4904
24.525	-45.4578
24.55	-45.4237
24.575	-45.3882
24.6	-45.3515
24.625	-45.3137
24.65	-45.275
24.675	-45.2355
24.7	-45.1952
24.725	-45.1536
24.75	-45.1101
24.775	-45.0642
24.8	-45.0159
24.825	-44.9655
24.85	-44.9117
24.875	-44.8511
24.9	-44.7826
24.925	-44.7075
24.95	-44.6275
24.975	-44.5445
25	-44.4599
25.025	-44.3752
25.05	-44.2913
25.075	-44.2091
25.1	-44.1289
25.125	-44.0513
25.15	-43.9764
25.175	-43.9044
25.2	-43.8353
25.225	-43.769
25.25	-43.7054
25.275	-43.6444
25.3	-43.586
25.325	-43.5299
25.35	-43.4759
25.375	-43.424
25.4	-43.3739
25.425	-43.3256
25.45	-43.2787
25.475	-43.2332
25.5	-43.1884
25.525	-43.1426
25.55	-43.0929
25.575	-43.0368
25.6	-42.9732
25.625	-42.9024
25.65	-42.8251
25.675	-42.7423
25.7	-42.6553
25.725	-42.5653
25.75	-42.4735
25.775	-42.3808
25.8	-42.2873
25.825	-42.1914
25.85	-42.0915
25.875	-41.9879
25.9	-41.8817
25.925	-41.774
25.95	-41.6663
25.975	-41.5595
26	-41.4545
26.025	-41.352
26.05	-41.2526
26.075	-41.1564
26.1	-41.0638
26.125	-40.9748
26.15	-40.8895
26.175	-40.8063
26.2	-40.7226
26.225	-40.6374
26.25	-40.5512
26.275	-40.4642
26.3	-40.3768
26.325	-40.2896
26.35	-40.2027
26.375	-40.1163
26.4	-40.0299
26.425	-39.9425
26.45	-39.8532
26.475	-39.7616
26.5	-39.6676
26.525	-39.5702
26.55	-39.4671
26.575	-39.3576
26.6	-39.2423
26.625	-39.1224
26.65	-38.9993
26.675	-38.8743
26.7	-38.7486
26.725	-38.6233
26.75	-38.4993
26.775	-38.3773
26.8	-38.2578
26.825	-38.1413
26.85	-38.0279
26.875	-37.918
26.9	-37.8114
26.925	-37.7083
26.95	-37.6086
26.975	-37.5122
27	-37.419
27.025	-37.3288
27.05	-37.2415
27.075	-37.1569
27.1	-37.0749
27.125	-36.9951
27.15	-36.9175
27.175	-36.8418
27.2	-36.768
27.225	-36.6958
27.25	-36.625
27.275	-36.5557
27.3	-36.4875
27.325	-36.4204
27.35	-36.3543
27.375	-36.2891
27.4	-36.2246
27.425	-36.1607
27.45	-36.0974
27.475	-36.0346
27.5	-35.9721
27.525	-35.9099
27.55	-35.8478
27.575	-35.7859
27.6	-35.7241
27.625	-35.6623
27.65	-35.6003
27.675	-35.5383
27.7	-35.4759
27.725	-35.4133
27.75	-35.3503
27.775	-35.287
27.8	-35.2231
27.825	-35.1588
27.85	-35.0939
27.875	-35.0285
27.9	-34.9624
27.925	-34.8956
27.95	-34.8281
27.975	-34.7598
28	-34.6906
28.025	-34.6207
28.05	-34.5498
28.075	-34.4781
28.1	-34.4053
28.125	-34.3316
28.15	-34.2567
28.175	-34.1807
28.2	-34.1035
28.225	-34.025
28.25	-33.9452
28.275	-33.864
28.3	-33.7877
28.325	-33.7158
28.35	-33.6452
28.375	-33.5758
28.4	-33.5069
28.425	-33.4381
28.45	-33.3688
28.475	-33.2979
28.5	-33.2249
28.525	-33.1495
28.55	-33.0714
28.575	-32.9895
28.6	-32.9031
28.625	-32.8121
28.65	-32.7161
28.675	-32.6149
28.7	-32.5082
28.725	-32.3964
28.75	-32.2795
28.775	-32.1564
28.8	-32.0247
28.825	-31.883
28.85	-31.7319
28.875	-31.5721
28.9	-31.4031
28.925	-31.2236
28.95	-31.0325
28.975	-30.8295
29	-30.6142
29.025	-30.3864
29.05	-30.1456
29.075	-29.8901
29.1	-29.6163
29.125	-29.3218
29.15	-29.0052
29.175	-28.6643
29.2	-28.2962
29.225	-27.8974
29.25	-27.463
29.275	-26.9868
29.3	-26.4614
29.325	-25.8773
29.35	-25.2228
29.375	-24.4823
29.4	-23.6339
29.425	-22.6479
29.45	-21.4845
29.475	-20.0901
29.5	-18.3901
29.525	-16.2812
29.55	-13.636
29.575	-10.29
29.6	-6.03634
29.625	-0.70955
29.65	5.68213
29.675	12.7979
29.7	19.9494
29.725	26.3321
29.75	31.3318
29.775	34.6617
29.8	36.3538
29.825	36.6174
29.85	35.7247
29.875	33.9504
29.9	31.5427
29.925	28.7128
29.95	25.6327
29.975	22.4145
30	19.1701
30.025	15.976
30.05	12.875
30.075	9.87128
30.1	6.97594
30.125	4.17805
30.15	1.44618
30.175	-1.2676
30.2	-4.02544
30.225	-6.90369
30.25	-9.99901
30.275	-13.4241
30.3	-17.2994
30.325	-21.7221
30.35	-26.709
30.375	-32.1316
30.4	-37.7169
30.425	-43.1435
30.45	-48.1461
30.475	-52.5409
30.5	-56.2532
30.525	-59.3273
30.55	-61.8616
30.575	-63.9523
30.6	-65.6778
30.625	-67.1007
30.65	-68.2738
30.675	-69.2332
30.7	-70.0208
30.725	-70.6648
30.75	-71.1888
30.775	-71.6117
30.8	-71.9481
30.825	-72.2083
30.85	-72.4012
30.875	-72.5331
30.9	-72.6063
30.925	-72.6257
30.95	-72.5995
30.975	-72.536
31	-72.4427
31.025	-72.3261
31.05	-72.1919
31.075	-72.0445
31.1	-71.887
31.125	-71.7208
31.15	-71.5432
31.175	-71.3479
31.2	-71.1311
31.225	-70.8929
31.25	-70.6344
31.275	-70.3568
31.3	-70.0614
31.325	-69.7517
31.35	-69.4301
31.375	-69.0957
31.4	-68.7502
31.425	-68.3956
31.45	-68.0322
31.475	-67.6627
31.5	-67.2903
31.525	-66.9151
31.55	-66.5334
31.575	-66.1425
31.6	-65.745
31.625	-65.3464
31.65	-64.9496
31.675	-64.5549
31.7	-64.1586
31.725	-63.7656
31.75	-63.3747
31.775	-62.9879
31.8	-62.6054
31.825	-62.2254
31.85	-61.849
31.875	-61.4783
31.9	-61.1121
31.925	-60.7469
31.95	-60.3828
31.975	-60.0214
32	-59.6637
32.025	-59.3105
32.05	-58.9639
32.075	-58.6265
32.1	-58.2983
32.125	-57.9766
32.15	-57.6593
32.175	-57.3464
32.2	-57.0384
32.225	-56.7355
32.25	-56.4363
32.275	-56.1399
32.3	-55.8432
32.325	-55.5411
32.35	-55.2351
32.375	-54.9296
32.4	-54.6285
32.425	-54.3327
32.45	-54.0412
32.475	-53.7552
32.5	-53.4763
32.525	-53.2039
32.55	-52.9371
32.575	-52.6744
32.6	-52.4129
32.625	-52.151
32.65	-51.8909
32.675	-51.6357
32.7	-51.3886
32.725	-51.1525
32.75	-50.9251
32.775	-50.7048
32.8	-50.4944
32.825	-50.2919
32.85	-50.0978
32.875	-49.9231
32.9	-49.7575
32.925	-49.5976
32.95	-49.4403
32.975	-49.2842
33	-49.1276
33.025	-48.9691
33.05	-48.8076
33.075	-48.6431
33.1	-48.476
33.125	-48.3083
33.15	-48.1664
33.175	-48.0308
33.2	-47.9051
33.225	-47.7881
33.25	-47.6774
33.275	-47.568
33.3	-47.4542
33.325	-47.333
33.35	-47.2038
33.375	-47.0678
33.4	-46.9379
33.425	-46.8
33.45	-46.6527
33.475	-46.5058
33.5	-46.3446
33.525	-46.1659
33.55	-45.9639
33.575	-45.7371
33.6	-45.5033
33.625	-45.2542
33.65	-44.9921
33.675	-44.7158
33.7	-44.426
33.725	-44.1441
33.75	-43.8728
33.775	-43.5984
33.8	-43.3364
33.825	-43.071
33.85	-42.8026
33.875	-42.5232
33.9	-42.2431
33.925	-41.9785
33.95	-41.6949
33.975	-41.389
34	-41.0743
34.025	-40.7699
34.05	-40.4394
34.075	-40.1011
34.1	-39.7314
34.125	-39.329
34.15	-38.9098
34.175	-38.4725
34.2	-38.0356
34.225	-37.5738
34.25	-37.063
34.275	-36.496
34.3	-35.89
34.325	-35.2224
34.35	-34.4957
34.375	-33.7082
34.4	-32.8595
34.425	-31.9744
34.45	-31.0255
34.475	-30.0106
34.5	-28.9796
34.525	-27.8679
34.55	-26.6675
34.575	-25.3903
34.6	-23.9838
34.625	-22.4205
34.65	-20.6959
34.675	-18.7286
34.7	-16.4669
34.725	-13.8971
34.75	-10.9881
34.775	-7.70105
34.8	-4.14388
34.825	-0.502294
34.85	3.07754
34.875	6.44309
34.9	9.42002
34.925	11.8898
34.95	13.7926
34.975	15.1234
35	15.9148
35.025	16.2224
35.05	16.0454
35.075	15.5254
35.1	14.6453
35.125	13.5356
35.15	12.2266
35.175	10.7576
35.2	9.15177
35.225	7.42661
35.25	5.53409
35.275	3.55031
35.3	1.46632
35.325	-0.722654
35.35	-3.03923
35.375	-5.51954
35.4	-8.21455
35.425	-11.1812
35.45	-14.4775
35.475	-18.1408
35.5	-22.1565
