source	target	synapse
3253	3340	4
3253	3340	3
3253	3340	12
3253	3340	6
3253	3340	4
3253	3340	10
3253	3340	13
3253	3340	10
3253	3340	4
3253	3340	5
3386	3340	6
3386	3340	10
3386	3340	4
3386	3340	1
3386	3340	9
3386	3340	13
3386	3340	1
3386	3340	4
3386	3340	1
3386	3340	7
3366	3340	9
3366	3340	5
3366	3340	7
3366	3340	3
3366	3340	1
3366	3340	0
3366	3340	3
3366	3340	8
3366	3340	5
3366	3340	7
3299	3340	1
3299	3340	1
3299	3340	10
3299	3340	14
3299	3340	1
3299	3340	3
3299	3340	7
3299	3340	12
3299	3340	13
3299	3340	11
3384	3340	7
3384	3340	0
3384	3340	13
3384	3340	8
3384	3340	12
3384	3340	3
3384	3340	10
3384	3340	0
3384	3340	7
3384	3340	7
3254	3340	9
3254	3340	1
3254	3340	14
3254	3340	6
3254	3340	10
3254	3340	2
3254	3340	13
3254	3340	4
3254	3340	6
3254	3340	9
3276	3340	3
3276	3340	6
3276	3340	13
3276	3340	13
3276	3340	4
3276	3340	3
3276	3340	4
3276	3340	7
3276	3340	2
3276	3340	10
3319	3340	11
3319	3340	14
3319	3340	12
3319	3340	2
3319	3340	9
3319	3340	2
3319	3340	12
3319	3340	5
3319	3340	4
3319	3340	12
3365	3340	8
3365	3340	12
3365	3340	11
3365	3340	9
3365	3340	13
3365	3340	6
3365	3340	8
3365	3340	10
3365	3340	10
3365	3340	4
3408	3340	13
3408	3340	1
3408	3340	10
3408	3340	10
3408	3340	12
3408	3340	7
3408	3340	9
3408	3340	8
3408	3340	6
3408	3340	8
3320	3340	2
3320	3340	10
3320	3340	7
3320	3340	13
3320	3340	14
3320	3340	13
3320	3340	8
3320	3340	13
3320	3340	1
3320	3340	2
3409	3340	12
3409	3340	13
3409	3340	7
3409	3340	14
3409	3340	10
3409	3340	13
3409	3340	11
3409	3340	14
3409	3340	8
3409	3340	8
3275	3340	0
3275	3340	9
3275	3340	1
3275	3340	12
3275	3340	7
3275	3340	9
3275	3340	12
3275	3340	8
3275	3340	6
3275	3340	8
3322	3340	11
3322	3340	0
3322	3340	4
3322	3340	2
3322	3340	7
3322	3340	6
3322	3340	1
3322	3340	4
3322	3340	10
3322	3340	4
3255	3340	9
3255	3340	1
3255	3340	4
3255	3340	2
3255	3340	5
3255	3340	8
3255	3340	1
3255	3340	4
3255	3340	10
3255	3340	11
3167	3340	1
3167	3340	11
3167	3340	8
3167	3340	6
3167	3340	0
3167	3340	7
3167	3340	6
3167	3340	2
3167	3340	8
3167	3340	10
6646	3340	15
6646	3340	17
6646	3340	18
6646	3340	18
6646	3340	15
6646	3340	18
6646	3340	15
6646	3340	18
6618	3340	16
6618	3340	18
6618	3340	15
6618	3340	15
6618	3340	18
6618	3340	15
6618	3340	17
6618	3340	15
6803	3340	18
6803	3340	16
6803	3340	16
6803	3340	18
6803	3340	15
6803	3340	16
6803	3340	17
6803	3340	18
6648	3340	18
6648	3340	15
6648	3340	15
6648	3340	18
6648	3340	18
6648	3340	15
