0	0
0.5	2.30607e-25
1	-5.10411e-26
1.5	-3.54328e-25
2	-2.69946e-25
2.5	5.38492e-25
3	-3.2784e-25
3.5	1.65666e-07
4	7.01472e-07
4.5	7.95442e-07
5	-6.7754e-07
5.5	-3.34139e-06
6	-6.12251e-06
6.5	-8.43792e-06
7	-1.11743e-05
7.5	-1.34467e-05
8	-1.53082e-05
8.5	-1.67801e-05
9	-1.78072e-05
9.5	-1.81176e-05
10	-1.87589e-05
10.5	-1.93121e-05
11	-2.00076e-05
11.5	-2.06071e-05
12	-2.10097e-05
12.5	-2.13603e-05
13	-2.35913e-05
13.5	-3.09022e-05
14	-0.000209969
14.5	0.000664854
15	0.000578469
15.5	0.000472189
16	-0.000179413
16.5	-0.00034274
17	-7.98142e-05
17.5	-2.32421e-05
18	1.71708e-06
18.5	1.11932e-05
19	1.16222e-05
19.5	6.68899e-06
20	-2.85986e-06
20.5	-1.11043e-06
21	-7.78818e-06
21.5	-1.23991e-05
22	-1.08389e-05
22.5	-1.0417e-05
23	-1.11542e-05
23.5	-2.17342e-05
24	-2.67455e-05
24.5	-1.66369e-05
25	-1.00222e-05
25.5	-2.84197e-05
26	-3.82983e-05
26.5	-2.04222e-05
27	-1.50605e-05
27.5	-2.3812e-05
28	-3.02541e-05
28.5	-3.03568e-05
29	-4.61261e-05
29.5	-1.56088e-05
30	-0.000952133
30.5	2.62384e-05
31	0.00312275
31.5	0.00183941
32	0.000706304
32.5	-0.000299246
33	-0.00017762
33.5	-0.000109129
34	-8.14338e-05
34.5	-0.000396266
35	0.000202001
35.5	-0.000243413
36	0.00170999
36.5	0.00286353
37	0.00129252
37.5	0.000232501
38	-0.000188411
38.5	-0.000242581
39	-5.27267e-05
39.5	-1.23367e-05
40	5.54866e-06
40.5	1.35219e-05
41	1.69407e-05
41.5	1.79459e-05
42	1.71022e-05
42.5	1.59783e-05
43	1.42575e-05
43.5	1.30823e-05
44	1.19877e-05
44.5	1.02174e-05
45	8.64035e-06
45.5	7.16972e-06
46	4.91547e-06
46.5	1.87184e-06
47	-1.32375e-06
47.5	-2.55964e-06
48	-1.82256e-06
48.5	4.70893e-06
49	5.31273e-06
49.5	6.31549e-06
50	-8.01687e-07
50.5	-6.66255e-06
51	-5.28398e-06
51.5	-1.26746e-06
52	1.30034e-07
52.5	7.39135e-07
53	3.50147e-07
53.5	-8.23772e-07
54	-2.77697e-06
54.5	-4.91514e-06
55	-6.7334e-06
55.5	-8.07385e-06
56	-8.32361e-06
56.5	-7.60247e-06
57	-6.73868e-06
57.5	-6.43171e-06
58	-5.93447e-06
58.5	-5.82648e-06
59	-6.34217e-06
59.5	-6.875e-06
60	-8.09281e-06
60.5	-9.41211e-06
61	-1.04406e-05
61.5	-1.13293e-05
62	-3.225e-06
62.5	-4.05812e-06
63	-8.95703e-06
63.5	-1.18642e-05
64	-1.15406e-06
64.5	-2.57856e-06
65	-3.55237e-06
65.5	-6.97491e-06
66	-1.23195e-05
66.5	-1.51748e-05
67	-1.75233e-05
67.5	-1.99992e-05
68	-2.2876e-05
68.5	-2.5108e-05
69	-2.65967e-05
69.5	-2.65148e-05
70	-2.66416e-05
70.5	-2.61489e-05
71	-2.49328e-05
71.5	-2.36527e-05
