0.152 413287
0.474 349878
0.489 423523
0.801 406021
0.983 620786
1.199 351831
1.647 558411
1.649 411440
1.739 581570
1.833 428180
2.360 363425
2.500 342313
2.524 361718
2.753 347773
2.816 589996
2.993 364667
3.481 346958
3.729 389988
3.783 381300
4.386 354788
4.630 348805
4.917 414660
4.991 371182
5.483 356363
5.834 364411
5.885 411182
6.052 528744
6.055 379005
6.409 346733
6.705 363838
7.019 377445
7.302 554417
7.379 401327
7.915 381965
7.950 361507
7.979 412190
8.459 351745
8.529 349368
8.560 554831
8.842 364084
8.863 411798
8.929 482133
8.965 375851
9.247 346233
9.279 489671
10.098 568873
10.150 3810
10.279 576450
10.595 503931
10.725 3681
10.925 3708
10.975 3742
11.250 3837
11.264 411111
11.576 363526
11.601 346122
11.720 502506
11.871 372512
11.900 3733
11.950 3894
12.069 354177
12.125 402758
12.137 413039
12.355 340312
12.411 379549
12.509 587122
12.750 3836
12.787 364786
12.825 333053
12.975 3710
12.989 405560
13.425 332942
13.525 3784
13.725 332814
13.825 3685
13.894 368894
13.901 455863
13.993 393019
14.106 344402
14.125 332816
14.125 332933
14.241 381898
14.304 463131
14.375 3785
14.450 332931
14.575 332844
14.850 453295
15.401 385590
15.405 345837
15.615 392043
15.625 16290
16.225 16136
16.525 16370
16.700 332811
16.968 553347
17.005 403796
17.124 411317
17.456 420045
17.938 461324
18.077 370812
18.200 16332
18.227 389377
18.350 16093
19.050 16135
19.198 447021
19.437 365715
19.529 399366
19.650 27749
20.061 399857
20.304 415454
20.855 392536
20.872 349531
21.129 389772
21.325 42585
21.339 384170
21.450 33000
21.612 363041
21.696 339899
21.942 404959
22.141 347678
22.250 21954
22.275 24815
22.280 349999
22.614 376605
22.925 16215
22.925 23716
22.969 406021
22.995 362875
23.307 420486
23.325 31174
23.350 26548
23.400 25502
23.625 16136
23.645 398638
23.667 363384
23.795 344869
23.925 26038
24.150 45629
24.202 393480
24.222 387219
24.675 32276
24.740 396736
24.762 379325
24.775 35202
24.825 41634
25.175 24776
25.200 338347
25.200 3810
25.236 355225
25.275 25983
25.400 28214
25.400 32326
25.525 35740
25.595 380225
25.605 344767
25.700 24885
25.750 28311
25.825 29478
25.900 43207
26.000 356031
26.075 22595
26.100 3785
26.125 21342
26.125 3784
26.225 29980
26.250 24245
26.250 31687
26.275 35112
26.300 32346
26.375 23125
26.377 371316
26.377 371391
26.400 30009
26.450 54725
26.600 29935
26.650 3894
26.725 16295
26.750 27227
26.775 26698
26.800 24250
26.825 28321
26.925 33389
26.950 29422
27.025 21980
27.150 32888
27.190 507445
27.250 21359
27.250 34051
27.275 27678
27.276 347394
27.300 24864
