t	v	myi_ch_HCNp	myi_ch_Kdrp	myi_ch_KvAproxp	myi_ch_Navp
5.4	-61.7362	-0.00100798	1.57894e-05	0.000162006	-4.143e-07
5.425	-61.712	-0.00100708	1.58155e-05	0.000162462	-4.18364e-07
5.45	-61.6877	-0.00100618	1.58418e-05	0.000162919	-4.22475e-07
5.475	-61.6634	-0.00100528	1.58684e-05	0.000163378	-4.26632e-07
5.5	-61.6391	-0.00100437	1.58952e-05	0.000163838	-4.30835e-07
5.525	-61.6148	-0.00100346	1.59222e-05	0.0001643	-4.35084e-07
5.55	-61.5905	-0.00100255	1.59495e-05	0.000164763	-4.39378e-07
5.575	-61.5662	-0.00100163	1.59771e-05	0.000165226	-4.43718e-07
5.6	-61.5419	-0.00100071	1.60049e-05	0.000165691	-4.48103e-07
5.625	-61.5175	-0.000999795	1.60329e-05	0.000166157	-4.52534e-07
5.65	-61.4932	-0.000998873	1.60612e-05	0.000166623	-4.57012e-07
5.675	-61.4687	-0.000997947	1.60898e-05	0.000167091	-4.61537e-07
5.7	-61.4442	-0.000997018	1.61186e-05	0.00016756	-4.66112e-07
5.725	-61.4196	-0.000996084	1.61477e-05	0.00016803	-4.7074e-07
5.75	-61.3949	-0.000995145	1.61771e-05	0.000168502	-4.75423e-07
5.775	-61.3701	-0.000994201	1.62068e-05	0.000168976	-4.80166e-07
5.8	-61.3452	-0.000993251	1.62369e-05	0.000169452	-4.84971e-07
5.825	-61.3201	-0.000992295	1.62672e-05	0.00016993	-4.89841e-07
5.85	-61.2949	-0.000991333	1.62978e-05	0.00017041	-4.94781e-07
5.875	-61.2695	-0.000990364	1.63288e-05	0.000170894	-4.99792e-07
5.9	-61.244	-0.000989389	1.63601e-05	0.000171379	-5.04877e-07
5.925	-61.2184	-0.000988407	1.63918e-05	0.000171868	-5.1004e-07
5.95	-61.1926	-0.000987418	1.64238e-05	0.00017236	-5.15282e-07
5.975	-61.1667	-0.000986423	1.64561e-05	0.000172855	-5.20606e-07
6	-61.1407	-0.000985421	1.64888e-05	0.000173353	-5.26013e-07
6.025	-61.1145	-0.000984413	1.65218e-05	0.000173854	-5.31505e-07
6.05	-61.0881	-0.000983398	1.65551e-05	0.000174358	-5.37084e-07
6.075	-61.0617	-0.000982377	1.65888e-05	0.000174866	-5.42751e-07
6.1	-61.0351	-0.00098135	1.66228e-05	0.000175377	-5.48507e-07
6.125	-61.0084	-0.000980316	1.66572e-05	0.000175892	-5.54353e-07
6.15	-60.9816	-0.000979277	1.66919e-05	0.000176409	-5.6029e-07
6.175	-60.9547	-0.000978232	1.67269e-05	0.00017693	-5.66318e-07
6.2	-60.9277	-0.000977182	1.67623e-05	0.000177454	-5.7244e-07
6.225	-60.9005	-0.000976127	1.6798e-05	0.000177981	-5.78654e-07
6.25	-60.8733	-0.000975066	1.6834e-05	0.000178511	-5.84961e-07
6.275	-60.8461	-0.000974001	1.68704e-05	0.000179045	-5.91362e-07
6.3	-60.8187	-0.000972931	1.69071e-05	0.000179581	-5.97856e-07
6.325	-60.7913	-0.000971856	1.69441e-05	0.00018012	-6.04445e-07
6.35	-60.7637	-0.000970777	1.69814e-05	0.000180662	-6.11128e-07
6.375	-60.7361	-0.000969693	1.70191e-05	0.000181206	-6.17906e-07
6.4	-60.7084	-0.000968604	1.70571e-05	0.000181753	-6.24782e-07
6.425	-60.6806	-0.000967511	1.70954e-05	0.000182304	-6.31757e-07
6.45	-60.6527	-0.000966412	1.71341e-05	0.000182857	-6.38834e-07
6.475	-60.6247	-0.000965307	1.71731e-05	0.000183413	-6.46015e-07
6.5	-60.5965	-0.000964198	1.72125e-05	0.000183973	-6.53302e-07
6.525	-60.5683	-0.000963082	1.72522e-05	0.000184535	-6.60698e-07
6.55	-60.54	-0.000961962	1.72923e-05	0.000185101	-6.68205e-07
6.575	-60.5115	-0.000960836	1.73327e-05	0.000185669	-6.75825e-07
6.6	-60.483	-0.000959706	1.73735e-05	0.000186241	-6.83559e-07
6.625	-60.4544	-0.00095857	1.74146e-05	0.000186816	-6.91409e-07
6.65	-60.4257	-0.00095743	1.74561e-05	0.000187394	-6.99376e-07
6.675	-60.3969	-0.000956285	1.7498e-05	0.000187975	-7.07461e-07
6.7	-60.3681	-0.000955136	1.75401e-05	0.000188558	-7.15664e-07
6.725	-60.3392	-0.000953983	1.75826e-05	0.000189145	-7.23986e-07
6.75	-60.3103	-0.000952826	1.76255e-05	0.000189734	-7.32427e-07
6.775	-60.2813	-0.000951666	1.76687e-05	0.000190326	-7.40985e-07
6.8	-60.2523	-0.000950502	1.77122e-05	0.00019092	-7.49663e-07
6.825	-60.2232	-0.000949335	1.7756e-05	0.000191516	-7.58459e-07
6.85	-60.1939	-0.000948164	1.78002e-05	0.000192116	-7.6738e-07
6.875	-60.1645	-0.000946986	1.78448e-05	0.000192718	-7.76432e-07
6.9	-60.1348	-0.0009458	1.78898e-05	0.000193324	-7.85624e-07
6.925	-60.105	-0.000944607	1.79353e-05	0.000193935	-7.94964e-07
6.95	-60.0751	-0.000943406	1.79812e-05	0.000194549	-8.0446e-07
6.975	-60.0449	-0.000942198	1.80274e-05	0.000195168	-8.14118e-07
7	-60.0147	-0.000940984	1.80741e-05	0.000195791	-8.23941e-07
7.025	-59.9843	-0.000939763	1.81213e-05	0.000196418	-8.33932e-07
7.05	-59.9538	-0.000938536	1.81688e-05	0.000197049	-8.44092e-07
7.075	-59.9232	-0.000937304	1.82167e-05	0.000197685	-8.54422e-07
7.1	-59.8925	-0.000936067	1.8265e-05	0.000198324	-8.64921e-07
7.125	-59.8618	-0.000934826	1.83137e-05	0.000198967	-8.75587e-07
7.15	-59.8311	-0.000933582	1.83627e-05	0.000199613	-8.86419e-07
7.175	-59.8003	-0.000932334	1.84122e-05	0.000200262	-8.97414e-07
7.2	-59.7695	-0.000931085	1.84619e-05	0.000200914	-9.0857e-07
7.225	-59.7387	-0.000929833	1.8512e-05	0.000201569	-9.19883e-07
7.25	-59.708	-0.00092858	1.85624e-05	0.000202225	-9.3135e-07
7.275	-59.6773	-0.000927325	1.86132e-05	0.000202884	-9.42969e-07
7.3	-59.6466	-0.00092607	1.86643e-05	0.000203545	-9.54736e-07
7.325	-59.616	-0.000924815	1.87156e-05	0.000204207	-9.66647e-07
7.35	-59.5854	-0.00092356	1.87673e-05	0.00020487	-9.78699e-07
7.375	-59.5549	-0.000922305	1.88193e-05	0.000205534	-9.90889e-07
7.4	-59.524	-0.000921048	1.88716e-05	0.000206199	-1.00322e-06
7.425	-59.4929	-0.000919781	1.89244e-05	0.000206868	-1.01573e-06
7.45	-59.4614	-0.000918501	1.89778e-05	0.000207542	-1.02844e-06
7.475	-59.4297	-0.000917211	1.90317e-05	0.000208222	-1.04138e-06
7.5	-59.3977	-0.000915911	1.90862e-05	0.000208906	-1.05456e-06
7.525	-59.3656	-0.000914603	1.91411e-05	0.000209596	-1.06798e-06
7.55	-59.3334	-0.000913287	1.91965e-05	0.000210292	-1.08167e-06
7.575	-59.301	-0.000911966	1.92524e-05	0.000210992	-1.0956e-06
7.6	-59.2686	-0.00091064	1.93087e-05	0.000211696	-1.10979e-06
7.625	-59.2361	-0.000909309	1.93654e-05	0.000212405	-1.12422e-06
7.65	-59.2037	-0.000907976	1.94225e-05	0.000213118	-1.13889e-06
7.675	-59.1712	-0.000906641	1.948e-05	0.000213835	-1.15379e-06
7.7	-59.1387	-0.000905304	1.95379e-05	0.000214554	-1.16892e-06
7.725	-59.1061	-0.000903965	1.95961e-05	0.000215277	-1.18427e-06
7.75	-59.0733	-0.000902622	1.96548e-05	0.000216003	-1.19986e-06
7.775	-59.0403	-0.000901271	1.9714e-05	0.000216734	-1.2157e-06
7.8	-59.0071	-0.000899912	1.97737e-05	0.00021747	-1.2318e-06
7.825	-58.9738	-0.000898545	1.9834e-05	0.000218211	-1.24819e-06
7.85	-58.9403	-0.000897172	1.98947e-05	0.000218958	-1.26487e-06
7.875	-58.9067	-0.000895793	1.99559e-05	0.000219709	-1.28184e-06
7.9	-58.873	-0.000894408	2.00176e-05	0.000220466	-1.29912e-06
7.925	-58.8392	-0.000893019	2.00798e-05	0.000221227	-1.31669e-06
7.95	-58.8054	-0.000891627	2.01424e-05	0.000221992	-1.33457e-06
7.975	-58.7715	-0.000890231	2.02055e-05	0.000222761	-1.35273e-06
8	-58.7376	-0.000888832	2.0269e-05	0.000223535	-1.3712e-06
8.025	-58.7035	-0.00088743	2.03329e-05	0.000224313	-1.38996e-06
8.05	-58.6694	-0.000886024	2.03973e-05	0.000225094	-1.40902e-06
8.075	-58.6352	-0.000884613	2.04622e-05	0.00022588	-1.42839e-06
8.1	-58.6008	-0.000883197	2.05276e-05	0.000226671	-1.44808e-06
8.125	-58.5663	-0.000881776	2.05935e-05	0.000227466	-1.4681e-06
8.15	-58.5316	-0.000880348	2.06599e-05	0.000228266	-1.48847e-06
8.175	-58.4968	-0.000878915	2.07269e-05	0.000229071	-1.50918e-06
8.2	-58.4619	-0.000877477	2.07943e-05	0.000229882	-1.53026e-06
8.225	-58.4268	-0.000876032	2.08623e-05	0.000230697	-1.55172e-06
8.25	-58.3916	-0.000874582	2.09308e-05	0.000231518	-1.57355e-06
8.275	-58.3563	-0.000873127	2.09999e-05	0.000232344	-1.59577e-06
8.3	-58.3209	-0.000871667	2.10695e-05	0.000233176	-1.61839e-06
8.325	-58.2854	-0.000870203	2.11395e-05	0.000234012	-1.6414e-06
8.35	-58.2499	-0.000868734	2.12101e-05	0.000234853	-1.66482e-06
8.375	-58.2142	-0.000867262	2.12812e-05	0.000235699	-1.68863e-06
8.4	-58.1786	-0.000865786	2.13528e-05	0.00023655	-1.71286e-06
8.425	-58.1429	-0.000864308	2.14249e-05	0.000237405	-1.73748e-06
8.45	-58.1072	-0.000862828	2.14975e-05	0.000238264	-1.7625e-06
8.475	-58.0714	-0.000861346	2.15705e-05	0.000239127	-1.78792e-06
8.5	-58.0358	-0.000859863	2.1644e-05	0.000239993	-1.81374e-06
8.525	-58.0001	-0.000858379	2.1718e-05	0.000240862	-1.83995e-06
8.55	-57.9645	-0.000856895	2.17924e-05	0.000241734	-1.86655e-06
8.575	-57.9289	-0.000855412	2.18672e-05	0.000242609	-1.89352e-06
8.6	-57.8935	-0.000853929	2.19424e-05	0.000243485	-1.92087e-06
8.625	-57.8581	-0.000852447	2.20181e-05	0.000244363	-1.94859e-06
8.65	-57.8228	-0.000850967	2.20941e-05	0.000245242	-1.97668e-06
8.675	-57.7877	-0.000849489	2.21706e-05	0.000246122	-2.00511e-06
8.7	-57.7527	-0.000848014	2.22474e-05	0.000247003	-2.0339e-06
