t	v	myi_ch_HCNp	myi_ch_Kdrp	myi_ch_KvAproxp	myi_ch_Navp
5.375	-62.0599	-0.00102056	1.54151e-05	0.000155617	-3.60696e-07
5.4	-62.0301	-0.00101952	1.54412e-05	0.000156149	-3.64912e-07
5.425	-62	-0.00101847	1.54677e-05	0.000156689	-3.69223e-07
5.45	-61.9697	-0.00101741	1.54946e-05	0.000157236	-3.73626e-07
5.475	-61.9392	-0.00101634	1.55219e-05	0.000157789	-3.78122e-07
5.5	-61.9086	-0.00101526	1.55497e-05	0.000158348	-3.8271e-07
5.525	-61.8778	-0.00101417	1.55779e-05	0.000158914	-3.87389e-07
5.55	-61.8468	-0.00101308	1.56066e-05	0.000159485	-3.92158e-07
5.575	-61.8157	-0.00101197	1.56356e-05	0.000160062	-3.97016e-07
5.6	-61.7846	-0.00101086	1.5665e-05	0.000160643	-4.01962e-07
5.625	-61.7533	-0.00100975	1.56949e-05	0.00016123	-4.06997e-07
5.65	-61.7219	-0.00100862	1.57251e-05	0.00016182	-4.12119e-07
5.675	-61.6904	-0.00100749	1.57557e-05	0.000162415	-4.17327e-07
5.7	-61.6589	-0.00100636	1.57867e-05	0.000163014	-4.2262e-07
5.725	-61.6273	-0.00100522	1.5818e-05	0.000163616	-4.27998e-07
5.75	-61.5957	-0.00100408	1.58497e-05	0.000164222	-4.33461e-07
5.775	-61.564	-0.00100293	1.58818e-05	0.000164831	-4.39006e-07
5.8	-61.5324	-0.00100178	1.59142e-05	0.000165443	-4.44635e-07
5.825	-61.5006	-0.00100062	1.5947e-05	0.000166057	-4.50346e-07
5.85	-61.4689	-0.000999461	1.59802e-05	0.000166674	-4.5614e-07
5.875	-61.437	-0.000998297	1.60137e-05	0.000167294	-4.62018e-07
5.9	-61.4049	-0.000997126	1.60476e-05	0.000167917	-4.67984e-07
5.925	-61.3727	-0.000995948	1.60819e-05	0.000168542	-4.74044e-07
5.95	-61.3404	-0.000994762	1.61167e-05	0.000169172	-4.80202e-07
5.975	-61.3078	-0.000993567	1.61519e-05	0.000169806	-4.86465e-07
6	-61.2749	-0.000992363	1.61876e-05	0.000170443	-4.92839e-07
6.025	-61.2419	-0.000991149	1.62238e-05	0.000171086	-4.99329e-07
6.05	-61.2087	-0.000989925	1.62605e-05	0.000171733	-5.05942e-07
6.075	-61.1752	-0.000988691	1.62976e-05	0.000172385	-5.12681e-07
6.1	-61.1415	-0.000987447	1.63352e-05	0.000173042	-5.19551e-07
6.125	-61.1076	-0.000986194	1.63733e-05	0.000173704	-5.26557e-07
6.15	-61.0735	-0.000984932	1.64119e-05	0.000174372	-5.337e-07
6.175	-61.0392	-0.00098366	1.6451e-05	0.000175045	-5.40985e-07
6.2	-61.0047	-0.00098238	1.64906e-05	0.000175723	-5.48412e-07
6.225	-60.9701	-0.000981091	1.65306e-05	0.000176406	-5.55985e-07
6.25	-60.9353	-0.000979794	1.65711e-05	0.000177095	-5.63705e-07
6.275	-60.9003	-0.00097849	1.66121e-05	0.000177788	-5.71573e-07
6.3	-60.8652	-0.000977177	1.66536e-05	0.000178487	-5.79591e-07
6.325	-60.83	-0.000975858	1.66955e-05	0.000179191	-5.87762e-07
6.35	-60.7946	-0.000974531	1.67379e-05	0.000179899	-5.96086e-07
6.375	-60.7591	-0.000973196	1.67808e-05	0.000180613	-6.04566e-07
6.4	-60.7234	-0.000971856	1.68242e-05	0.000181331	-6.13202e-07
6.425	-60.6877	-0.000970508	1.6868e-05	0.000182055	-6.21998e-07
6.45	-60.6519	-0.000969155	1.69122e-05	0.000182782	-6.30952e-07
6.475	-60.6159	-0.000967796	1.6957e-05	0.000183514	-6.40067e-07
6.5	-60.5799	-0.000966432	1.70022e-05	0.000184251	-6.49344e-07
6.525	-60.5439	-0.000965063	1.70478e-05	0.000184991	-6.58782e-07
6.55	-60.5077	-0.000963688	1.70939e-05	0.000185735	-6.68383e-07
6.575	-60.4715	-0.00096231	1.71404e-05	0.000186483	-6.78148e-07
6.6	-60.4353	-0.000960926	1.71873e-05	0.000187235	-6.88077e-07
6.625	-60.3989	-0.000959538	1.72348e-05	0.000187991	-6.98175e-07
6.65	-60.3624	-0.000958144	1.72826e-05	0.00018875	-7.08443e-07
6.675	-60.3259	-0.000956745	1.7331e-05	0.000189514	-7.18887e-07
6.7	-60.2892	-0.000955339	1.73798e-05	0.000190281	-7.29511e-07
6.725	-60.2524	-0.000953928	1.74292e-05	0.000191053	-7.40322e-07
6.75	-60.2154	-0.00095251	1.7479e-05	0.000191828	-7.51324e-07
6.775	-60.1784	-0.000951085	1.75293e-05	0.000192609	-7.62523e-07
6.8	-60.1412	-0.000949655	1.75801e-05	0.000193393	-7.73923e-07
6.825	-60.1039	-0.000948218	1.76314e-05	0.000194182	-7.85528e-07
6.85	-60.0665	-0.000946776	1.76832e-05	0.000194976	-7.97344e-07
6.875	-60.0291	-0.000945328	1.77355e-05	0.000195773	-8.09371e-07
6.9	-59.9915	-0.000943875	1.77883e-05	0.000196575	-8.21614e-07
6.925	-59.9539	-0.000942416	1.78415e-05	0.000197381	-8.34075e-07
6.95	-59.9162	-0.000940954	1.78953e-05	0.000198191	-8.46755e-07
6.975	-59.8785	-0.000939487	1.79495e-05	0.000199005	-8.59655e-07
7	-59.8408	-0.000938017	1.80042e-05	0.000199822	-8.72776e-07
7.025	-59.803	-0.000936544	1.80593e-05	0.000200643	-8.86118e-07
7.05	-59.7652	-0.000935068	1.81149e-05	0.000201467	-8.99682e-07
7.075	-59.7275	-0.000933589	1.8171e-05	0.000202295	-9.13467e-07
7.1	-59.6898	-0.000932109	1.82275e-05	0.000203125	-9.27473e-07
7.125	-59.6521	-0.000930627	1.82844e-05	0.000203957	-9.41697e-07
7.15	-59.6144	-0.000929144	1.83417e-05	0.000204792	-9.5614e-07
7.175	-59.5768	-0.00092766	1.83995e-05	0.000205629	-9.70801e-07
7.2	-59.5393	-0.000926176	1.84577e-05	0.000206467	-9.85676e-07
7.225	-59.5018	-0.000924692	1.85163e-05	0.000207307	-1.00077e-06
7.25	-59.4645	-0.000923207	1.85753e-05	0.000208148	-1.01607e-06
7.275	-59.4272	-0.000921723	1.86346e-05	0.000208991	-1.03159e-06
7.3	-59.3899	-0.00092024	1.86944e-05	0.000209834	-1.04732e-06
7.325	-59.3528	-0.000918757	1.87546e-05	0.000210678	-1.06326e-06
7.35	-59.3157	-0.000917274	1.88152e-05	0.000211523	-1.07942e-06
7.375	-59.2787	-0.000915792	1.88762e-05	0.000212368	-1.09579e-06
7.4	-59.2418	-0.000914311	1.89376e-05	0.000213214	-1.11237e-06
7.425	-59.2049	-0.000912829	1.89993e-05	0.00021406	-1.12918e-06
7.45	-59.1679	-0.000911347	1.90615e-05	0.000214907	-1.14621e-06
7.475	-59.1307	-0.00090986	1.91242e-05	0.000215756	-1.16348e-06
7.5	-59.0933	-0.000908365	1.91875e-05	0.000216608	-1.18102e-06
7.525	-59.0557	-0.000906861	1.92514e-05	0.000217464	-1.19887e-06
7.55	-59.0179	-0.000905349	1.93158e-05	0.000218324	-1.21703e-06
7.575	-58.9798	-0.000903828	1.93809e-05	0.00021919	-1.23554e-06
7.6	-58.9416	-0.000902299	1.94465e-05	0.00022006	-1.25441e-06
7.625	-58.9033	-0.000900764	1.95128e-05	0.000220936	-1.27363e-06
7.65	-58.8649	-0.000899222	1.95796e-05	0.000221817	-1.29324e-06
7.675	-58.8263	-0.000897674	1.96469e-05	0.000222702	-1.31321e-06
7.7	-58.7877	-0.000896122	1.97148e-05	0.000223593	-1.33357e-06
7.725	-58.749	-0.000894566	1.97832e-05	0.000224489	-1.35431e-06
7.75	-58.7102	-0.000893005	1.98522e-05	0.000225389	-1.37543e-06
7.775	-58.6715	-0.000891442	1.99217e-05	0.000226293	-1.39692e-06
7.8	-58.6327	-0.000889877	1.99917e-05	0.000227201	-1.41879e-06
7.825	-58.594	-0.00088831	2.00621e-05	0.000228113	-1.44104e-06
7.85	-58.5553	-0.000886743	2.01331e-05	0.000229028	-1.46365e-06
7.875	-58.5167	-0.000885174	2.02045e-05	0.000229947	-1.48663e-06
7.9	-58.4781	-0.000883605	2.02764e-05	0.000230868	-1.50996e-06
7.925	-58.4396	-0.000882037	2.03488e-05	0.000231791	-1.53366e-06
7.95	-58.4011	-0.000880469	2.04216e-05	0.000232716	-1.55771e-06
7.975	-58.3627	-0.000878901	2.04948e-05	0.000233644	-1.58212e-06
8	-58.3244	-0.000877334	2.05685e-05	0.000234573	-1.60688e-06
8.025	-58.2862	-0.000875768	2.06427e-05	0.000235503	-1.63199e-06
8.05	-58.248	-0.000874203	2.07173e-05	0.000236435	-1.65746e-06
8.075	-58.2098	-0.000872638	2.07924e-05	0.000237367	-1.68328e-06
8.1	-58.1717	-0.000871073	2.08679e-05	0.000238302	-1.70947e-06
8.125	-58.1336	-0.000869507	2.09439e-05	0.000239237	-1.73603e-06
8.15	-58.0954	-0.00086794	2.10204e-05	0.000240175	-1.76297e-06
8.175	-58.0572	-0.000866369	2.10975e-05	0.000241115	-1.79033e-06
8.2	-58.0189	-0.000864796	2.11751e-05	0.000242058	-1.8181e-06
8.225	-57.9805	-0.000863219	2.12532e-05	0.000243003	-1.84632e-06
8.25	-57.942	-0.000861637	2.13319e-05	0.000243952	-1.87501e-06
8.275	-57.9034	-0.000860052	2.14112e-05	0.000244905	-1.90418e-06
8.3	-57.8647	-0.000858462	2.14911e-05	0.000245861	-1.93385e-06
8.325	-57.8259	-0.000856867	2.15716e-05	0.000246821	-1.96403e-06
8.35	-57.7871	-0.000855269	2.16526e-05	0.000247786	-1.99475e-06
8.375	-57.7481	-0.000853667	2.17342e-05	0.000248755	-2.02601e-06
8.4	-57.7091	-0.000852061	2.18165e-05	0.000249729	-2.05782e-06
8.425	-57.67	-0.000850451	2.18992e-05	0.000250706	-2.0902e-06
8.45	-57.6309	-0.000848839	2.19826e-05	0.000251688	-2.12314e-06
8.475	-57.5918	-0.000847224	2.20665e-05	0.000252674	-2.15665e-06
8.5	-57.5526	-0.000845608	2.2151e-05	0.000253664	-2.19074e-06
8.525	-57.5134	-0.000843989	2.22361e-05	0.000254658	-2.22541e-06
8.55	-57.4743	-0.000842369	2.23217e-05	0.000255655	-2.26065e-06
8.575	-57.4352	-0.000840749	2.24078e-05	0.000256656	-2.29648e-06
8.6	-57.3961	-0.000839128	2.24944e-05	0.00025766	-2.33288e-06
8.625	-57.3571	-0.000837508	2.25816e-05	0.000258667	-2.36986e-06
8.65	-57.3181	-0.000835888	2.26693e-05	0.000259676	-2.4074e-06
8.675	-57.2793	-0.00083427	2.27575e-05	0.000260687	-2.44551e-06
8.7	-57.2405	-0.000832653	2.28461e-05	0.0002617	-2.48418e-06
