t	v	myi_ch_HCNp	myi_ch_Kdrp	myi_ch_KvAproxp	myi_ch_Navp
5.4	-62.3529	-0.00102965	1.52353e-05	0.000151207	-3.27272e-07
5.425	-62.3374	-0.00102909	1.52501e-05	0.00015148	-3.29294e-07
5.45	-62.3219	-0.00102853	1.52651e-05	0.000151754	-3.31339e-07
5.475	-62.3063	-0.00102797	1.52803e-05	0.00015203	-3.33406e-07
5.5	-62.2907	-0.0010274	1.52956e-05	0.000152308	-3.35494e-07
5.525	-62.2751	-0.00102683	1.53111e-05	0.000152586	-3.37602e-07
5.55	-62.2595	-0.00102626	1.53267e-05	0.000152866	-3.3973e-07
5.575	-62.2439	-0.00102569	1.53425e-05	0.000153147	-3.41876e-07
5.6	-62.2283	-0.00102511	1.53585e-05	0.000153428	-3.44039e-07
5.625	-62.2126	-0.00102454	1.53746e-05	0.000153711	-3.46218e-07
5.65	-62.197	-0.00102396	1.53908e-05	0.000153993	-3.48413e-07
5.675	-62.1814	-0.00102338	1.54072e-05	0.000154277	-3.50623e-07
5.7	-62.1657	-0.00102279	1.54237e-05	0.000154561	-3.5285e-07
5.725	-62.1499	-0.00102221	1.54404e-05	0.000154845	-3.55095e-07
5.75	-62.1341	-0.00102162	1.54573e-05	0.000155131	-3.57358e-07
5.775	-62.1181	-0.00102103	1.54744e-05	0.000155418	-3.59643e-07
5.8	-62.1022	-0.00102043	1.54917e-05	0.000155705	-3.61949e-07
5.825	-62.0861	-0.00101983	1.55091e-05	0.000155994	-3.64278e-07
5.85	-62.07	-0.00101923	1.55267e-05	0.000156284	-3.66631e-07
5.875	-62.0538	-0.00101862	1.55446e-05	0.000156575	-3.69008e-07
5.9	-62.0376	-0.00101801	1.55625e-05	0.000156867	-3.71409e-07
5.925	-62.0213	-0.00101739	1.55807e-05	0.00015716	-3.73835e-07
5.95	-62.0049	-0.00101677	1.55991e-05	0.000157455	-3.76286e-07
5.975	-61.9882	-0.00101615	1.56177e-05	0.000157751	-3.78765e-07
6	-61.9712	-0.00101551	1.56365e-05	0.00015805	-3.8128e-07
6.025	-61.9538	-0.00101487	1.56558e-05	0.000158353	-3.83838e-07
6.05	-61.9362	-0.00101421	1.56753e-05	0.000158659	-3.86447e-07
6.075	-61.9182	-0.00101354	1.56952e-05	0.000158971	-3.89111e-07
6.1	-61.8999	-0.00101286	1.57155e-05	0.000159287	-3.91836e-07
6.125	-61.8813	-0.00101216	1.57361e-05	0.000159607	-3.94624e-07
6.15	-61.8624	-0.00101146	1.5757e-05	0.000159934	-3.97477e-07
6.175	-61.8432	-0.00101074	1.57783e-05	0.000160265	-4.00396e-07
6.2	-61.8239	-0.00101002	1.57999e-05	0.000160601	-4.03381e-07
6.225	-61.8043	-0.00100928	1.58218e-05	0.000160942	-4.06432e-07
6.25	-61.7846	-0.00100854	1.5844e-05	0.000161287	-4.09547e-07
6.275	-61.7647	-0.00100779	1.58665e-05	0.000161637	-4.12725e-07
6.3	-61.7446	-0.00100703	1.58893e-05	0.000161992	-4.15963e-07
6.325	-61.7244	-0.00100627	1.59123e-05	0.00016235	-4.19259e-07
6.35	-61.7042	-0.0010055	1.59356e-05	0.000162713	-4.22612e-07
6.375	-61.6838	-0.00100472	1.59592e-05	0.000163078	-4.26019e-07
6.4	-61.6634	-0.00100394	1.5983e-05	0.000163447	-4.29477e-07
6.425	-61.6429	-0.00100316	1.6007e-05	0.000163819	-4.32984e-07
6.45	-61.6224	-0.00100237	1.60312e-05	0.000164193	-4.36537e-07
6.475	-61.6019	-0.00100158	1.60557e-05	0.00016457	-4.40135e-07
6.5	-61.5814	-0.00100079	1.60804e-05	0.000164949	-4.43774e-07
6.525	-61.5609	-0.001	1.61052e-05	0.000165329	-4.47453e-07
6.55	-61.5403	-0.000999204	1.61303e-05	0.000165711	-4.5117e-07
6.575	-61.5198	-0.000998407	1.61555e-05	0.000166094	-4.54922e-07
6.6	-61.4993	-0.000997609	1.61809e-05	0.000166478	-4.58709e-07
6.625	-61.4789	-0.000996809	1.62065e-05	0.000166863	-4.62529e-07
6.65	-61.4584	-0.000996008	1.62323e-05	0.000167249	-4.66381e-07
6.675	-61.438	-0.000995207	1.62583e-05	0.000167635	-4.70263e-07
6.7	-61.4176	-0.000994404	1.62844e-05	0.000168022	-4.74176e-07
6.725	-61.3973	-0.000993601	1.63107e-05	0.000168409	-4.78119e-07
6.75	-61.3769	-0.000992796	1.63372e-05	0.000168796	-4.8209e-07
6.775	-61.3566	-0.000991991	1.63639e-05	0.000169183	-4.8609e-07
6.8	-61.3364	-0.000991186	1.63907e-05	0.000169571	-4.90118e-07
6.825	-61.3162	-0.000990379	1.64177e-05	0.000169958	-4.94174e-07
6.85	-61.296	-0.000989573	1.64448e-05	0.000170345	-4.98258e-07
6.875	-61.2758	-0.000988765	1.64721e-05	0.000170732	-5.02369e-07
6.9	-61.2557	-0.000987957	1.64996e-05	0.000171118	-5.06508e-07
6.925	-61.2356	-0.000987148	1.65273e-05	0.000171505	-5.10674e-07
6.95	-61.2155	-0.000986339	1.65551e-05	0.000171891	-5.14868e-07
6.975	-61.1955	-0.00098553	1.6583e-05	0.000172276	-5.19088e-07
7	-61.1756	-0.000984719	1.66112e-05	0.000172662	-5.23336e-07
7.025	-61.1556	-0.000983909	1.66395e-05	0.000173046	-5.27612e-07
7.05	-61.1357	-0.000983098	1.66679e-05	0.000173431	-5.31914e-07
7.075	-61.1159	-0.000982287	1.66965e-05	0.000173814	-5.36243e-07
7.1	-61.096	-0.000981475	1.67252e-05	0.000174198	-5.40599e-07
7.125	-61.0763	-0.000980664	1.67542e-05	0.00017458	-5.44982e-07
7.15	-61.0565	-0.000979852	1.67832e-05	0.000174962	-5.49392e-07
7.175	-61.0368	-0.00097904	1.68124e-05	0.000175344	-5.53827e-07
7.2	-61.0172	-0.000978228	1.68418e-05	0.000175725	-5.58289e-07
7.225	-60.9976	-0.000977416	1.68713e-05	0.000176105	-5.62777e-07
7.25	-60.978	-0.000976603	1.69009e-05	0.000176484	-5.67291e-07
7.275	-60.9584	-0.00097579	1.69307e-05	0.000176863	-5.71832e-07
7.3	-60.9388	-0.000974975	1.69607e-05	0.000177242	-5.76404e-07
7.325	-60.919	-0.000974156	1.69909e-05	0.000177621	-5.81013e-07
7.35	-60.8991	-0.000973332	1.70213e-05	0.000178001	-5.85664e-07
7.375	-60.879	-0.000972502	1.7052e-05	0.000178382	-5.90365e-07
7.4	-60.8587	-0.000971666	1.7083e-05	0.000178765	-5.95124e-07
7.425	-60.8382	-0.000970821	1.71143e-05	0.000179151	-5.99948e-07
7.45	-60.8175	-0.000969969	1.71459e-05	0.00017954	-6.04845e-07
7.475	-60.7965	-0.000969107	1.71778e-05	0.000179932	-6.09822e-07
7.5	-60.7752	-0.000968236	1.721e-05	0.000180328	-6.14886e-07
7.525	-60.7537	-0.000967355	1.72426e-05	0.000180728	-6.20043e-07
7.55	-60.7319	-0.000966463	1.72756e-05	0.000181132	-6.25299e-07
7.575	-60.7098	-0.000965562	1.73089e-05	0.000181542	-6.30661e-07
7.6	-60.6874	-0.000964649	1.73426e-05	0.000181957	-6.36132e-07
7.625	-60.6647	-0.000963726	1.73767e-05	0.000182378	-6.41717e-07
7.65	-60.6418	-0.000962793	1.74112e-05	0.000182804	-6.4742e-07
7.675	-60.6186	-0.000961849	1.74461e-05	0.000183236	-6.53245e-07
7.7	-60.5951	-0.000960895	1.74813e-05	0.000183674	-6.59195e-07
7.725	-60.5713	-0.000959931	1.75169e-05	0.000184118	-6.6527e-07
7.75	-60.5473	-0.000958957	1.75529e-05	0.000184568	-6.71474e-07
7.775	-60.5231	-0.000957974	1.75893e-05	0.000185025	-6.77807e-07
7.8	-60.4987	-0.000956982	1.76261e-05	0.000185487	-6.8427e-07
7.825	-60.474	-0.000955981	1.76632e-05	0.000185955	-6.90863e-07
7.85	-60.4492	-0.000954971	1.77008e-05	0.000186429	-6.97586e-07
7.875	-60.4241	-0.000953955	1.77386e-05	0.000186909	-7.0444e-07
7.9	-60.3989	-0.00095293	1.77769e-05	0.000187394	-7.11421e-07
7.925	-60.3736	-0.000951899	1.78155e-05	0.000187885	-7.18531e-07
7.95	-60.3481	-0.000950862	1.78544e-05	0.000188381	-7.25767e-07
7.975	-60.3225	-0.000949818	1.78937e-05	0.000188881	-7.33128e-07
8	-60.2968	-0.000948769	1.79333e-05	0.000189387	-7.40612e-07
8.025	-60.271	-0.000947716	1.79732e-05	0.000189896	-7.48217e-07
8.05	-60.2451	-0.000946657	1.80134e-05	0.00019041	-7.5594e-07
8.075	-60.2192	-0.000945595	1.8054e-05	0.000190928	-7.6378e-07
8.1	-60.1932	-0.000944529	1.80948e-05	0.000191449	-7.71734e-07
8.125	-60.1672	-0.000943459	1.8136e-05	0.000191973	-7.798e-07
8.15	-60.1411	-0.000942387	1.81774e-05	0.000192501	-7.87974e-07
8.175	-60.1151	-0.000941313	1.82191e-05	0.000193031	-7.96255e-07
8.2	-60.089	-0.000940236	1.82611e-05	0.000193564	-8.04641e-07
8.225	-60.0629	-0.000939157	1.83034e-05	0.000194098	-8.13129e-07
8.25	-60.0368	-0.000938076	1.8346e-05	0.000194635	-8.21717e-07
8.275	-60.0107	-0.000936994	1.83888e-05	0.000195174	-8.30405e-07
8.3	-59.9846	-0.00093591	1.84318e-05	0.000195715	-8.39191e-07
8.325	-59.9586	-0.000934825	1.84752e-05	0.000196257	-8.48075e-07
8.35	-59.9325	-0.000933738	1.85188e-05	0.0001968	-8.57055e-07
8.375	-59.9064	-0.00093265	1.85627e-05	0.000197345	-8.66132e-07
8.4	-59.8804	-0.000931561	1.86068e-05	0.000197891	-8.75304e-07
8.425	-59.8544	-0.00093047	1.86512e-05	0.000198438	-8.84573e-07
8.45	-59.8284	-0.000929379	1.86958e-05	0.000198986	-8.93936e-07
8.475	-59.8024	-0.000928287	1.87407e-05	0.000199534	-9.03395e-07
8.5	-59.7763	-0.000927193	1.87858e-05	0.000200084	-9.12951e-07
8.525	-59.7503	-0.000926098	1.88313e-05	0.000200634	-9.22606e-07
8.55	-59.7243	-0.000925001	1.8877e-05	0.000201186	-9.32361e-07
8.575	-59.6982	-0.000923902	1.89229e-05	0.000201738	-9.4222e-07
8.6	-59.6721	-0.000922801	1.89692e-05	0.000202291	-9.52187e-07
8.625	-59.646	-0.000921697	1.90158e-05	0.000202846	-9.62265e-07
8.65	-59.6198	-0.00092059	1.90626e-05	0.000203402	-9.72459e-07
8.675	-59.5935	-0.00091948	1.91098e-05	0.00020396	-9.82772e-07
8.7	-59.5672	-0.000918367	1.91572e-05	0.000204519	-9.93209e-07
