source	target	synapse
2	21310	6
2	21310	5
2	21310	11
2	21310	4
2	21310	9
2	21310	9
22	21310	11
22	21310	6
22	21310	0
22	21310	5
22	21310	10
22	21310	7
21	21310	4
21	21310	7
21	21310	8
21	21310	5
21	21310	2
21	21310	4
40	21310	1
40	21310	8
40	21310	9
40	21310	2
40	21310	4
40	21310	1
57	21310	3
57	21310	7
57	21310	2
57	21310	8
57	21310	0
57	21310	9
63	21310	1
63	21310	7
63	21310	11
63	21310	7
63	21310	10
63	21310	9
1495	21310	42
1495	21310	330
1495	21310	115
1495	21310	287
1495	21310	204
1495	21310	209
1495	21310	357
1495	21310	273
1495	21310	38
1495	21310	340
1473	21310	115
1473	21310	57
1473	21310	311
1473	21310	123
1473	21310	16
1473	21310	147
1473	21310	337
1473	21310	383
1473	21310	321
1473	21310	19
1538	21310	215
1538	21310	346
1538	21310	314
1538	21310	144
1538	21310	36
1538	21310	138
1538	21310	252
1538	21310	334
1538	21310	385
1538	21310	54
1494	21310	128
1494	21310	77
1494	21310	68
1494	21310	39
1494	21310	243
1494	21310	311
1494	21310	272
1494	21310	253
1494	21310	46
1494	21310	14
1516	21310	22
1516	21310	254
1516	21310	217
1516	21310	49
1516	21310	311
1516	21310	328
1516	21310	52
1516	21310	57
1516	21310	113
1516	21310	311
1471	21310	271
1471	21310	348
1471	21310	217
1471	21310	323
1471	21310	323
1471	21310	256
1471	21310	73
1471	21310	85
1471	21310	105
1471	21310	38
1558	21310	217
1558	21310	176
1558	21310	154
1558	21310	124
1558	21310	333
1558	21310	169
1558	21310	377
1558	21310	75
1558	21310	256
1558	21310	95
1470	21310	80
1470	21310	340
1470	21310	122
1470	21310	94
1470	21310	42
1470	21310	369
1470	21310	273
1470	21310	189
1470	21310	103
1470	21310	248
1517	21310	146
1517	21310	270
1517	21310	330
1517	21310	97
1517	21310	275
1517	21310	321
1517	21310	299
1517	21310	118
1517	21310	45
1517	21310	124
1560	21310	115
1560	21310	120
1560	21310	354
1560	21310	236
1560	21310	186
1560	21310	211
1560	21310	129
