source	target	synapse
1673	333086	4
1673	333086	4
1673	333086	8
1673	333086	1
1673	333086	9
1673	333086	4
1673	333086	0
1673	333086	12
1673	333086	1
1673	333086	7
1647	333086	8
1647	333086	10
1647	333086	4
1647	333086	2
1647	333086	9
1647	333086	5
1647	333086	13
1647	333086	3
1647	333086	13
1647	333086	3
1497	333086	8
1497	333086	14
1497	333086	5
1497	333086	3
1497	333086	3
1497	333086	11
1497	333086	9
1497	333086	14
1497	333086	6
1497	333086	13
1517	333086	3
1517	333086	3
1517	333086	6
1517	333086	0
1517	333086	12
1517	333086	5
1517	333086	11
1517	333086	12
1517	333086	5
1517	333086	4
1558	333086	9
1558	333086	6
1558	333086	11
1558	333086	1
1558	333086	8
1558	333086	3
1558	333086	14
1558	333086	8
1558	333086	0
1558	333086	0
1537	333086	2
1537	333086	2
1537	333086	9
1537	333086	9
1537	333086	12
1537	333086	12
1537	333086	14
1537	333086	13
1537	333086	1
1537	333086	2
1473	333086	5
1473	333086	10
1473	333086	4
1473	333086	5
1473	333086	14
1473	333086	2
1473	333086	6
1473	333086	11
1473	333086	0
1473	333086	14
1476	333086	11
1476	333086	8
1476	333086	3
1476	333086	1
1476	333086	5
1476	333086	9
1476	333086	9
1476	333086	8
1476	333086	6
1476	333086	5
1563	333086	11
1563	333086	9
1563	333086	1
1563	333086	9
1563	333086	0
1563	333086	10
1563	333086	0
1563	333086	12
1563	333086	6
1563	333086	12
1559	333086	2
1559	333086	1
1559	333086	6
1559	333086	5
1559	333086	8
1559	333086	10
1559	333086	8
1559	333086	14
1559	333086	1
1559	333086	2
1515	333086	11
1515	333086	12
1515	333086	1
1515	333086	5
1515	333086	13
1515	333086	8
1515	333086	1
1515	333086	11
1515	333086	11
1515	333086	9
1542	333086	1
1542	333086	12
1542	333086	2
1542	333086	0
1542	333086	9
1542	333086	9
1542	333086	12
1542	333086	6
1542	333086	3
1542	333086	7
1650	333086	4
1650	333086	7
1650	333086	11
1650	333086	4
1650	333086	3
1650	333086	5
1650	333086	5
1650	333086	9
1650	333086	13
1650	333086	14
1674	333086	9
1674	333086	9
1674	333086	7
1674	333086	8
1674	333086	12
1674	333086	1
1674	333086	11
1674	333086	8
1674	333086	12
1674	333086	2
1701	333086	3
1701	333086	2
1701	333086	4
1701	333086	0
1701	333086	5
1701	333086	6
1701	333086	1
1701	333086	5
1701	333086	1
1701	333086	12
1503	333086	9
1503	333086	6
1503	333086	5
1503	333086	13
1503	333086	14
1503	333086	10
1503	333086	7
1503	333086	5
1503	333086	2
1503	333086	6
3793	333086	16
3793	333086	15
3793	333086	17
3793	333086	17
3793	333086	17
3793	333086	18
3793	333086	17
3793	333086	16
3792	333086	16
3792	333086	17
3792	333086	16
3792	333086	17
3792	333086	17
3792	333086	17
3792	333086	17
3792	333086	18
3687	333086	16
3687	333086	16
3687	333086	15
3687	333086	15
3687	333086	16
3687	333086	16
3687	333086	15
3687	333086	17
3888	333086	17
3888	333086	17
3888	333086	18
3888	333086	16
3888	333086	15
3888	333086	15
3888	333086	16
3888	333086	16
4021	333086	16
4021	333086	16
4021	333086	17
4021	333086	15
4021	333086	18
4021	333086	16
4021	333086	16
4021	333086	18
3787	333086	17
3787	333086	17
3787	333086	17
3787	333086	15
3787	333086	16
3787	333086	18
3787	333086	15
3787	333086	15
3863	333086	17
3863	333086	17
3863	333086	15
3863	333086	16
3863	333086	16
3863	333086	15
3863	333086	16
3863	333086	18
3842	333086	16
3842	333086	16
3842	333086	18
3842	333086	18
3842	333086	17
3842	333086	16
3842	333086	17
3842	333086	18
3862	333086	15
3862	333086	17
3862	333086	16
3862	333086	17
3862	333086	15
3862	333086	15
3862	333086	15
3862	333086	15
3685	333086	18
3685	333086	17
3685	333086	15
3685	333086	17
3685	333086	18
3685	333086	18
3685	333086	15
3685	333086	15
4001	333086	17
4001	333086	15
4001	333086	17
4001	333086	17
4001	333086	17
4001	333086	17
4001	333086	17
4001	333086	16
4083	333086	17
4083	333086	16
4083	333086	15
4083	333086	15
4083	333086	16
4083	333086	16
4083	333086	17
4083	333086	18
7423	333086	21
7423	333086	27
7423	333086	22
7423	333086	19
7423	333086	19
7423	333086	23
7423	333086	20
7423	333086	20
7423	333086	31
7423	333086	20
7775	333086	26
7775	333086	19
7775	333086	28
7775	333086	20
7775	333086	21
7775	333086	25
7775	333086	19
7775	333086	32
7775	333086	32
7775	333086	31
7702	333086	20
7702	333086	22
7702	333086	28
7702	333086	21
7702	333086	21
7702	333086	25
7702	333086	32
7702	333086	29
7702	333086	22
7702	333086	22
7640	333086	19
7640	333086	28
7640	333086	33
7640	333086	23
7640	333086	23
7640	333086	23
7640	333086	30
7640	333086	19
7640	333086	30
7640	333086	21
8092	333086	29
8092	333086	23
8092	333086	24
8092	333086	27
8092	333086	24
8092	333086	25
8092	333086	28
8092	333086	24
8092	333086	32
8092	333086	21
8058	333086	24
8058	333086	28
8058	333086	32
8058	333086	32
8058	333086	32
8058	333086	30
8058	333086	23
8058	333086	33
8058	333086	30
8058	333086	19
7497	333086	25
7497	333086	20
7497	333086	24
7497	333086	22
7497	333086	23
7497	333086	19
7497	333086	27
7497	333086	22
7497	333086	29
7497	333086	21
7714	333086	21
7714	333086	31
7714	333086	22
7714	333086	24
7714	333086	19
7714	333086	22
7714	333086	31
7714	333086	32
7714	333086	26
7714	333086	23
7852	333086	25
7852	333086	20
7852	333086	26
7852	333086	26
7852	333086	21
7852	333086	21
7852	333086	24
7852	333086	32
7852	333086	21
7852	333086	29
7599	333086	24
7599	333086	33
7599	333086	22
7599	333086	24
7599	333086	19
7599	333086	27
7599	333086	33
7599	333086	27
7599	333086	33
7599	333086	25
7561	333086	32
7561	333086	30
7561	333086	22
7561	333086	32
7561	333086	22
7561	333086	23
7561	333086	25
7561	333086	22
7561	333086	19
7561	333086	32
7464	333086	27
7464	333086	27
7464	333086	32
7464	333086	27
7464	333086	21
7464	333086	24
7464	333086	32
7464	333086	23
7464	333086	32
7464	333086	19
8059	333086	19
8059	333086	30
8059	333086	31
8059	333086	30
8059	333086	22
8059	333086	32
8059	333086	20
8059	333086	29
8059	333086	32
8059	333086	30
7738	333086	33
7738	333086	25
7738	333086	24
