source	target	synapse
1972	360	2
1972	360	4
1972	360	0
1972	360	12
1972	360	2
1972	360	1
1972	360	12
1972	360	1
1972	360	11
1972	360	11
2059	360	13
2059	360	13
2059	360	13
2059	360	13
2059	360	9
2059	360	10
2059	360	8
2059	360	10
2059	360	11
2059	360	2
2016	360	13
2016	360	6
2016	360	13
2016	360	7
2016	360	8
2016	360	8
2016	360	1
2016	360	9
2016	360	12
2016	360	9
1909	360	2
1909	360	7
1909	360	10
1909	360	14
1909	360	12
1909	360	13
1909	360	2
1909	360	6
1909	360	5
1909	360	7
1931	360	14
1931	360	4
1931	360	3
1931	360	3
1931	360	13
1931	360	3
1931	360	8
1931	360	5
1931	360	9
1931	360	10
1994	360	14
1994	360	9
1994	360	7
1994	360	7
1994	360	5
1994	360	1
1994	360	3
1994	360	1
1994	360	6
1994	360	8
2062	360	4
2062	360	12
2062	360	3
2062	360	14
2062	360	11
2062	360	5
2062	360	7
2062	360	13
2062	360	6
2062	360	9
2039	360	9
2039	360	12
2039	360	11
2039	360	5
2039	360	2
2039	360	10
2039	360	11
2039	360	13
2039	360	1
2039	360	8
2015	360	5
2015	360	9
2015	360	7
2015	360	7
2015	360	13
2015	360	3
2015	360	12
2015	360	7
2015	360	0
2015	360	8
1975	360	14
1975	360	13
1975	360	2
1975	360	3
1975	360	10
1975	360	9
1975	360	2
1975	360	7
1975	360	13
1975	360	7
1997	360	7
1997	360	6
1997	360	12
1997	360	8
1997	360	14
1997	360	12
1997	360	7
1997	360	12
1997	360	11
1997	360	0
2040	360	2
2040	360	9
2040	360	6
2040	360	3
2040	360	14
2040	360	7
2040	360	7
2040	360	7
2040	360	3
2040	360	6
2085	360	9
2085	360	4
2085	360	6
2085	360	4
2085	360	13
2085	360	7
2085	360	10
2085	360	1
2085	360	2
2085	360	10
2063	360	7
2063	360	2
2063	360	11
2063	360	6
2063	360	10
2063	360	5
2063	360	4
2063	360	2
2063	360	1
2063	360	4
1883	360	11
1883	360	11
1883	360	0
1883	360	3
1883	360	8
1883	360	9
1883	360	7
1883	360	14
1883	360	3
1883	360	10
1945	360	8
1945	360	0
1945	360	13
1945	360	7
1945	360	3
1945	360	5
1945	360	14
1945	360	2
1945	360	5
1945	360	0
4689	360	18
4689	360	18
4689	360	17
4689	360	17
4689	360	15
4689	360	16
4689	360	15
4689	360	15
4718	360	17
4718	360	16
4718	360	16
4718	360	17
4718	360	16
4718	360	17
4718	360	18
4718	360	17
4509	360	18
4509	360	16
4509	360	18
4509	360	15
4509	360	15
4509	360	15
4509	360	17
4509	360	17
4716	360	18
4716	360	15
4716	360	15
4716	360	16
4716	360	17
4716	360	17
4716	360	17
4716	360	17
4507	360	18
4507	360	17
4507	360	15
4507	360	15
4507	360	17
4507	360	16
4507	360	17
4507	360	18
4637	360	17
4637	360	15
4637	360	17
4637	360	18
4637	360	17
4637	360	18
4637	360	15
4637	360	16
4611	360	17
4611	360	18
4611	360	15
4611	360	18
4611	360	18
4611	360	18
4611	360	18
4611	360	17
4663	360	17
4663	360	17
4663	360	15
4663	360	17
4663	360	16
4663	360	15
4663	360	16
4663	360	18
4535	360	15
4535	360	17
4535	360	16
4535	360	16
4535	360	18
4535	360	16
4535	360	17
4535	360	18
4613	360	17
4613	360	15
4613	360	16
4613	360	16
4613	360	17
4613	360	17
4613	360	17
4613	360	15
4609	360	15
4609	360	16
4609	360	15
4609	360	15
4609	360	18
4609	360	17
4609	360	18
4609	360	18
4223	360	16
4223	360	16
4223	360	18
4223	360	16
4223	360	18
4223	360	17
4223	360	18
4223	360	15
9762	360	31
9762	360	20
9762	360	24
9762	360	29
9762	360	30
9762	360	29
9762	360	24
9762	360	33
9762	360	26
9762	360	20
9829	360	21
9829	360	33
9829	360	25
9829	360	25
9829	360	33
9829	360	20
9829	360	28
9829	360	25
9829	360	33
9829	360	31
9760	360	22
9760	360	31
9760	360	26
9760	360	30
9760	360	29
9760	360	30
9760	360	28
9760	360	31
9760	360	33
9760	360	20
9305	360	33
9305	360	27
9305	360	25
9305	360	20
9305	360	31
9305	360	28
9305	360	28
9305	360	28
9305	360	21
9305	360	20
9167	360	26
9167	360	24
9167	360	29
9167	360	23
9167	360	31
9167	360	32
9167	360	28
9167	360	32
9167	360	27
9167	360	19
9341	360	32
9341	360	26
9341	360	22
9341	360	27
9341	360	30
9341	360	32
9341	360	24
9341	360	29
9341	360	22
9341	360	27
9866	360	27
9866	360	21
9866	360	25
9866	360	32
9866	360	23
9866	360	20
9866	360	31
9866	360	28
9866	360	21
9866	360	24
9168	360	33
9168	360	28
9168	360	25
9168	360	24
9168	360	30
9168	360	28
9168	360	29
9168	360	32
9168	360	23
9168	360	23
9515	360	29
9515	360	20
9515	360	22
9515	360	26
9515	360	26
9515	360	28
9515	360	22
9515	360	30
9515	360	28
9515	360	29
9688	360	24
9688	360	20
9688	360	19
9688	360	32
9688	360	26
9688	360	19
9688	360	27
9688	360	24
9688	360	23
9688	360	27
9309	360	27
9309	360	31
9309	360	31
9309	360	30
9309	360	33
9309	360	24
9309	360	22
9309	360	27
9309	360	30
9309	360	23
9513	360	27
9513	360	23
9513	360	21
9513	360	30
9513	360	19
9513	360	33
9513	360	19
9513	360	28
9513	360	20
9513	360	25
9479	360	30
9479	360	30
9479	360	25
9479	360	20
9479	360	23
9479	360	30
9479	360	26
9479	360	32
9479	360	24
9479	360	21
9481	360	32
9481	360	32
9481	360	33
9481	360	28
9481	360	21
9481	360	23
