t	v	myi_ch_HCNp	myi_ch_Kdrp	myi_ch_KvAproxp	myi_ch_Navp
5.4	-62.3161	-0.00102865	1.52459e-05	0.000151886	-3.31821e-07
5.425	-62.2999	-0.00102807	1.52616e-05	0.000152175	-3.33967e-07
5.45	-62.2836	-0.00102748	1.52775e-05	0.000152465	-3.36137e-07
5.475	-62.2673	-0.00102689	1.52936e-05	0.000152757	-3.38332e-07
5.5	-62.2508	-0.00102629	1.53098e-05	0.00015305	-3.40553e-07
5.525	-62.2343	-0.00102569	1.53263e-05	0.000153345	-3.42801e-07
5.55	-62.2176	-0.00102509	1.5343e-05	0.000153642	-3.45075e-07
5.575	-62.2009	-0.00102448	1.53599e-05	0.000153941	-3.47375e-07
5.6	-62.1841	-0.00102386	1.5377e-05	0.00015424	-3.49703e-07
5.625	-62.1673	-0.00102324	1.53943e-05	0.000154542	-3.52057e-07
5.65	-62.1504	-0.00102262	1.54118e-05	0.000154845	-3.54439e-07
5.675	-62.1334	-0.00102199	1.54295e-05	0.000155149	-3.56847e-07
5.7	-62.1164	-0.00102137	1.54474e-05	0.000155455	-3.59282e-07
5.725	-62.0993	-0.00102073	1.54654e-05	0.000155763	-3.61743e-07
5.75	-62.0822	-0.0010201	1.54837e-05	0.000156071	-3.6423e-07
5.775	-62.065	-0.00101946	1.55021e-05	0.000156381	-3.66743e-07
5.8	-62.0478	-0.00101881	1.55207e-05	0.000156692	-3.69282e-07
5.825	-62.0306	-0.00101817	1.55395e-05	0.000157004	-3.71845e-07
5.85	-62.0133	-0.00101752	1.55585e-05	0.000157317	-3.74432e-07
5.875	-61.9961	-0.00101687	1.55776e-05	0.00015763	-3.77043e-07
5.9	-61.9788	-0.00101622	1.55969e-05	0.000157945	-3.79678e-07
5.925	-61.9615	-0.00101556	1.56164e-05	0.00015826	-3.82335e-07
5.95	-61.9442	-0.00101491	1.5636e-05	0.000158576	-3.85014e-07
5.975	-61.9267	-0.00101425	1.56558e-05	0.000158893	-3.87716e-07
6	-61.9088	-0.00101358	1.56759e-05	0.000159211	-3.90447e-07
6.025	-61.8907	-0.0010129	1.56964e-05	0.000159533	-3.93218e-07
6.05	-61.8722	-0.00101221	1.57171e-05	0.000159858	-3.96037e-07
6.075	-61.8533	-0.00101151	1.57383e-05	0.000160188	-3.98913e-07
6.1	-61.8342	-0.00101079	1.57598e-05	0.000160522	-4.01849e-07
6.125	-61.8147	-0.00101007	1.57816e-05	0.000160862	-4.04851e-07
6.15	-61.7949	-0.00100933	1.58038e-05	0.000161206	-4.07922e-07
6.175	-61.7748	-0.00100857	1.58264e-05	0.000161556	-4.11064e-07
6.2	-61.7543	-0.00100781	1.58494e-05	0.000161911	-4.14281e-07
6.225	-61.7334	-0.00100703	1.58727e-05	0.000162272	-4.17576e-07
6.25	-61.712	-0.00100624	1.58965e-05	0.000162641	-4.20956e-07
6.275	-61.69	-0.00100543	1.59208e-05	0.000163017	-4.2443e-07
6.3	-61.6676	-0.0010046	1.59456e-05	0.000163401	-4.28003e-07
6.325	-61.6446	-0.00100375	1.59709e-05	0.000163794	-4.31684e-07
6.35	-61.6212	-0.00100289	1.59967e-05	0.000164196	-4.35476e-07
6.375	-61.5973	-0.001002	1.6023e-05	0.000164607	-4.39384e-07
6.4	-61.573	-0.0010011	1.60499e-05	0.000165027	-4.43411e-07
6.425	-61.5482	-0.00100019	1.60772e-05	0.000165456	-4.47558e-07
6.45	-61.5231	-0.000999256	1.6105e-05	0.000165894	-4.51826e-07
6.475	-61.4976	-0.00099831	1.61332e-05	0.000166342	-4.56214e-07
6.5	-61.4717	-0.000997351	1.61619e-05	0.000166798	-4.60722e-07
6.525	-61.4456	-0.000996378	1.61911e-05	0.000167262	-4.65349e-07
6.55	-61.4192	-0.000995394	1.62207e-05	0.000167735	-4.70092e-07
6.575	-61.3925	-0.000994399	1.62508e-05	0.000168215	-4.7495e-07
6.6	-61.3656	-0.000993394	1.62812e-05	0.000168703	-4.79921e-07
6.625	-61.3385	-0.000992379	1.63121e-05	0.000169198	-4.85003e-07
6.65	-61.3112	-0.000991355	1.63434e-05	0.0001697	-4.90192e-07
6.675	-61.2838	-0.000990323	1.6375e-05	0.000170208	-4.95488e-07
6.7	-61.2561	-0.000989283	1.64071e-05	0.000170722	-5.00889e-07
6.725	-61.2284	-0.000988236	1.64395e-05	0.000171242	-5.06392e-07
6.75	-61.2004	-0.000987181	1.64722e-05	0.000171768	-5.11996e-07
6.775	-61.1723	-0.000986119	1.65054e-05	0.000172299	-5.17703e-07
6.8	-61.1439	-0.000985048	1.6539e-05	0.000172835	-5.23515e-07
6.825	-61.1152	-0.000983967	1.6573e-05	0.000173378	-5.29436e-07
6.85	-61.0862	-0.000982875	1.66075e-05	0.000173927	-5.35471e-07
6.875	-61.057	-0.000981772	1.66424e-05	0.000174482	-5.41627e-07
6.9	-61.0275	-0.000980657	1.66779e-05	0.000175044	-5.47909e-07
6.925	-60.9976	-0.000979531	1.67138e-05	0.000175612	-5.54322e-07
6.95	-60.9675	-0.000978392	1.67501e-05	0.000176188	-5.60872e-07
6.975	-60.9371	-0.000977242	1.6787e-05	0.00017677	-5.67563e-07
7	-60.9063	-0.00097608	1.68244e-05	0.00017736	-5.74399e-07
7.025	-60.8753	-0.000974907	1.68623e-05	0.000177956	-5.81383e-07
7.05	-60.8441	-0.000973723	1.69006e-05	0.00017856	-5.8852e-07
7.075	-60.8126	-0.000972528	1.69395e-05	0.000179171	-5.9581e-07
7.1	-60.7808	-0.000971322	1.69788e-05	0.000179788	-6.03256e-07
7.125	-60.7488	-0.000970107	1.70187e-05	0.000180413	-6.1086e-07
7.15	-60.7167	-0.000968882	1.7059e-05	0.000181044	-6.18623e-07
7.175	-60.6843	-0.000967648	1.70997e-05	0.000181682	-6.26546e-07
7.2	-60.6517	-0.000966405	1.7141e-05	0.000182326	-6.3463e-07
7.225	-60.6189	-0.000965153	1.71827e-05	0.000182977	-6.42877e-07
7.25	-60.5859	-0.000963893	1.72249e-05	0.000183634	-6.51288e-07
7.275	-60.5527	-0.000962624	1.72676e-05	0.000184297	-6.59865e-07
7.3	-60.5193	-0.000961347	1.73108e-05	0.000184967	-6.68611e-07
7.325	-60.4858	-0.000960062	1.73544e-05	0.000185642	-6.77527e-07
7.35	-60.4521	-0.000958769	1.73985e-05	0.000186324	-6.86616e-07
7.375	-60.4182	-0.000957468	1.74431e-05	0.000187011	-6.95879e-07
7.4	-60.3842	-0.000956159	1.74882e-05	0.000187704	-7.05319e-07
7.425	-60.35	-0.000954844	1.75338e-05	0.000188403	-7.14936e-07
7.45	-60.3157	-0.000953521	1.75798e-05	0.000189107	-7.24734e-07
7.475	-60.2813	-0.000952192	1.76263e-05	0.000189817	-7.34713e-07
7.5	-60.2467	-0.000950856	1.76732e-05	0.000190532	-7.44874e-07
7.525	-60.2121	-0.000949515	1.77206e-05	0.000191251	-7.5522e-07
7.55	-60.1773	-0.000948167	1.77685e-05	0.000191976	-7.6575e-07
7.575	-60.1425	-0.000946815	1.78168e-05	0.000192706	-7.76465e-07
7.6	-60.1075	-0.000945457	1.78656e-05	0.00019344	-7.87367e-07
7.625	-60.0725	-0.000944095	1.79148e-05	0.000194178	-7.98457e-07
7.65	-60.0375	-0.000942728	1.79645e-05	0.000194921	-8.09733e-07
7.675	-60.0024	-0.000941357	1.80146e-05	0.000195667	-8.21198e-07
7.7	-59.9672	-0.000939982	1.80651e-05	0.000196417	-8.32851e-07
7.725	-59.932	-0.000938604	1.81161e-05	0.000197171	-8.44694e-07
7.75	-59.8968	-0.000937222	1.81675e-05	0.000197928	-8.56726e-07
7.775	-59.8616	-0.000935837	1.82193e-05	0.000198689	-8.68948e-07
7.8	-59.8263	-0.000934449	1.82715e-05	0.000199452	-8.8136e-07
7.825	-59.791	-0.000933059	1.83242e-05	0.000200219	-8.93963e-07
7.85	-59.7558	-0.000931666	1.83773e-05	0.000200988	-9.06758e-07
7.875	-59.7205	-0.000930271	1.84308e-05	0.00020176	-9.19744e-07
7.9	-59.6852	-0.000928874	1.84847e-05	0.000202534	-9.32922e-07
7.925	-59.65	-0.000927476	1.8539e-05	0.00020331	-9.46293e-07
7.95	-59.6148	-0.000926075	1.85937e-05	0.000204089	-9.59857e-07
7.975	-59.5796	-0.000924674	1.86488e-05	0.000204869	-9.73613e-07
8	-59.5444	-0.000923271	1.87043e-05	0.000205651	-9.87562e-07
8.025	-59.5093	-0.000921868	1.87602e-05	0.000206435	-1.0017e-06
8.05	-59.4742	-0.000920464	1.88165e-05	0.00020722	-1.01604e-06
8.075	-59.4392	-0.000919059	1.88731e-05	0.000208006	-1.03057e-06
8.1	-59.4042	-0.000917654	1.89302e-05	0.000208793	-1.04529e-06
8.125	-59.3692	-0.000916248	1.89876e-05	0.000209581	-1.06021e-06
8.15	-59.3343	-0.000914841	1.90455e-05	0.000210371	-1.07532e-06
8.175	-59.2993	-0.000913432	1.91037e-05	0.000211162	-1.09065e-06
8.2	-59.2642	-0.00091202	1.91624e-05	0.000211955	-1.10618e-06
8.225	-59.2292	-0.000910606	1.92215e-05	0.000212749	-1.12194e-06
8.25	-59.1941	-0.000909189	1.92811e-05	0.000213545	-1.13792e-06
8.275	-59.159	-0.000907769	1.9341e-05	0.000214343	-1.15413e-06
8.3	-59.1239	-0.000906347	1.94015e-05	0.000215143	-1.17058e-06
8.325	-59.0887	-0.000904922	1.94623e-05	0.000215945	-1.18727e-06
8.35	-59.0536	-0.000903496	1.95236e-05	0.000216749	-1.2042e-06
8.375	-59.0184	-0.000902067	1.95853e-05	0.000217554	-1.22139e-06
8.4	-58.9832	-0.000900636	1.96474e-05	0.000218362	-1.23882e-06
8.425	-58.9481	-0.000899203	1.971e-05	0.000219172	-1.25651e-06
8.45	-58.9129	-0.000897769	1.9773e-05	0.000219983	-1.27446e-06
8.475	-58.8778	-0.000896333	1.98364e-05	0.000220796	-1.29266e-06
8.5	-58.8426	-0.000894896	1.99002e-05	0.000221611	-1.31112e-06
8.525	-58.8075	-0.000893458	1.99645e-05	0.000222427	-1.32984e-06
8.55	-58.7724	-0.000892019	2.00291e-05	0.000223245	-1.34883e-06
8.575	-58.7374	-0.000890579	2.00942e-05	0.000224064	-1.36808e-06
8.6	-58.7023	-0.000889139	2.01597e-05	0.000224885	-1.38759e-06
8.625	-58.6673	-0.000887698	2.02256e-05	0.000225706	-1.40737e-06
8.65	-58.6324	-0.000886256	2.02919e-05	0.000226529	-1.42742e-06
8.675	-58.5975	-0.000884815	2.03585e-05	0.000227353	-1.44773e-06
8.7	-58.5627	-0.000883374	2.04256e-05	0.000228178	-1.46831e-06
