source	target	synapse
2395	2460	2
2395	2460	0
2395	2460	11
2395	2460	10
2395	2460	13
2395	2460	9
2395	2460	13
2395	2460	0
2395	2460	2
2395	2460	5
2484	2460	2
2484	2460	12
2484	2460	9
2484	2460	7
2484	2460	12
2484	2460	5
2484	2460	13
2484	2460	1
2484	2460	9
2484	2460	13
2508	2460	8
2508	2460	14
2508	2460	4
2508	2460	5
2508	2460	13
2508	2460	10
2508	2460	6
2508	2460	13
2508	2460	12
2508	2460	9
2549	2460	10
2549	2460	13
2549	2460	4
2549	2460	0
2549	2460	8
2549	2460	6
2549	2460	1
2549	2460	14
2549	2460	13
2549	2460	6
2462	2460	11
2462	2460	1
2462	2460	2
2462	2460	7
2462	2460	3
2462	2460	7
2462	2460	8
2462	2460	7
2462	2460	1
2462	2460	9
2505	2460	12
2505	2460	8
2505	2460	4
2505	2460	5
2505	2460	12
2505	2460	12
2505	2460	8
2505	2460	10
2505	2460	9
2505	2460	0
2396	2460	7
2396	2460	14
2396	2460	6
2396	2460	4
2396	2460	4
2396	2460	14
2396	2460	0
2396	2460	3
2396	2460	3
2396	2460	3
2483	2460	12
2483	2460	6
2483	2460	2
2483	2460	13
2483	2460	3
2483	2460	2
2483	2460	5
2483	2460	11
2483	2460	7
2483	2460	12
2507	2460	4
2507	2460	6
2507	2460	11
2507	2460	12
2507	2460	7
2507	2460	14
2507	2460	11
2507	2460	7
2507	2460	12
2507	2460	8
2442	2460	1
2442	2460	0
2442	2460	4
2442	2460	12
2442	2460	0
2442	2460	6
2442	2460	10
2442	2460	5
2442	2460	6
2442	2460	12
2372	2460	4
2372	2460	14
2372	2460	2
2372	2460	13
2372	2460	5
2372	2460	13
2372	2460	3
2372	2460	3
2372	2460	13
2372	2460	9
2528	2460	10
2528	2460	7
2528	2460	0
2528	2460	9
2528	2460	13
2528	2460	5
2528	2460	11
2528	2460	13
2528	2460	12
2528	2460	7
2527	2460	9
2527	2460	14
2527	2460	2
2527	2460	14
2527	2460	14
2527	2460	7
2527	2460	1
2527	2460	14
2527	2460	7
2527	2460	14
2529	2460	12
2529	2460	4
2529	2460	13
2529	2460	13
2529	2460	10
2529	2460	5
2529	2460	8
