axoaxoniccell bistratifiedcell 0 axoaxoniccell[0].dend[0]
axoaxoniccell bistratifiedcell 1 axoaxoniccell[0].dend[1]
axoaxoniccell bistratifiedcell 2 axoaxoniccell[0].dend[1]
axoaxoniccell bistratifiedcell 3 axoaxoniccell[0].dend[5]
axoaxoniccell bistratifiedcell 4 axoaxoniccell[0].dend[6]
axoaxoniccell bistratifiedcell 5 axoaxoniccell[0].dend[6]
axoaxoniccell bistratifiedcell 6 axoaxoniccell[0].dend[10]
axoaxoniccell bistratifiedcell 7 axoaxoniccell[0].dend[11]
axoaxoniccell bistratifiedcell 8 axoaxoniccell[0].dend[11]
axoaxoniccell bistratifiedcell 9 axoaxoniccell[0].dend[11]
axoaxoniccell bistratifiedcell 10 axoaxoniccell[0].dend[13]
axoaxoniccell bistratifiedcell 11 axoaxoniccell[0].dend[13]
axoaxoniccell bistratifiedcell 12 axoaxoniccell[0].dend[14]
axoaxoniccell bistratifiedcell 13 axoaxoniccell[0].dend[14]
axoaxoniccell bistratifiedcell 14 axoaxoniccell[0].dend[14]
axoaxoniccell cckcell 15 axoaxoniccell[0].dend[10]
axoaxoniccell cckcell 16 axoaxoniccell[0].dend[10]
axoaxoniccell cckcell 17 axoaxoniccell[0].dend[13]
axoaxoniccell cckcell 18 axoaxoniccell[0].soma[0]
axoaxoniccell ivycell 19 axoaxoniccell[0].dend[0]
axoaxoniccell ivycell 20 axoaxoniccell[0].dend[1]
axoaxoniccell ivycell 21 axoaxoniccell[0].dend[1]
axoaxoniccell ivycell 22 axoaxoniccell[0].dend[5]
axoaxoniccell ivycell 23 axoaxoniccell[0].dend[6]
axoaxoniccell ivycell 24 axoaxoniccell[0].dend[6]
axoaxoniccell ivycell 25 axoaxoniccell[0].dend[10]
axoaxoniccell ivycell 26 axoaxoniccell[0].dend[11]
axoaxoniccell ivycell 27 axoaxoniccell[0].dend[11]
axoaxoniccell ivycell 28 axoaxoniccell[0].dend[11]
axoaxoniccell ivycell 29 axoaxoniccell[0].dend[13]
axoaxoniccell ivycell 30 axoaxoniccell[0].dend[13]
axoaxoniccell ivycell 31 axoaxoniccell[0].dend[14]
axoaxoniccell ivycell 32 axoaxoniccell[0].dend[14]
axoaxoniccell ivycell 33 axoaxoniccell[0].dend[14]
axoaxoniccell ngfcell 34 axoaxoniccell[0].dend[1]
axoaxoniccell ngfcell 35 axoaxoniccell[0].dend[2]
axoaxoniccell ngfcell 36 axoaxoniccell[0].dend[2]
axoaxoniccell ngfcell 37 axoaxoniccell[0].dend[2]
axoaxoniccell ngfcell 38 axoaxoniccell[0].dend[3]
axoaxoniccell ngfcell 39 axoaxoniccell[0].dend[3]
axoaxoniccell ngfcell 40 axoaxoniccell[0].dend[3]
axoaxoniccell ngfcell 41 axoaxoniccell[0].dend[4]
axoaxoniccell ngfcell 42 axoaxoniccell[0].dend[4]
axoaxoniccell ngfcell 43 axoaxoniccell[0].dend[4]
axoaxoniccell ngfcell 44 axoaxoniccell[0].dend[6]
axoaxoniccell ngfcell 45 axoaxoniccell[0].dend[7]
