source	target	synapse
1845	288	14
1845	288	10
1845	288	8
1845	288	2
1845	288	9
1845	288	8
1845	288	5
1845	288	2
1845	288	2
1845	288	2
1894	288	1
1894	288	3
1894	288	11
1894	288	6
1894	288	14
1894	288	13
1894	288	9
1894	288	12
1894	288	14
1894	288	3
1959	288	3
1959	288	3
1959	288	11
1959	288	13
1959	288	4
1959	288	3
1959	288	7
1959	288	14
1959	288	1
1959	288	13
1888	288	5
1888	288	13
1888	288	2
1888	288	8
1888	288	10
1888	288	4
1888	288	9
1888	288	9
1888	288	10
1888	288	9
1866	288	5
1866	288	8
1866	288	0
1866	288	10
1866	288	11
1866	288	13
1866	288	1
1866	288	10
1866	288	14
1866	288	1
1844	288	14
1844	288	8
1844	288	13
1844	288	5
1844	288	11
1844	288	4
1844	288	1
1844	288	12
1844	288	6
1844	288	4
1932	288	7
1932	288	5
1932	288	5
1932	288	1
1932	288	9
1932	288	11
1932	288	0
1932	288	14
1932	288	14
1932	288	5
1977	288	8
1977	288	14
1977	288	11
1977	288	0
1977	288	8
1977	288	10
1977	288	10
1977	288	5
1977	288	0
1977	288	9
1872	288	5
1872	288	7
1872	288	4
1872	288	13
1872	288	13
1872	288	2
1872	288	11
1872	288	4
1872	288	1
1872	288	6
1804	288	0
1804	288	11
1804	288	3
1804	288	6
1804	288	4
1804	288	7
1804	288	0
1804	288	11
1804	288	11
1804	288	4
1913	288	5
1913	288	4
1913	288	10
1913	288	1
1913	288	11
1913	288	10
1913	288	0
1913	288	11
1913	288	11
1913	288	4
1936	288	3
1936	288	13
1936	288	11
1936	288	2
1936	288	14
1936	288	5
1936	288	14
1936	288	12
1936	288	11
1936	288	0
1871	288	3
1871	288	10
1871	288	0
1871	288	4
1871	288	0
1871	288	4
1871	288	11
1871	288	14
1871	288	14
1871	288	12
1826	288	1
1826	288	9
1826	288	10
1826	288	9
1826	288	5
1826	288	5
1826	288	8
1826	288	1
1826	288	10
1826	288	8
2090	288	4
2090	288	14
2090	288	10
2090	288	9
2090	288	0
2090	288	14
2090	288	13
2090	288	3
2090	288	7
2090	288	3
1801	288	2
1801	288	10
1801	288	3
1801	288	12
1801	288	9
1801	288	8
1801	288	2
1801	288	6
1801	288	3
1801	288	13
4306	288	15
4306	288	18
4306	288	18
4306	288	15
4306	288	18
4306	288	18
4306	288	18
4306	288	16
4517	288	16
4517	288	17
4517	288	17
4517	288	16
4517	288	18
4517	288	18
4517	288	17
4517	288	15
4336	288	17
4336	288	15
4336	288	17
4336	288	16
4336	288	16
4336	288	18
4336	288	18
4336	288	18
