source	target	synapse
1524	332948	6
1524	332948	5
1524	332948	0
1524	332948	10
1524	332948	1
1524	332948	0
1524	332948	13
1524	332948	11
1524	332948	12
1524	332948	0
1594	332948	14
1594	332948	8
1594	332948	9
1594	332948	1
1594	332948	12
1594	332948	13
1594	332948	12
1594	332948	2
1594	332948	3
1594	332948	10
1502	332948	14
1502	332948	0
1502	332948	3
1502	332948	1
1502	332948	13
1502	332948	12
1502	332948	6
1502	332948	13
1502	332948	0
1502	332948	10
1613	332948	11
1613	332948	5
1613	332948	2
1613	332948	11
1613	332948	9
1613	332948	5
1613	332948	2
1613	332948	3
1613	332948	14
1613	332948	0
1549	332948	11
1549	332948	6
1549	332948	11
1549	332948	1
1549	332948	2
1549	332948	2
1549	332948	5
1549	332948	7
1549	332948	14
1549	332948	6
1505	332948	6
1505	332948	2
1505	332948	11
1505	332948	12
1505	332948	7
1505	332948	11
1505	332948	13
1505	332948	3
1505	332948	4
1505	332948	3
1483	332948	6
1483	332948	5
1483	332948	10
1483	332948	5
1483	332948	4
1483	332948	3
1483	332948	8
1483	332948	0
1483	332948	2
1483	332948	8
1570	332948	1
1570	332948	12
1570	332948	5
1570	332948	9
1570	332948	4
1570	332948	2
1570	332948	9
1570	332948	11
1570	332948	11
1570	332948	2
1593	332948	5
1593	332948	14
1593	332948	0
1593	332948	5
1593	332948	4
1593	332948	9
1593	332948	1
1593	332948	5
1593	332948	12
1593	332948	6
1571	332948	7
1571	332948	9
1571	332948	8
1571	332948	4
1571	332948	7
1571	332948	8
1571	332948	13
1571	332948	12
1571	332948	13
1571	332948	10
1568	332948	3
1568	332948	5
1568	332948	14
1568	332948	13
1568	332948	2
1568	332948	9
1568	332948	6
1568	332948	11
1568	332948	3
1568	332948	7
1504	332948	1
1504	332948	12
1504	332948	14
1504	332948	7
1504	332948	1
1504	332948	2
1504	332948	8
1504	332948	7
1504	332948	5
1504	332948	11
1509	332948	10
1509	332948	13
1509	332948	0
1509	332948	4
