source	target	synapse
1333	325003	5
1333	325003	8
1333	325003	0
1333	325003	10
1333	325003	0
1333	325003	2
1330	325003	9
1330	325003	11
1330	325003	6
1330	325003	2
1330	325003	7
1330	325003	9
1313	325003	5
1313	325003	1
1313	325003	8
1313	325003	2
1313	325003	8
1313	325003	8
1334	325003	10
1334	325003	4
1334	325003	2
1334	325003	7
1334	325003	5
1334	325003	1
1393	325003	6
1393	325003	7
1393	325003	5
1393	325003	5
1393	325003	6
1393	325003	9
1295	325003	9
1295	325003	9
1295	325003	2
1295	325003	7
1295	325003	6
1295	325003	0
3630	325003	252
3630	325003	66
3630	325003	275
3630	325003	111
3630	325003	267
3630	325003	280
3630	325003	59
3630	325003	173
3630	325003	121
3630	325003	353
3455	325003	245
3455	325003	143
3455	325003	329
3455	325003	131
3455	325003	183
3455	325003	292
3455	325003	56
3455	325003	143
3455	325003	24
3455	325003	282
3542	325003	217
3542	325003	304
3542	325003	89
3542	325003	383
3542	325003	268
3542	325003	199
3542	325003	278
3542	325003	295
3542	325003	175
3542	325003	291
3518	325003	312
3518	325003	231
3518	325003	25
3518	325003	173
3518	325003	57
3518	325003	12
3518	325003	205
3518	325003	373
3518	325003	94
3518	325003	339
3494	325003	290
3494	325003	145
3494	325003	182
3494	325003	215
3494	325003	221
3494	325003	12
3494	325003	198
3494	325003	185
3494	325003	195
3494	325003	70
3587	325003	209
3587	325003	202
3587	325003	109
3587	325003	132
3587	325003	141
3587	325003	325
3587	325003	37
3587	325003	385
3587	325003	56
3587	325003	127
3478	325003	47
3478	325003	219
3478	325003	309
3478	325003	241
3478	325003	111
3478	325003	298
3478	325003	285
3478	325003	144
3478	325003	366
3478	325003	358
3475	325003	347
3475	325003	112
3475	325003	308
3475	325003	231
3475	325003	349
3475	325003	48
3475	325003	45
3475	325003	351
3475	325003	171
3475	325003	248
3453	325003	331
3453	325003	276
3453	325003	328
3453	325003	196
3453	325003	326
3453	325003	272
3453	325003	217
3453	325003	12
3453	325003	358
3453	325003	185
3436	325003	161
3436	325003	259
3436	325003	388
3436	325003	367
3436	325003	24
3436	325003	34
3436	325003	236
3436	325003	170
3436	325003	175
3436	325003	159
7042	325003	484
7042	325003	396
7042	325003	456
7042	325003	428
7042	325003	400
7042	325003	451
7042	325003	442
7042	325003	484
6961	325003	485
6961	325003	464
6961	325003	399
6961	325003	452
6961	325003	413
6961	325003	442
6961	325003	431
6961	325003	401
7009	325003	437
7009	325003	480
7009	325003	439
7009	325003	475
7009	325003	401
7009	325003	403
7009	325003	450
7009	325003	441
7067	325003	398
7067	325003	439
7067	325003	425
7067	325003	470
7067	325003	394
7067	325003	467
7067	325003	468
7067	325003	475
7219	325003	397
7219	325003	392
7219	325003	421
7219	325003	415
7219	325003	400
7219	325003	483
7219	325003	425
7219	325003	404
7217	325003	430
7217	325003	461
7217	325003	391
7217	325003	426
7217	325003	412
7217	325003	477
7217	325003	461
7217	325003	392
6982	325003	459
6982	325003	449
6982	325003	449
6982	325003	469
6982	325003	441
6982	325003	461
6982	325003	395
6982	325003	481
7092	325003	443
7092	325003	475
7092	325003	431
7092	325003	470
7092	325003	460
7092	325003	459
7092	325003	412
7092	325003	413
7244	325003	399
7244	325003	479
7244	325003	489
7244	325003	485
7244	325003	459
7244	325003	461
7244	325003	395
7244	325003	402
7087	325003	470
7087	325003	461
7087	325003	406
7087	325003	410
7087	325003	455
7087	325003	483
7087	325003	417
7087	325003	398
7039	325003	424
7039	325003	392
7039	325003	422
7039	325003	418
7039	325003	450
7039	325003	480
7039	325003	420
7039	325003	391
