source	target	synapse
3552	3505	9
3552	3505	14
3552	3505	14
3552	3505	14
3552	3505	11
3552	3505	1
3552	3505	3
3552	3505	1
3552	3505	4
3552	3505	7
3417	3505	2
3417	3505	4
3417	3505	11
3417	3505	4
3417	3505	7
3417	3505	3
3417	3505	7
3417	3505	11
3417	3505	9
3417	3505	0
3439	3505	11
3439	3505	13
3439	3505	0
3439	3505	1
3439	3505	7
3439	3505	9
3439	3505	1
3439	3505	10
3439	3505	1
3439	3505	2
3415	3505	11
3415	3505	9
3415	3505	11
3415	3505	13
3415	3505	2
3415	3505	10
3415	3505	11
3415	3505	5
3415	3505	2
3415	3505	5
3507	3505	1
3507	3505	7
3507	3505	8
3507	3505	13
3507	3505	6
3507	3505	10
3507	3505	4
3507	3505	9
3507	3505	2
3507	3505	10
3464	3505	2
3464	3505	10
3464	3505	2
3464	3505	1
3464	3505	13
3464	3505	2
3464	3505	5
3464	3505	10
3464	3505	14
3464	3505	13
3503	3505	5
3503	3505	1
3503	3505	8
3503	3505	0
3503	3505	10
3503	3505	0
3503	3505	11
3503	3505	2
3503	3505	13
3503	3505	6
3504	3505	3
3504	3505	6
3504	3505	6
3504	3505	0
3504	3505	2
3504	3505	7
3504	3505	0
3504	3505	10
3504	3505	0
3504	3505	2
3463	3505	12
3463	3505	8
3463	3505	4
3463	3505	5
3463	3505	9
3463	3505	7
3463	3505	7
3463	3505	9
3463	3505	2
3463	3505	12
3442	3505	2
3442	3505	8
3442	3505	5
3442	3505	6
3442	3505	6
3442	3505	5
3442	3505	0
3442	3505	10
3442	3505	4
3442	3505	6
3437	3505	5
3437	3505	2
3437	3505	0
3437	3505	9
3437	3505	8
3437	3505	12
3437	3505	13
3437	3505	0
3437	3505	2
3437	3505	14
3523	3505	14
3523	3505	8
3523	3505	11
3523	3505	12
3523	3505	7
3523	3505	1
3523	3505	5
3523	3505	1
3523	3505	8
3523	3505	6
3459	3505	6
3459	3505	12
3459	3505	7
3459	3505	2
3459	3505	8
3459	3505	10
3459	3505	6
3459	3505	5
3459	3505	3
3459	3505	0
3526	3505	0
3526	3505	5
3526	3505	9
3526	3505	14
3526	3505	13
3526	3505	8
3526	3505	12
3526	3505	13
3526	3505	0
3526	3505	2
3466	3505	2
3466	3505	1
3466	3505	2
3466	3505	7
3466	3505	6
3466	3505	14
3466	3505	4
3466	3505	4
3466	3505	12
3466	3505	10
3377	3505	1
3377	3505	13
3377	3505	13
3377	3505	6
3377	3505	10
3377	3505	6
