0.028 538087
0.038 408984
0.132 363884
0.154 351143
0.416 625360
0.474 349878
0.809 412841
0.921 684635
1.155 468769
1.453 588619
1.469 403297
1.739 537549
1.774 354831
2.915 445990
3.135 414712
3.187 450143
3.264 411416
3.355 469253
3.881 375134
4.162 420664
4.738 344939
5.071 662772
5.273 656115
5.299 393442
5.605 344149
5.852 371587
6.005 355903
6.020 496713
6.058 361182
6.478 435809
6.546 347295
6.577 367528
6.640 527355
6.654 429677
6.882 412116
6.987 501822
7.105 589984
7.202 381526
7.309 610787
7.521 429583
7.550 500979
8.841 382362
9.110 354636
9.277 342974
9.447 490931
9.459 474337
9.489 421106
9.835 439596
10.243 345019
10.271 439200
10.275 16957
10.600 4717
10.726 413772
10.741 348848
10.893 450004
10.985 610341
11.049 423933
11.125 4766
11.603 443635
11.650 4584
11.775 4562
11.875 4458
12.079 408174
12.125 338450
12.131 650097
12.149 402775
12.300 4533
12.335 466909
12.355 644961
12.500 4637
12.585 399175
12.748 402126
12.875 338444
12.875 4821
12.878 609287
12.975 334453
13.025 16920
13.050 4716
13.075 4946
13.250 334363
13.634 399408
13.775 4771
13.850 4589
13.853 408814
13.856 413258
13.950 334455
13.960 451425
14.000 334033
14.795 615110
14.975 4639
15.050 17160
15.125 95473
15.300 17078
15.424 392635
15.684 464856
15.752 410713
15.842 394125
15.951 444605
16.825 16957
17.050 17088
17.084 600856
17.125 93679
17.127 342405
17.650 517150
17.832 579928
18.017 414656
18.057 356072
18.176 353718
18.316 410234
18.413 346551
18.450 16964
19.810 365275
19.849 470852
20.055 362339
20.190 467939
20.250 16920
20.263 406178
20.625 94878
20.968 398062
21.050 16889
21.065 472344
21.136 457042
21.155 380814
21.175 16914
21.339 384170
21.425 94902
21.426 416198
21.525 95836
21.850 16843
21.900 17078
21.952 410708
22.050 17122
22.060 542741
22.175 17160
22.350 17278
22.619 421376
22.638 354691
23.039 440093
23.575 372135
23.609 442112
23.611 377900
23.939 369305
23.975 487
24.225 16961
24.294 407612
24.400 105601
24.557 427200
24.587 463563
24.725 92029
24.793 460290
24.908 377095
24.925 413
24.978 394057
24.998 514177
25.016 399698
25.134 431969
25.150 128635
25.171 485172
25.225 93708
25.225 95404
25.268 508150
25.294 392584
25.325 106968
25.325 117086
25.500 417
25.575 94248
25.688 380369
25.775 17088
25.850 91442
25.925 120184
26.025 102860
26.050 101171
26.150 74198
26.200 101731
26.200 102820
26.208 611768
26.225 106872
26.300 113807
26.300 116104
26.375 111470
26.375 20080
26.375 20085
26.400 100629
26.400 112040
26.425 97203
26.450 4717
26.500 100565
26.500 105251
26.500 4946
26.525 109150
26.525 2147
26.550 117290
26.550 338444
26.600 100534
26.600 20099
26.600 2017
26.600 2018
26.625 116117
26.650 1992
26.650 20068
26.700 96526
26.725 102822
26.725 106913
26.750 20100
22.500 106967
26.800 105123
26.800 2035
26.800 2079
26.850 102313
26.925 108016
26.950 104672
26.950 90876
27.000 103487
27.000 110954
27.000 2063
27.000 92552
27.075 94849
27.175 109812
27.175 4639
27.200 100590
27.200 111552
27.225 110414
27.250 4533
27.250 4716
27.275 111556
27.275 2282
27.300 2041
27.350 100555
27.350 106286
27.350 113812
27.400 2016
27.437 390561
27.475 107426
27.475 110319
27.500 20149
27.575 4584
27.575 4766
27.585 369780
27.600 92582
27.625 16957
27.650 108029
27.700 20165
27.700 99957
27.725 4458
27.750 93673
27.850 91414
27.875 20180
27.875 4562
27.875 99977
27.882 357267
27.900 105629
27.900 117878
27.900 4771
27.925 115496
28.000 108643
28.000 334185
28.000 4821
28.050 120782
28.050 97129
28.075 108676
28.100 112710
28.100 93710
28.125 101198
28.125 98314
28.175 121321
28.195 360548
28.200 116754
28.250 103523
28.275 334364
28.295 481884
28.350 111534
28.408 404049
28.425 115937
28.425 118288
28.450 112688
28.450 359
28.463 374302
28.475 104658
28.525 102890
28.525 91976
28.550 4637
28.600 105212
28.600 4589
28.670 376990
28.675 113245
28.725 90858
28.775 117851
28.850 109842
28.900 116151
28.900 338450
28.925 112694
28.950 103467
28.950 360
28.975 97119
29.025 97140
29.050 94825
29.075 108101
29.075 96577
29.150 71869
29.200 96576
29.250 112732
29.275 119001
29.275 122488
29.325 113771
29.325 117305
29.325 672531
29.368 645259
29.375 111465
29.375 92021
29.385 353695
29.425 79341
29.450 116645
29.450 94304
29.475 104550
29.500 97154
29.508 637902
29.575 81569
29.600 101802
29.625 105807
29.650 134575
29.650 99993
29.700 109854
29.759 360693
29.850 114979
29.875 105174
29.875 114456
29.900 104028
29.900 92570
29.904 618824
29.950 103492
29.950 86224
29.958 347589
29.969 469793
30.000 98268
30.025 104628
30.050 93178
30.075 120645
30.075 121320
30.100 93731
30.100 97158
30.100 98854
30.125 20085
30.125 92566
30.150 334365
30.175 109814
30.200 101102
30.250 98252
30.300 119617
30.300 416
30.325 16889
30.350 334339
30.355 395019
30.400 100613
30.400 107463
30.400 125782
30.425 103479
30.425 107353
30.475 131122
30.500 105120
30.525 120784
30.525 130518
30.525 99385
30.550 109811
30.550 124685
30.550 92560
30.600 110351
30.600 93151
30.625 103452
30.625 92543
30.632 377681
30.650 334066
30.675 105252
30.675 93536
30.725 101220
30.750 334215
30.750 334514
30.800 127076
30.825 101733
30.850 334033
30.900 109796
30.900 97719
30.925 107512
30.925 112125
30.950 104075
30.950 96522
30.975 107449
30.975 334750
30.975 94878
30.996 487629
31.000 99956
31.025 104677
31.025 121893
31.050 334301
31.050 99495
31.075 1992
31.075 2017
31.075 97106
31.100 111471
31.100 93516
31.100 97742
31.125 105708
31.125 110920
31.150 106984
31.150 94281
31.193 441678
31.225 2018
31.250 334241
31.250 334363
31.300 111570
31.125 106967
31.300 120702
31.325 2147
31.365 402294
31.400 118427
31.425 106400
31.450 112088
31.500 113853
31.500 88384
31.500 99487
31.550 113203
31.550 129258
31.575 2035
31.575 94795
31.625 2063
31.700 2079
31.725 116562
31.750 116087
31.750 2041
31.800 108585
31.850 2282
31.850 93679
31.925 102888
31.935 353811
31.975 121349
32.025 16843
32.084 425021
32.125 107437
32.125 334519
32.250 334455
32.300 2016
32.450 103415
32.461 401394
32.549 457586
32.600 334093
32.725 105202
32.725 110979
32.725 116736
32.950 95473
32.969 647820
33.219 433551
33.256 398745
33.294 478528
33.359 516965
34.100 401325
34.104 364591
35.125 334364
35.399 436833
35.461 365547
35.875 334339
35.978 366419
36.200 334514
36.399 576630
36.451 448675
36.700 334363
36.750 334301
36.933 582582
37.114 434723
37.151 459242
37.425 334750
37.615 440875
37.644 655638
37.806 349865
38.095 419342
38.154 406134
38.238 340088
38.475 16957
38.724 405219
38.854 353770
39.089 530755
39.510 646045
39.561 432198
39.587 449417
39.599 491213
39.727 433660
40.293 445154
40.571 430760
40.687 442818
40.911 407089
40.982 353120
41.155 384947
41.344 617527
41.402 436472
41.440 567863
41.735 359714
41.908 439629
42.221 385380
42.504 431832
42.779 345737
42.825 341450
43.202 385333
43.246 376962
43.516 478207
43.634 406134
43.687 352286
43.775 16961
43.969 618826
44.494 376848
44.675 417
44.748 535461
45.248 593738
45.296 418086
45.302 477396
45.550 4458
45.569 506693
45.603 366204
45.800 4584
45.825 487
46.125 360
46.482 565796
46.750 4589
47.007 346145
47.100 359
47.125 413
47.350 4562
47.350 4639
47.450 4533
47.665 389025
47.671 521045
47.875 338444
47.950 4717
48.027 370220
48.112 395058
48.142 504699
48.192 402657
48.196 596747
48.575 338450
48.575 4821
48.579 427996
48.808 567152
49.140 462752
49.242 448909
49.686 566413
49.768 400110
49.841 527731
49.972 435951
50.229 364132
50.350 416
50.438 345163
50.525 399937
50.588 385061
50.827 506333
50.975 2147
51.137 395229
51.250 16920
51.336 424957
51.406 449978
52.110 371842
52.123 427200
52.220 347042
52.363 482208
52.454 602203
52.687 520848
52.782 463139
53.166 406811
53.455 353159
53.743 385005
53.812 598950
54.078 357214
54.545 542764
54.574 428660
54.678 463241
55.006 600204
55.023 409568
55.112 392338
55.454 418812
55.581 449024
55.825 372897
56.080 419864
56.375 367033
56.415 463386
56.831 347876
56.979 389584
57.183 457975
57.378 615357
57.396 620257
57.748 445883
58.180 362959
58.343 390999
58.418 479340
58.703 510718
59.055 586247
59.136 642434
59.148 376632
59.405 376682
59.450 633827
59.594 708401
59.825 417
59.875 17078
60.100 17166
60.132 344213
60.268 384054
60.554 357586
60.911 352726
60.939 561818
61.025 4637
61.050 4946
61.265 377755
61.400 359
61.400 360
