t	v	myi_ch_HCNp	myi_ch_Kdrp	myi_ch_KvAproxp	myi_ch_Navp
5.4	-61.8043	-0.00101024	1.57387e-05	0.000160866	-4.04215e-07
5.425	-61.7814	-0.00100939	1.57632e-05	0.000161281	-4.07877e-07
5.45	-61.7584	-0.00100854	1.57879e-05	0.000161699	-4.116e-07
5.475	-61.7352	-0.00100768	1.5813e-05	0.000162121	-4.15382e-07
5.5	-61.712	-0.00100682	1.58383e-05	0.000162546	-4.19223e-07
5.525	-61.6888	-0.00100595	1.58639e-05	0.000162974	-4.2312e-07
5.55	-61.6655	-0.00100508	1.58898e-05	0.000163405	-4.27072e-07
5.575	-61.6421	-0.0010042	1.59159e-05	0.000163838	-4.31078e-07
5.6	-61.6187	-0.00100332	1.59423e-05	0.000164274	-4.35136e-07
5.625	-61.5953	-0.00100244	1.59689e-05	0.000164712	-4.39245e-07
5.65	-61.5718	-0.00100155	1.59958e-05	0.000165152	-4.43403e-07
5.675	-61.5484	-0.00100067	1.60229e-05	0.000165594	-4.47609e-07
5.7	-61.525	-0.000999775	1.60502e-05	0.000166037	-4.5186e-07
5.725	-61.5016	-0.000998883	1.60778e-05	0.000166481	-4.56156e-07
5.75	-61.4782	-0.00099799	1.61056e-05	0.000166926	-4.60495e-07
5.775	-61.4549	-0.000997096	1.61336e-05	0.000167372	-4.64875e-07
5.8	-61.4316	-0.000996201	1.61618e-05	0.000167818	-4.69294e-07
5.825	-61.4084	-0.000995306	1.61901e-05	0.000168265	-4.73751e-07
5.85	-61.3853	-0.000994411	1.62187e-05	0.000168712	-4.78245e-07
5.875	-61.3622	-0.000993515	1.62475e-05	0.000169158	-4.82773e-07
5.9	-61.3392	-0.000992621	1.62764e-05	0.000169604	-4.87335e-07
5.925	-61.3163	-0.000991727	1.63055e-05	0.00017005	-4.91928e-07
5.95	-61.2935	-0.000990833	1.63348e-05	0.000170495	-4.96551e-07
5.975	-61.2708	-0.000989941	1.63642e-05	0.000170939	-5.01203e-07
6	-61.2483	-0.000989051	1.63938e-05	0.000171383	-5.05882e-07
6.025	-61.2258	-0.000988162	1.64236e-05	0.000171825	-5.10586e-07
6.05	-61.2034	-0.000987274	1.64535e-05	0.000172265	-5.15314e-07
6.075	-61.1812	-0.000986389	1.64835e-05	0.000172704	-5.20065e-07
6.1	-61.1591	-0.000985506	1.65137e-05	0.000173141	-5.24837e-07
6.125	-61.1371	-0.000984624	1.6544e-05	0.000173577	-5.29629e-07
6.15	-61.1153	-0.000983746	1.65745e-05	0.00017401	-5.3444e-07
6.175	-61.0935	-0.000982869	1.6605e-05	0.000174442	-5.39268e-07
6.2	-61.072	-0.000981995	1.66357e-05	0.000174871	-5.44113e-07
6.225	-61.0505	-0.000981124	1.66665e-05	0.000175298	-5.48973e-07
6.25	-61.0292	-0.000980255	1.66975e-05	0.000175723	-5.53848e-07
6.275	-61.008	-0.000979388	1.67285e-05	0.000176146	-5.58739e-07
6.3	-60.9868	-0.000978523	1.67597e-05	0.000176566	-5.63645e-07
6.325	-60.9658	-0.000977659	1.67911e-05	0.000176985	-5.68569e-07
6.35	-60.9448	-0.000976796	1.68225e-05	0.000177401	-5.73511e-07
6.375	-60.9238	-0.000975933	1.68541e-05	0.000177816	-5.78473e-07
6.4	-60.903	-0.000975071	1.68859e-05	0.000178229	-5.83458e-07
6.425	-60.8822	-0.000974209	1.69178e-05	0.00017864	-5.88466e-07
6.45	-60.8614	-0.000973347	1.69499e-05	0.00017905	-5.93501e-07
6.475	-60.8406	-0.000972485	1.69822e-05	0.000179459	-5.98562e-07
6.5	-60.8199	-0.000971623	1.70146e-05	0.000179867	-6.03653e-07
6.525	-60.7992	-0.00097076	1.70471e-05	0.000180273	-6.08774e-07
6.55	-60.7785	-0.000969896	1.70799e-05	0.000180679	-6.13927e-07
6.575	-60.7579	-0.000969031	1.71128e-05	0.000181084	-6.19116e-07
6.6	-60.7372	-0.000968164	1.71459e-05	0.000181488	-6.24341e-07
6.625	-60.7165	-0.000967296	1.71791e-05	0.000181892	-6.29605e-07
6.65	-60.6958	-0.000966426	1.72126e-05	0.000182296	-6.3491e-07
6.675	-60.675	-0.000965554	1.72463e-05	0.0001827	-6.4026e-07
6.7	-60.6542	-0.000964679	1.72801e-05	0.000183104	-6.45656e-07
6.725	-60.6334	-0.000963802	1.73142e-05	0.000183508	-6.511e-07
6.75	-60.6125	-0.000962922	1.73485e-05	0.000183912	-6.56595e-07
6.775	-60.5916	-0.000962039	1.7383e-05	0.000184318	-6.62144e-07
6.8	-60.5707	-0.000961153	1.74177e-05	0.000184724	-6.67748e-07
6.825	-60.5496	-0.000960265	1.74526e-05	0.000185131	-6.73408e-07
6.85	-60.5286	-0.000959373	1.74877e-05	0.000185538	-6.79128e-07
6.875	-60.5075	-0.000958478	1.7523e-05	0.000185947	-6.84907e-07
6.9	-60.4863	-0.00095758	1.75586e-05	0.000186357	-6.90749e-07
6.925	-60.4651	-0.000956679	1.75944e-05	0.000186769	-6.96653e-07
6.95	-60.4438	-0.000955775	1.76304e-05	0.000187181	-7.02621e-07
6.975	-60.4225	-0.000954868	1.76666e-05	0.000187595	-7.08654e-07
7	-60.4011	-0.000953958	1.7703e-05	0.00018801	-7.14753e-07
7.025	-60.3796	-0.000953045	1.77397e-05	0.000188426	-7.20918e-07
7.05	-60.3581	-0.000952129	1.77766e-05	0.000188844	-7.27152e-07
7.075	-60.3366	-0.000951209	1.78137e-05	0.000189264	-7.33456e-07
7.1	-60.3149	-0.000950285	1.7851e-05	0.000189685	-7.39833e-07
7.125	-60.2932	-0.000949358	1.78886e-05	0.000190108	-7.46283e-07
7.15	-60.2713	-0.000948427	1.79265e-05	0.000190533	-7.52811e-07
7.175	-60.2494	-0.000947492	1.79646e-05	0.00019096	-7.59418e-07
7.2	-60.2275	-0.000946552	1.80029e-05	0.000191389	-7.66105e-07
7.225	-60.2054	-0.000945609	1.80415e-05	0.00019182	-7.72875e-07
7.25	-60.1833	-0.000944662	1.80803e-05	0.000192253	-7.79729e-07
7.275	-60.1611	-0.000943712	1.81194e-05	0.000192688	-7.86667e-07
7.3	-60.1388	-0.000942757	1.81587e-05	0.000193126	-7.93692e-07
7.325	-60.1164	-0.000941799	1.81983e-05	0.000193566	-8.00803e-07
7.35	-60.094	-0.000940838	1.82381e-05	0.000194007	-8.08001e-07
7.375	-60.0716	-0.000939873	1.82782e-05	0.000194451	-8.15287e-07
7.4	-60.049	-0.000938905	1.83185e-05	0.000194897	-8.22661e-07
7.425	-60.0264	-0.000937934	1.83591e-05	0.000195345	-8.30122e-07
7.45	-60.0038	-0.00093696	1.83999e-05	0.000195795	-8.37672e-07
7.475	-59.9811	-0.000935983	1.84409e-05	0.000196247	-8.45311e-07
7.5	-59.9584	-0.000935003	1.84822e-05	0.000196701	-8.53039e-07
7.525	-59.9357	-0.000934021	1.85237e-05	0.000197157	-8.60855e-07
7.55	-59.9129	-0.000933036	1.85655e-05	0.000197614	-8.68761e-07
7.575	-59.89	-0.000932048	1.86074e-05	0.000198074	-8.76755e-07
7.6	-59.8672	-0.000931058	1.86497e-05	0.000198534	-8.84839e-07
7.625	-59.8443	-0.000930066	1.86921e-05	0.000198997	-8.93011e-07
7.65	-59.8214	-0.000929072	1.87348e-05	0.000199461	-9.01272e-07
7.675	-59.7985	-0.000928076	1.87777e-05	0.000199926	-9.0962e-07
7.7	-59.7755	-0.000927078	1.88208e-05	0.000200393	-9.18055e-07
7.725	-59.7526	-0.000926078	1.88642e-05	0.000200861	-9.26577e-07
7.75	-59.7297	-0.000925078	1.89077e-05	0.00020133	-9.35184e-07
7.775	-59.7068	-0.000924076	1.89515e-05	0.000201801	-9.43876e-07
7.8	-59.6839	-0.000923073	1.89955e-05	0.000202272	-9.52651e-07
7.825	-59.661	-0.00092207	1.90397e-05	0.000202743	-9.61508e-07
7.85	-59.6381	-0.000921065	1.90841e-05	0.000203216	-9.70447e-07
7.875	-59.6152	-0.000920059	1.91287e-05	0.000203689	-9.79469e-07
7.9	-59.5921	-0.00091905	1.91736e-05	0.000204164	-9.8858e-07
7.925	-59.569	-0.000918038	1.92188e-05	0.00020464	-9.97787e-07
7.95	-59.5457	-0.000917021	1.92642e-05	0.000205118	-1.0071e-06
7.975	-59.5224	-0.000915999	1.93099e-05	0.000205598	-1.01652e-06
8	-59.4989	-0.000914973	1.93559e-05	0.000206081	-1.02607e-06
8.025	-59.4753	-0.000913941	1.94022e-05	0.000206566	-1.03573e-06
8.05	-59.4516	-0.000912905	1.94488e-05	0.000207054	-1.04553e-06
8.075	-59.4278	-0.000911864	1.94958e-05	0.000207545	-1.05547e-06
8.1	-59.4039	-0.000910819	1.9543e-05	0.000208039	-1.06554e-06
8.125	-59.3799	-0.00090977	1.95905e-05	0.000208535	-1.07574e-06
8.15	-59.3559	-0.000908717	1.96382e-05	0.000209034	-1.08609e-06
8.175	-59.3318	-0.000907661	1.96863e-05	0.000209535	-1.09657e-06
8.2	-59.3077	-0.000906602	1.97346e-05	0.000210039	-1.10719e-06
8.225	-59.2835	-0.000905541	1.97832e-05	0.000210545	-1.11794e-06
8.25	-59.2593	-0.000904478	1.98321e-05	0.000211053	-1.12882e-06
8.275	-59.2351	-0.000903413	1.98812e-05	0.000211563	-1.13983e-06
8.3	-59.2109	-0.000902347	1.99305e-05	0.000212075	-1.15096e-06
8.325	-59.1868	-0.000901279	1.99801e-05	0.000212589	-1.16222e-06
8.35	-59.1626	-0.000900211	2.00299e-05	0.000213104	-1.17359e-06
8.375	-59.1385	-0.000899143	2.008e-05	0.000213619	-1.18508e-06
8.4	-59.1145	-0.000898075	2.01302e-05	0.000214136	-1.19668e-06
8.425	-59.0904	-0.000897006	2.01807e-05	0.000214654	-1.20839e-06
8.45	-59.0664	-0.000895938	2.02314e-05	0.000215172	-1.22021e-06
8.475	-59.0424	-0.000894869	2.02823e-05	0.00021569	-1.23213e-06
8.5	-59.0184	-0.000893799	2.03334e-05	0.00021621	-1.24415e-06
8.525	-58.9945	-0.00089273	2.03847e-05	0.000216729	-1.25629e-06
8.55	-58.9706	-0.00089166	2.04363e-05	0.000217249	-1.26853e-06
8.575	-58.9467	-0.00089059	2.04881e-05	0.00021777	-1.28087e-06
8.6	-58.9229	-0.000889521	2.05401e-05	0.00021829	-1.29332e-06
8.625	-58.8992	-0.000888452	2.05923e-05	0.00021881	-1.30588e-06
8.65	-58.8754	-0.000887383	2.06446e-05	0.000219331	-1.31853e-06
8.675	-58.8518	-0.000886316	2.06972e-05	0.000219851	-1.33129e-06
8.7	-58.8282	-0.000885249	2.075e-05	0.00022037	-1.34414e-06
