source	target	synapse
2471	335432	4
2471	335432	8
2471	335432	9
2471	335432	11
2471	335432	8
2471	335432	12
2471	335432	14
2471	335432	3
2471	335432	6
2471	335432	12
2488	335432	14
2488	335432	1
2488	335432	2
2488	335432	10
2488	335432	5
2488	335432	10
2488	335432	5
2488	335432	9
2488	335432	3
2488	335432	1
2553	335432	14
2553	335432	10
2553	335432	4
2553	335432	4
2553	335432	4
2553	335432	5
2553	335432	10
2553	335432	12
2553	335432	1
2553	335432	8
2576	335432	10
2576	335432	1
2576	335432	8
2576	335432	13
2576	335432	6
2576	335432	4
2576	335432	9
2576	335432	10
2576	335432	10
2576	335432	6
2427	335432	9
2427	335432	7
2427	335432	11
2427	335432	14
2427	335432	3
2427	335432	2
2427	335432	3
2427	335432	6
2427	335432	3
2427	335432	10
2422	335432	11
2422	335432	14
2422	335432	12
2422	335432	1
2422	335432	4
2422	335432	0
2422	335432	7
2422	335432	5
2422	335432	6
2422	335432	4
2559	335432	5
2559	335432	12
2559	335432	4
2559	335432	14
2559	335432	10
2559	335432	14
2559	335432	1
2559	335432	10
2559	335432	2
2559	335432	3
2468	335432	9
2468	335432	1
2468	335432	12
2468	335432	9
2468	335432	1
2468	335432	7
2468	335432	6
2468	335432	9
2468	335432	7
2468	335432	4
2556	335432	13
2556	335432	3
2556	335432	9
2556	335432	11
2556	335432	0
2556	335432	1
2556	335432	2
2556	335432	11
2556	335432	6
2556	335432	3
2424	335432	13
2424	335432	14
2424	335432	5
2424	335432	6
2424	335432	4
2424	335432	4
2424	335432	6
2424	335432	13
2424	335432	4
2424	335432	7
2467	335432	2
2467	335432	8
2467	335432	11
2467	335432	7
2467	335432	11
2467	335432	0
2467	335432	4
2467	335432	13
2467	335432	3
2467	335432	6
2600	335432	4
2600	335432	11
2600	335432	10
2600	335432	9
2600	335432	11
2600	335432	10
2600	335432	11
2600	335432	14
2600	335432	9
2600	335432	2
2403	335432	6
2403	335432	5
2403	335432	6
2403	335432	13
2403	335432	2
2403	335432	0
2403	335432	2
2403	335432	9
2403	335432	4
2403	335432	1
2446	335432	11
2446	335432	11
2446	335432	0
2446	335432	11
2446	335432	2
2446	335432	8
2446	335432	6
2446	335432	8
2446	335432	0
2446	335432	2
2376	335432	8
2376	335432	8
2376	335432	2
2376	335432	7
2376	335432	10
2376	335432	0
2376	335432	14
2376	335432	3
2376	335432	11
2376	335432	8
2484	335432	13
2484	335432	8
2484	335432	3
2484	335432	1
2484	335432	11
2484	335432	11
