source	target	synapse
1790	333638	14
1790	333638	7
1790	333638	11
1790	333638	13
1790	333638	10
1790	333638	10
1790	333638	12
1790	333638	9
1790	333638	11
1790	333638	2
1794	333638	7
1794	333638	13
1794	333638	14
1794	333638	0
1794	333638	0
1794	333638	3
1794	333638	10
1794	333638	10
1794	333638	10
1794	333638	0
1751	333638	11
1751	333638	11
1751	333638	1
1751	333638	10
1751	333638	0
1751	333638	4
1751	333638	2
1751	333638	5
1751	333638	7
1751	333638	14
1773	333638	4
1773	333638	6
1773	333638	3
1773	333638	4
1773	333638	9
1773	333638	2
1773	333638	2
1773	333638	13
1773	333638	0
1773	333638	11
1749	333638	13
1749	333638	5
1749	333638	6
1749	333638	6
1749	333638	1
1749	333638	13
1749	333638	10
1749	333638	2
1749	333638	2
1749	333638	6
1766	333638	4
1766	333638	1
1766	333638	1
1766	333638	0
1766	333638	4
1766	333638	3
1766	333638	5
1766	333638	13
1766	333638	12
1766	333638	12
1837	333638	4
1837	333638	4
1837	333638	5
1837	333638	2
1837	333638	12
1837	333638	14
1837	333638	9
1837	333638	14
1837	333638	14
1837	333638	14
1811	333638	4
1811	333638	0
1811	333638	13
1811	333638	9
1811	333638	0
1811	333638	3
1811	333638	0
1811	333638	12
1811	333638	3
1811	333638	5
1816	333638	0
1816	333638	7
1816	333638	1
1816	333638	1
1816	333638	8
1816	333638	12
1816	333638	11
1816	333638	9
1816	333638	1
1816	333638	9
1882	333638	2
1882	333638	1
1882	333638	12
1882	333638	1
1882	333638	13
1882	333638	5
1882	333638	4
1882	333638	8
1882	333638	9
1882	333638	2
1839	333638	13
1839	333638	1
1839	333638	14
1839	333638	14
1839	333638	4
1839	333638	9
1839	333638	8
1839	333638	13
1839	333638	5
1839	333638	10
1703	333638	10
1703	333638	14
1703	333638	13
1703	333638	1
1703	333638	12
1703	333638	6
1703	333638	1
1703	333638	7
1703	333638	1
1703	333638	8
1814	333638	1
1814	333638	3
1814	333638	14
1814	333638	4
1814	333638	0
1814	333638	5
1814	333638	10
1814	333638	5
1814	333638	13
1814	333638	1
1744	333638	2
1744	333638	7
1744	333638	9
1744	333638	9
1744	333638	8
1744	333638	0
1744	333638	11
1744	333638	14
1744	333638	14
1744	333638	5
1903	333638	8
1903	333638	4
1903	333638	5
1903	333638	6
1903	333638	2
1903	333638	9
1903	333638	2
1903	333638	2
1903	333638	6
1903	333638	0
1720	333638	10
1720	333638	14
1720	333638	14
1720	333638	14
1720	333638	10
1720	333638	5
1720	333638	12
1720	333638	8
1720	333638	2
1720	333638	12
4242	333638	18
4242	333638	16
4242	333638	17
4242	333638	15
4242	333638	18
4242	333638	15
4242	333638	17
4242	333638	16
4108	333638	18
4108	333638	18
4108	333638	17
4108	333638	15
4108	333638	15
4108	333638	18
4108	333638	18
4108	333638	17
4082	333638	18
4082	333638	17
4082	333638	15
4082	333638	18
4082	333638	16
4082	333638	16
4082	333638	15
4082	333638	17
4318	333638	16
4318	333638	18
4318	333638	18
4318	333638	17
4318	333638	17
4318	333638	17
4318	333638	16
4318	333638	18
4316	333638	15
4316	333638	17
4316	333638	18
4316	333638	17
4316	333638	17
4316	333638	17
4316	333638	18
4316	333638	15
4398	333638	16
4398	333638	15
4398	333638	17
4398	333638	17
4398	333638	17
4398	333638	18
4398	333638	15
4398	333638	15
4190	333638	17
4190	333638	17
4190	333638	15
4190	333638	16
4190	333638	17
4190	333638	15
4190	333638	15
4190	333638	16
4215	333638	18
4215	333638	15
4215	333638	17
4215	333638	17
4215	333638	17
4215	333638	15
4215	333638	16
4215	333638	17
4112	333638	17
4112	333638	17
4112	333638	17
4112	333638	18
4112	333638	16
4112	333638	18
4112	333638	16
4112	333638	15
4323	333638	16
4323	333638	17
4323	333638	15
4323	333638	17
4323	333638	16
4323	333638	18
4323	333638	18
4323	333638	18
3999	333638	15
3999	333638	15
3999	333638	17
3999	333638	15
3999	333638	18
3999	333638	17
3999	333638	16
3999	333638	18
4368	333638	17
4368	333638	18
4368	333638	18
4368	333638	15
4368	333638	18
4368	333638	17
4368	333638	17
4368	333638	17
8417	333638	21
8417	333638	22
8417	333638	26
8417	333638	25
8417	333638	27
8417	333638	28
8417	333638	30
8417	333638	27
8417	333638	24
8417	333638	32
8313	333638	33
8313	333638	25
8313	333638	25
8313	333638	25
8313	333638	27
8313	333638	24
8313	333638	28
8313	333638	27
8313	333638	19
8313	333638	29
8906	333638	24
8906	333638	20
8906	333638	31
8906	333638	32
8906	333638	19
8906	333638	22
8906	333638	22
8906	333638	27
8906	333638	24
8906	333638	28
9017	333638	25
9017	333638	30
9017	333638	29
9017	333638	23
9017	333638	24
9017	333638	29
9017	333638	30
9017	333638	31
9017	333638	24
9017	333638	19
8811	333638	20
8811	333638	29
8811	333638	23
8811	333638	20
8811	333638	28
8811	333638	22
8811	333638	21
8811	333638	23
8811	333638	29
8811	333638	28
8280	333638	23
8280	333638	20
8280	333638	26
8280	333638	33
8280	333638	32
8280	333638	25
8280	333638	32
8280	333638	21
8280	333638	24
8280	333638	30
8836	333638	33
8836	333638	24
8836	333638	33
8836	333638	27
8836	333638	28
8836	333638	27
8836	333638	31
8836	333638	21
8836	333638	28
8836	333638	31
8565	333638	24
8565	333638	25
8565	333638	28
8565	333638	20
8565	333638	23
8565	333638	24
8565	333638	32
8565	333638	33
8565	333638	25
8565	333638	23
8390	333638	23
8390	333638	22
8390	333638	32
8390	333638	20
8390	333638	31
8390	333638	25
8390	333638	23
8390	333638	28
8390	333638	23
8390	333638	27
8498	333638	28
8498	333638	33
8498	333638	20
8498	333638	28
8498	333638	22
8498	333638	30
8498	333638	28
8498	333638	28
8498	333638	33
8498	333638	20
8738	333638	32
8738	333638	27
8738	333638	23
8738	333638	33
8738	333638	21
8738	333638	31
8738	333638	27
8738	333638	26
8738	333638	31
8738	333638	31
8278	333638	26
8278	333638	27
8278	333638	19
8278	333638	26
8278	333638	29
8278	333638	26
8278	333638	32
8278	333638	21
8278	333638	21
