t	v	myi_ch_HCNp	myi_ch_Kdrp	myi_ch_KvAproxp	myi_ch_Navp
5.4	-62.185	-0.00102359	1.53921e-05	0.000154363	-3.50751e-07
5.425	-62.1705	-0.00102304	1.5408e-05	0.000154627	-3.52815e-07
5.45	-62.1561	-0.0010225	1.54241e-05	0.00015489	-3.54892e-07
5.475	-62.1415	-0.00102195	1.54402e-05	0.000155154	-3.56981e-07
5.5	-62.1269	-0.0010214	1.54566e-05	0.000155417	-3.59084e-07
5.525	-62.1123	-0.00102085	1.54731e-05	0.000155682	-3.61204e-07
5.55	-62.0976	-0.00102029	1.54897e-05	0.000155946	-3.63341e-07
5.575	-62.0828	-0.00101973	1.55066e-05	0.000156211	-3.65497e-07
5.6	-62.0679	-0.00101916	1.55236e-05	0.000156477	-3.67674e-07
5.625	-62.0529	-0.00101859	1.55408e-05	0.000156744	-3.69873e-07
5.65	-62.0379	-0.00101802	1.55581e-05	0.000157013	-3.72095e-07
5.675	-62.0228	-0.00101744	1.55757e-05	0.000157282	-3.7434e-07
5.7	-62.0076	-0.00101686	1.55934e-05	0.000157552	-3.76611e-07
5.725	-61.9923	-0.00101628	1.56113e-05	0.000157824	-3.78906e-07
5.75	-61.9769	-0.00101569	1.56293e-05	0.000158096	-3.81227e-07
5.775	-61.9615	-0.00101509	1.56476e-05	0.000158371	-3.83575e-07
5.8	-61.9459	-0.0010145	1.5666e-05	0.000158646	-3.85949e-07
5.825	-61.9304	-0.00101389	1.56846e-05	0.000158923	-3.88349e-07
5.85	-61.9147	-0.00101329	1.57034e-05	0.000159202	-3.90777e-07
5.875	-61.899	-0.00101268	1.57224e-05	0.000159481	-3.93232e-07
5.9	-61.8832	-0.00101207	1.57415e-05	0.000159763	-3.95713e-07
5.925	-61.8674	-0.00101145	1.57608e-05	0.000160045	-3.98221e-07
5.95	-61.8514	-0.00101084	1.57803e-05	0.000160329	-4.00755e-07
5.975	-61.8355	-0.00101021	1.58e-05	0.000160614	-4.03316e-07
6	-61.8194	-0.00100959	1.58198e-05	0.0001609	-4.05905e-07
6.025	-61.8031	-0.00100895	1.58399e-05	0.000161189	-4.08525e-07
6.05	-61.7867	-0.00100832	1.58601e-05	0.000161479	-4.11176e-07
6.075	-61.7701	-0.00100767	1.58806e-05	0.000161772	-4.13864e-07
6.1	-61.7533	-0.00100702	1.59014e-05	0.000162067	-4.16592e-07
6.125	-61.7363	-0.00100636	1.59224e-05	0.000162366	-4.19363e-07
6.15	-61.719	-0.00100569	1.59437e-05	0.000162668	-4.22182e-07
6.175	-61.7014	-0.00100501	1.59653e-05	0.000162974	-4.25052e-07
6.2	-61.6836	-0.00100433	1.59872e-05	0.000163283	-4.27978e-07
6.225	-61.6656	-0.00100363	1.60094e-05	0.000163597	-4.30962e-07
6.25	-61.6472	-0.00100292	1.60319e-05	0.000163916	-4.34007e-07
6.275	-61.6286	-0.0010022	1.60548e-05	0.000164239	-4.37117e-07
6.3	-61.6097	-0.00100147	1.60779e-05	0.000164567	-4.40294e-07
6.325	-61.5906	-0.00100074	1.61014e-05	0.000164901	-4.43539e-07
6.35	-61.5712	-0.000999988	1.61252e-05	0.000165239	-4.46855e-07
6.375	-61.5515	-0.000999229	1.61494e-05	0.000165582	-4.50243e-07
6.4	-61.5316	-0.000998461	1.61738e-05	0.000165931	-4.53704e-07
6.425	-61.5113	-0.000997681	1.61987e-05	0.000166285	-4.5724e-07
6.45	-61.4908	-0.000996892	1.62238e-05	0.000166645	-4.60854e-07
6.475	-61.47	-0.000996091	1.62493e-05	0.000167011	-4.64548e-07
6.5	-61.4489	-0.000995279	1.62752e-05	0.000167382	-4.68323e-07
6.525	-61.4275	-0.000994457	1.63015e-05	0.00016776	-4.72183e-07
6.55	-61.4059	-0.000993623	1.63281e-05	0.000168143	-4.76128e-07
6.575	-61.3839	-0.000992779	1.63551e-05	0.000168533	-4.80162e-07
6.6	-61.3617	-0.000991924	1.63824e-05	0.000168929	-4.84285e-07
6.625	-61.3392	-0.000991058	1.64102e-05	0.00016933	-4.88498e-07
6.65	-61.3165	-0.000990182	1.64383e-05	0.000169738	-4.92803e-07
6.675	-61.2935	-0.000989296	1.64667e-05	0.000170152	-4.972e-07
6.7	-61.2702	-0.000988401	1.64956e-05	0.000170572	-5.01691e-07
6.725	-61.2467	-0.000987494	1.65248e-05	0.000170998	-5.06277e-07
6.75	-61.2228	-0.000986577	1.65544e-05	0.000171431	-5.1096e-07
6.775	-61.1987	-0.000985649	1.65844e-05	0.00017187	-5.15744e-07
6.8	-61.1743	-0.00098471	1.66148e-05	0.000172315	-5.20631e-07
6.825	-61.1496	-0.000983759	1.66457e-05	0.000172767	-5.25624e-07
6.85	-61.1245	-0.000982797	1.66769e-05	0.000173226	-5.30727e-07
6.875	-61.0992	-0.000981823	1.67086e-05	0.000173691	-5.35943e-07
6.9	-61.0736	-0.000980838	1.67407e-05	0.000174163	-5.41274e-07
6.925	-61.0476	-0.00097984	1.67733e-05	0.000174643	-5.46725e-07
6.95	-61.0213	-0.00097883	1.68063e-05	0.00017513	-5.52299e-07
6.975	-60.9946	-0.000977807	1.68398e-05	0.000175624	-5.58001e-07
7	-60.9676	-0.000976772	1.68737e-05	0.000176126	-5.63833e-07
7.025	-60.9403	-0.000975724	1.69082e-05	0.000176635	-5.69801e-07
7.05	-60.9127	-0.000974664	1.6943e-05	0.000177152	-5.75908e-07
7.075	-60.8847	-0.000973591	1.69784e-05	0.000177677	-5.82156e-07
7.1	-60.8565	-0.000972506	1.70143e-05	0.000178209	-5.88548e-07
7.125	-60.828	-0.00097141	1.70506e-05	0.000178749	-5.95086e-07
7.15	-60.7991	-0.000970302	1.70874e-05	0.000179297	-6.01772e-07
7.175	-60.7701	-0.000969183	1.71246e-05	0.000179852	-6.08607e-07
7.2	-60.7407	-0.000968054	1.71623e-05	0.000180415	-6.15592e-07
7.225	-60.7111	-0.000966915	1.72005e-05	0.000180985	-6.22728e-07
7.25	-60.6813	-0.000965766	1.72391e-05	0.000181562	-6.30015e-07
7.275	-60.6513	-0.000964608	1.72782e-05	0.000182145	-6.37455e-07
7.3	-60.6211	-0.00096344	1.73178e-05	0.000182736	-6.45047e-07
7.325	-60.5907	-0.000962264	1.73578e-05	0.000183333	-6.52793e-07
7.35	-60.56	-0.000961079	1.73982e-05	0.000183937	-6.60694e-07
7.375	-60.5292	-0.000959886	1.74391e-05	0.000184547	-6.6875e-07
7.4	-60.4982	-0.000958685	1.74804e-05	0.000185163	-6.76961e-07
7.425	-60.4671	-0.000957476	1.75222e-05	0.000185785	-6.8533e-07
7.45	-60.4358	-0.00095626	1.75644e-05	0.000186413	-6.93855e-07
7.475	-60.4043	-0.000955037	1.76071e-05	0.000187047	-7.02539e-07
7.5	-60.3727	-0.000953807	1.76501e-05	0.000187686	-7.11381e-07
7.525	-60.341	-0.00095257	1.76937e-05	0.000188331	-7.20383e-07
7.55	-60.3091	-0.000951327	1.77376e-05	0.00018898	-7.29544e-07
7.575	-60.2772	-0.000950078	1.7782e-05	0.000189635	-7.38865e-07
7.6	-60.2451	-0.000948824	1.78268e-05	0.000190294	-7.48348e-07
7.625	-60.2129	-0.000947564	1.7872e-05	0.000190958	-7.57992e-07
7.65	-60.1807	-0.000946299	1.79176e-05	0.000191627	-7.67798e-07
7.675	-60.1483	-0.000945028	1.79637e-05	0.0001923	-7.77768e-07
7.7	-60.1158	-0.000943752	1.80101e-05	0.000192977	-7.87905e-07
7.725	-60.0831	-0.000942469	1.80571e-05	0.000193659	-7.98212e-07
7.75	-60.0503	-0.00094118	1.81044e-05	0.000194345	-8.08693e-07
7.775	-60.0174	-0.000939885	1.81523e-05	0.000195036	-8.19354e-07
7.8	-59.9843	-0.000938583	1.82006e-05	0.000195732	-8.302e-07
7.825	-59.951	-0.000937274	1.82493e-05	0.000196433	-8.41237e-07
7.85	-59.9175	-0.000935957	1.82986e-05	0.000197138	-8.5247e-07
7.875	-59.8839	-0.000934633	1.83483e-05	0.000197849	-8.63906e-07
7.9	-59.8501	-0.000933302	1.83985e-05	0.000198565	-8.75551e-07
7.925	-59.8162	-0.000931963	1.84493e-05	0.000199286	-8.8741e-07
7.95	-59.782	-0.000930616	1.85005e-05	0.000200013	-8.99489e-07
7.975	-59.7477	-0.000929262	1.85522e-05	0.000200745	-9.11793e-07
8	-59.7132	-0.000927901	1.86044e-05	0.000201483	-9.24328e-07
8.025	-59.6786	-0.000926533	1.86572e-05	0.000202226	-9.37098e-07
8.05	-59.6438	-0.000925157	1.87104e-05	0.000202975	-9.50107e-07
8.075	-59.6088	-0.000923774	1.87642e-05	0.000203729	-9.63362e-07
8.1	-59.5737	-0.000922384	1.88184e-05	0.000204489	-9.76865e-07
8.125	-59.5384	-0.000920988	1.88732e-05	0.000205255	-9.90621e-07
8.15	-59.503	-0.000919585	1.89285e-05	0.000206026	-1.00463e-06
8.175	-59.4675	-0.000918176	1.89842e-05	0.000206802	-1.01891e-06
8.2	-59.4318	-0.000916761	1.90405e-05	0.000207584	-1.03344e-06
8.225	-59.396	-0.00091534	1.90973e-05	0.000208371	-1.04825e-06
8.25	-59.3601	-0.000913913	1.91546e-05	0.000209163	-1.06332e-06
8.275	-59.3241	-0.000912481	1.92124e-05	0.000209961	-1.07866e-06
8.3	-59.2881	-0.000911044	1.92707e-05	0.000210763	-1.09428e-06
8.325	-59.2519	-0.000909601	1.93295e-05	0.000211571	-1.11018e-06
8.35	-59.2156	-0.000908155	1.93888e-05	0.000212383	-1.12636e-06
8.375	-59.1793	-0.000906704	1.94486e-05	0.000213199	-1.14282e-06
8.4	-59.1429	-0.000905249	1.95089e-05	0.00021402	-1.15956e-06
8.425	-59.1065	-0.000903791	1.95696e-05	0.000214846	-1.17659e-06
8.45	-59.07	-0.000902329	1.96309e-05	0.000215675	-1.1939e-06
8.475	-59.0335	-0.000900864	1.96926e-05	0.000216508	-1.2115e-06
8.5	-58.997	-0.000899397	1.97548e-05	0.000217345	-1.22939e-06
8.525	-58.9604	-0.000897926	1.98174e-05	0.000218186	-1.24756e-06
8.55	-58.9237	-0.000896451	1.98806e-05	0.000219031	-1.26604e-06
8.575	-58.8868	-0.000894971	1.99443e-05	0.00021988	-1.28482e-06
8.6	-58.8498	-0.000893487	2.00085e-05	0.000220733	-1.30392e-06
8.625	-58.8127	-0.000891996	2.00733e-05	0.000221591	-1.32336e-06
8.65	-58.7754	-0.000890498	2.01386e-05	0.000222454	-1.34314e-06
8.675	-58.7379	-0.000888993	2.02046e-05	0.000223322	-1.36329e-06
8.7	-58.7002	-0.000887481	2.02711e-05	0.000224197	-1.38382e-06
