source	target	synapse
2272	576	14
2272	576	7
2272	576	10
2272	576	14
2272	576	1
2272	576	10
2272	576	4
2272	576	1
2272	576	8
2272	576	1
2401	576	1
2401	576	3
2401	576	9
2401	576	2
2401	576	2
2401	576	11
2401	576	8
2401	576	7
2401	576	0
2401	576	0
2380	576	5
2380	576	0
2380	576	3
2380	576	12
2380	576	4
2380	576	13
2380	576	5
2380	576	3
2380	576	1
2380	576	0
2247	576	8
2247	576	13
2247	576	3
2247	576	7
2247	576	8
2247	576	1
2247	576	14
2247	576	10
2247	576	6
2247	576	0
2312	576	6
2312	576	14
2312	576	8
2312	576	14
2312	576	3
2312	576	7
2312	576	10
2312	576	6
2312	576	4
2312	576	9
2290	576	1
2290	576	1
2290	576	5
2290	576	0
2290	576	4
2290	576	12
2290	576	10
2290	576	5
2290	576	3
2290	576	6
2332	576	0
2332	576	8
2332	576	8
2332	576	10
2332	576	2
2332	576	3
2332	576	7
2332	576	6
2332	576	4
2332	576	10
2357	576	14
2357	576	7
2357	576	0
2357	576	5
2357	576	14
2357	576	10
2357	576	0
2357	576	11
2357	576	8
2357	576	11
2420	576	14
2420	576	9
2420	576	9
2420	576	1
2420	576	0
2420	576	6
2420	576	4
2420	576	11
2420	576	10
2420	576	0
2267	576	2
2267	576	7
2267	576	10
2267	576	12
2267	576	3
2267	576	0
2267	576	8
2267	576	3
2267	576	2
2267	576	11
2291	576	4
2291	576	3
2291	576	1
2291	576	14
2291	576	14
2291	576	1
2291	576	14
2291	576	4
2291	576	9
2291	576	3
2359	576	0
2359	576	0
2359	576	0
2359	576	3
2359	576	8
2359	576	5
2359	576	7
2359	576	11
2359	576	14
2359	576	8
2421	576	8
2421	576	1
2421	576	14
2421	576	3
2421	576	3
2421	576	8
2421	576	13
2421	576	0
2421	576	7
2421	576	13
2333	576	14
2333	576	13
2333	576	13
2333	576	8
2333	576	6
2333	576	7
2333	576	6
2333	576	8
2333	576	8
2333	576	14
2493	576	3
2493	576	3
2493	576	9
2493	576	6
2493	576	7
2493	576	13
2493	576	13
2493	576	11
2493	576	7
2493	576	0
2178	576	2
2178	576	2
2178	576	3
2178	576	5
2178	576	2
2178	576	4
2178	576	7
2178	576	4
2178	576	0
2178	576	5
5011	576	17
5011	576	16
5011	576	17
5011	576	18
5011	576	15
5011	576	16
5011	576	17
5011	576	16
5170	576	17
5170	576	15
5170	576	15
5170	576	18
5170	576	16
5170	576	16
5170	576	18
5170	576	16
5166	576	15
5166	576	15
5166	576	16
5166	576	18
5166	576	16
5166	576	17
5166	576	16
5166	576	18
5062	576	18
5062	576	15
5062	576	18
5062	576	17
5062	576	17
5062	576	17
5062	576	18
5062	576	17
5037	576	15
5037	576	17
5037	576	18
5037	576	16
5037	576	15
5037	576	16
5037	576	17
5037	576	15
5273	576	15
5273	576	18
5273	576	17
5273	576	16
5273	576	15
5273	576	16
5273	576	17
5273	576	18
5143	576	16
5143	576	15
5143	576	17
5143	576	18
5143	576	16
5143	576	17
5143	576	18
5143	576	15
5248	576	18
5248	576	16
5248	576	18
5248	576	18
5248	576	16
5248	576	15
5248	576	15
5248	576	15
5220	576	15
5220	576	18
5220	576	15
5220	576	16
5220	576	16
5220	576	16
5220	576	18
5220	576	18
4989	576	18
4989	576	15
4989	576	16
4989	576	15
4989	576	18
4989	576	15
4989	576	18
4989	576	15
4754	576	16
4754	576	16
4754	576	15
4754	576	18
4754	576	18
4754	576	18
4754	576	15
4754	576	15
5087	576	18
5087	576	15
5087	576	18
5087	576	18
5087	576	15
5087	576	15
5087	576	17
5087	576	16
10582	576	28
10582	576	24
10582	576	30
10582	576	24
10582	576	26
10582	576	21
10582	576	32
10582	576	26
10582	576	31
10582	576	26
10618	576	33
10618	576	27
10618	576	31
10618	576	19
10618	576	23
10618	576	25
10618	576	33
10618	576	22
10618	576	26
10618	576	20
11065	576	32
11065	576	19
11065	576	32
11065	576	20
11065	576	33
11065	576	24
11065	576	26
11065	576	25
11065	576	25
11065	576	24
10901	576	32
10901	576	29
10901	576	33
10901	576	22
10901	576	30
10901	576	25
10901	576	19
10901	576	25
10901	576	20
10901	576	32
10441	576	29
10441	576	19
10441	576	33
10441	576	27
10441	576	25
10441	576	31
10441	576	29
10441	576	21
10441	576	28
10441	576	19
11041	576	31
11041	576	29
11041	576	21
11041	576	23
11041	576	19
11041	576	33
11041	576	22
11041	576	29
11041	576	22
11041	576	23
10654	576	19
10654	576	29
10654	576	29
10654	576	24
10654	576	19
10654	576	24
10654	576	26
10654	576	22
10654	576	27
10654	576	32
11318	576	27
11318	576	25
11318	576	32
11318	576	26
11318	576	26
11318	576	20
11318	576	22
11318	576	26
11318	576	29
11318	576	30
10509	576	25
10509	576	23
10509	576	32
10509	576	20
10509	576	21
10509	576	19
10509	576	27
10509	576	29
10509	576	22
10509	576	20
10821	576	31
10821	576	19
10821	576	22
10821	576	21
10821	576	25
10821	576	23
10821	576	28
10821	576	28
10821	576	26
10821	576	25
11072	576	30
11072	576	19
11072	576	26
11072	576	31
11072	576	30
11072	576	29
11072	576	20
11072	576	29
11072	576	25
11072	576	32
10655	576	25
10655	576	31
10655	576	22
10655	576	26
10655	576	24
10655	576	28
10655	576	27
10655	576	21
10655	576	30
10655	576	29
10652	576	20
10652	576	20
10652	576	29
10652	576	26
10652	576	32
10652	576	25
10652	576	27
10652	576	30
10652	576	24
10652	576	22
11136	576	29
11136	576	19
11136	576	31
11136	576	29
11136	576	20
11136	576	33
11136	576	29
11136	576	27
11136	576	23
11136	576	28
10930	576	29
10930	576	31
10930	576	32
10930	576	30
10930	576	28
10930	576	33
10930	576	30
10930	576	28
10930	576	26
10930	576	20
10935	576	31
10935	576	23
10935	576	30
10935	576	29
10935	576	25
10935	576	28
10935	576	33
10935	576	19
10935	576	27
10935	576	21
10826	576	28
10826	576	26
10826	576	29
10826	576	20
10826	576	31
10826	576	30
10826	576	30
10826	576	21
10826	576	20
10826	576	20
11074	576	33
11074	576	31
11074	576	27
11074	576	28
11074	576	20
11074	576	19
11074	576	21
11074	576	24
11074	576	19
11074	576	27
10612	576	25
10612	576	31
10612	576	28
10612	576	26
10612	576	24
10612	576	26
10612	576	29
10612	576	28
10612	576	27
10612	576	19
11070	576	23
11070	576	29
11070	576	21
11070	576	20
11070	576	24
11070	576	33
11070	576	27
11070	576	19
11070	576	29
11070	576	24
11039	576	19
11039	576	24
11039	576	31
11039	576	33
11039	576	28
11039	576	23
11039	576	31
11039	576	22
11039	576	25
11039	576	30
11239	576	25
11239	576	28
11239	576	21
11239	576	32
11239	576	25
11239	576	27
11239	576	19
11239	576	26
11239	576	29
11239	576	30
10293	576	32
10293	576	32
10293	576	20
10293	576	31
10293	576	31
10293	576	30
10293	576	33
10293	576	33
10293	576	23
10293	576	19
11631	576	20
11631	576	22
11631	576	22
11631	576	30
11631	576	27
11631	576	28
11631	576	23
11631	576	22
11631	576	30
11631	576	24
20300	576	63
20300	576	71
20300	576	63
20300	576	60
20300	576	57
20300	576	55
20300	576	58
20300	576	59
20300	576	54
20300	576	57
20314	576	61
20314	576	62
20314	576	68
20314	576	58
20314	576	67
20314	576	66
20314	576	65
20314	576	67
20314	576	61
20314	576	54
20362	576	54
20362	576	67
20362	576	69
20362	576	57
20362	576	56
20362	576	66
20362	576	60
20362	576	70
20362	576	59
20362	576	54
20251	576	72
20251	576	57
20251	576	59
20251	576	54
20251	576	61
20251	576	58
20251	576	60
20251	576	63
20251	576	62
20251	576	62
20317	576	56
20317	576	55
20317	576	69
20317	576	55
20317	576	61
20317	576	55
20317	576	60
20317	576	73
20317	576	69
20317	576	65
20345	576	68
20345	576	55
20345	576	62
20345	576	57
20345	576	61
20345	576	63
20345	576	64
20345	576	57
20345	576	61
20345	576	71
20313	576	58
20313	576	54
20313	576	58
20313	576	62
20313	576	54
20313	576	54
20313	576	65
20313	576	62
20313	576	62
20313	576	64
20439	576	72
20439	576	57
20439	576	58
20439	576	66
20439	576	54
20439	576	68
20439	576	55
20439	576	61
20439	576	67
20439	576	64
139351	576	81
139351	576	76
139351	576	81
152530	576	80
152530	576	88
152530	576	86
139379	576	85
139379	576	75
139379	576	86
157175	576	95
157175	576	86
157175	576	86
135985	576	95
135985	576	88
135985	576	83
156108	576	85
156108	576	96
156108	576	87
150224	576	86
150224	576	90
150224	576	76
160593	576	78
160593	576	92
160593	576	80
147972	576	79
147972	576	87
147972	576	96
142299	576	77
142299	576	97
142299	576	75
149647	576	81
149647	576	84
149647	576	80
136534	576	93
136534	576	89
136534	576	82
152095	576	96
152095	576	89
152095	576	83
152594	576	82
152594	576	90
152594	576	87
141761	576	94
141761	576	84
141761	576	89
139482	576	92
139482	576	76
139482	576	88
156098	576	91
156098	576	80
156098	576	93
136568	576	97
136568	576	92
136568	576	75
153716	576	90
153716	576	84
153716	576	78
137692	576	89
137692	576	76
137692	576	95
140022	576	91
140022	576	78
140022	576	86
154836	576	97
154836	576	77
154836	576	80
161816	576	81
161816	576	82
161816	576	90
151564	576	80
151564	576	94
151564	576	76
142290	576	78
142290	576	76
142290	576	84
135422	576	89
135422	576	97
135422	576	82
160709	576	86
160709	576	79
160709	576	88
140549	576	93
140549	576	80
140549	576	85
134272	576	85
134272	576	83
134272	576	92
164093	576	75
164093	576	84
164093	576	88
137751	576	76
137751	576	95
137751	576	82
153779	576	82
153779	576	88
153779	576	92
148591	576	89
148591	576	92
148591	576	92
151412	576	92
151412	576	84
151412	576	89
161304	576	95
161304	576	79
161304	576	85
149064	576	86
149064	576	83
149064	576	96
159036	576	86
159036	576	91
159036	576	84
162408	576	89
162408	576	91
162408	576	93
156744	576	81
156744	576	74
156744	576	76
143399	576	78
143399	576	78
143399	576	82
148532	576	81
148532	576	83
148532	576	88
139901	576	82
139901	576	80
139901	576	85
152698	576	75
152698	576	89
152698	576	95
156613	576	86
156613	576	82
156613	576	86
144624	576	81
144624	576	86
144624	576	78
158409	576	88
158409	576	77
158409	576	84
158271	576	75
158271	576	91
158271	576	77
137690	576	85
137690	576	79
137690	576	83
140544	576	74
140544	576	80
140544	576	91
159456	576	94
159456	576	82
159456	576	81
146993	576	76
146993	576	94
146993	576	83
141774	576	87
141774	576	86
141774	576	83
144663	576	76
144663	576	97
144663	576	79
141181	576	74
141181	576	78
141181	576	94
137592	576	76
137592	576	92
137592	576	82
151540	576	96
151540	576	80
151540	576	86
143949	576	84
143949	576	95
