t	v	myi_ch_HCNp	myi_ch_Kdrp	myi_ch_KvAproxp	myi_ch_Navp
5.4	-61.8326	-0.00101054	1.57655e-05	0.000160454	-4.01446e-07
5.425	-61.8121	-0.00100978	1.5788e-05	0.000160808	-4.04611e-07
5.45	-61.7914	-0.00100901	1.58107e-05	0.000161167	-4.07847e-07
5.475	-61.7704	-0.00100822	1.58339e-05	0.000161532	-4.11154e-07
5.5	-61.7492	-0.00100743	1.58573e-05	0.000161903	-4.14532e-07
5.525	-61.7276	-0.00100663	1.58812e-05	0.00016228	-4.17984e-07
5.55	-61.7057	-0.00100582	1.59054e-05	0.000162663	-4.21513e-07
5.575	-61.6836	-0.00100499	1.593e-05	0.000163052	-4.2512e-07
5.6	-61.6612	-0.00100415	1.59549e-05	0.000163447	-4.28807e-07
5.625	-61.6386	-0.00100331	1.59803e-05	0.000163848	-4.32574e-07
5.65	-61.6157	-0.00100245	1.60059e-05	0.000164254	-4.3642e-07
5.675	-61.5926	-0.00100159	1.6032e-05	0.000164667	-4.40347e-07
5.7	-61.5694	-0.00100071	1.60583e-05	0.000165084	-4.44351e-07
5.725	-61.546	-0.000999834	1.6085e-05	0.000165507	-4.48433e-07
5.75	-61.5225	-0.000998946	1.6112e-05	0.000165934	-4.52591e-07
5.775	-61.4988	-0.000998051	1.61394e-05	0.000166366	-4.56822e-07
5.8	-61.475	-0.00099715	1.6167e-05	0.000166803	-4.61125e-07
5.825	-61.4512	-0.000996244	1.61949e-05	0.000167243	-4.65499e-07
5.85	-61.4272	-0.000995333	1.62232e-05	0.000167687	-4.69942e-07
5.875	-61.4031	-0.000994416	1.62517e-05	0.000168135	-4.74452e-07
5.9	-61.379	-0.000993495	1.62805e-05	0.000168586	-4.79029e-07
5.925	-61.3548	-0.000992569	1.63096e-05	0.00016904	-4.8367e-07
5.95	-61.3306	-0.00099164	1.63389e-05	0.000169497	-4.88375e-07
5.975	-61.3063	-0.000990706	1.63685e-05	0.000169957	-4.93143e-07
6	-61.282	-0.000989769	1.63984e-05	0.000170419	-4.97972e-07
6.025	-61.2576	-0.000988829	1.64286e-05	0.000170884	-5.02862e-07
6.05	-61.2333	-0.000987886	1.6459e-05	0.00017135	-5.07813e-07
6.075	-61.2088	-0.00098694	1.64897e-05	0.000171819	-5.12822e-07
6.1	-61.1844	-0.000985991	1.65206e-05	0.000172289	-5.17889e-07
6.125	-61.16	-0.00098504	1.65518e-05	0.000172761	-5.23013e-07
6.15	-61.1356	-0.000984087	1.65832e-05	0.000173234	-5.28194e-07
6.175	-61.1112	-0.000983132	1.66148e-05	0.000173709	-5.3343e-07
6.2	-61.0868	-0.000982175	1.66467e-05	0.000174184	-5.38721e-07
6.225	-61.0624	-0.000981217	1.66788e-05	0.000174661	-5.44064e-07
6.25	-61.0381	-0.000980258	1.67112e-05	0.000175138	-5.49461e-07
6.275	-61.0138	-0.000979297	1.67437e-05	0.000175616	-5.54908e-07
6.3	-60.9896	-0.000978336	1.67765e-05	0.000176094	-5.60405e-07
6.325	-60.9654	-0.000977375	1.68095e-05	0.000176572	-5.65952e-07
6.35	-60.9412	-0.000976413	1.68427e-05	0.000177051	-5.71547e-07
6.375	-60.9171	-0.000975451	1.68761e-05	0.000177529	-5.77188e-07
6.4	-60.8931	-0.00097449	1.69096e-05	0.000178008	-5.82875e-07
6.425	-60.8692	-0.000973528	1.69434e-05	0.000178485	-5.88606e-07
6.45	-60.8453	-0.000972567	1.69774e-05	0.000178963	-5.9438e-07
6.475	-60.8215	-0.000971607	1.70116e-05	0.000179439	-6.00195e-07
6.5	-60.7978	-0.000970648	1.70459e-05	0.000179915	-6.06051e-07
6.525	-60.7742	-0.000969689	1.70804e-05	0.00018039	-6.11946e-07
6.55	-60.7507	-0.000968732	1.71151e-05	0.000180864	-6.17878e-07
6.575	-60.7273	-0.000967777	1.71499e-05	0.000181336	-6.23847e-07
6.6	-60.704	-0.000966823	1.71849e-05	0.000181807	-6.29851e-07
6.625	-60.6808	-0.00096587	1.72201e-05	0.000182277	-6.35889e-07
6.65	-60.6578	-0.000964919	1.72554e-05	0.000182745	-6.41961e-07
6.675	-60.6347	-0.000963969	1.72909e-05	0.000183212	-6.48067e-07
6.7	-60.6118	-0.000963021	1.73266e-05	0.000183677	-6.54205e-07
6.725	-60.589	-0.000962073	1.73624e-05	0.000184141	-6.60376e-07
6.75	-60.5663	-0.000961127	1.73984e-05	0.000184603	-6.66581e-07
6.775	-60.5436	-0.000960182	1.74345e-05	0.000185064	-6.72819e-07
6.8	-60.521	-0.000959238	1.74708e-05	0.000185523	-6.79092e-07
6.825	-60.4985	-0.000958294	1.75073e-05	0.000185981	-6.854e-07
6.85	-60.476	-0.000957352	1.75439e-05	0.000186437	-6.91745e-07
6.875	-60.4536	-0.000956409	1.75807e-05	0.000186892	-6.98127e-07
6.9	-60.4312	-0.000955467	1.76177e-05	0.000187345	-7.04548e-07
6.925	-60.4089	-0.000954525	1.76549e-05	0.000187798	-7.11009e-07
6.95	-60.3867	-0.000953583	1.76922e-05	0.000188249	-7.17511e-07
6.975	-60.3644	-0.000952641	1.77297e-05	0.0001887	-7.24055e-07
7	-60.3423	-0.000951699	1.77674e-05	0.000189149	-7.30642e-07
7.025	-60.3202	-0.000950757	1.78052e-05	0.000189597	-7.37273e-07
7.05	-60.2981	-0.000949815	1.78432e-05	0.000190044	-7.4395e-07
7.075	-60.2761	-0.000948873	1.78814e-05	0.000190491	-7.50671e-07
7.1	-60.2541	-0.000947931	1.79198e-05	0.000190936	-7.57437e-07
7.125	-60.2322	-0.000946989	1.79583e-05	0.000191381	-7.64249e-07
7.15	-60.2103	-0.000946048	1.7997e-05	0.000191825	-7.71106e-07
7.175	-60.1885	-0.000945107	1.80359e-05	0.000192267	-7.78008e-07
7.2	-60.1667	-0.000944166	1.80749e-05	0.000192709	-7.84955e-07
7.225	-60.1451	-0.000943226	1.81141e-05	0.00019315	-7.91945e-07
7.25	-60.1235	-0.000942287	1.81534e-05	0.000193589	-7.98979e-07
7.275	-60.1019	-0.000941349	1.81929e-05	0.000194028	-8.06054e-07
7.3	-60.0805	-0.000940412	1.82325e-05	0.000194465	-8.1317e-07
7.325	-60.0591	-0.000939476	1.82723e-05	0.000194901	-8.20327e-07
7.35	-60.0378	-0.000938542	1.83122e-05	0.000195335	-8.27521e-07
7.375	-60.0167	-0.000937609	1.83522e-05	0.000195768	-8.34753e-07
7.4	-59.9956	-0.000936678	1.83924e-05	0.0001962	-8.42021e-07
7.425	-59.9746	-0.000935748	1.84327e-05	0.00019663	-8.49322e-07
7.45	-59.9537	-0.00093482	1.84731e-05	0.000197058	-8.56656e-07
7.475	-59.9329	-0.000933895	1.85136e-05	0.000197485	-8.64021e-07
7.5	-59.9123	-0.000932972	1.85543e-05	0.000197909	-8.71415e-07
7.525	-59.8917	-0.000932051	1.8595e-05	0.000198332	-8.78837e-07
7.55	-59.8713	-0.000931132	1.86359e-05	0.000198752	-8.86284e-07
7.575	-59.851	-0.000930216	1.86768e-05	0.000199171	-8.93755e-07
7.6	-59.8308	-0.000929303	1.87178e-05	0.000199587	-9.01248e-07
7.625	-59.8108	-0.000928392	1.8759e-05	0.0002	-9.08762e-07
7.65	-59.7908	-0.000927485	1.88002e-05	0.000200412	-9.16295e-07
7.675	-59.771	-0.000926579	1.88415e-05	0.000200821	-9.23846e-07
7.7	-59.7513	-0.000925677	1.88829e-05	0.000201227	-9.31416e-07
7.725	-59.7317	-0.000924777	1.89244e-05	0.000201631	-9.39003e-07
7.75	-59.7122	-0.000923878	1.8966e-05	0.000202033	-9.46609e-07
7.775	-59.6928	-0.000922982	1.90077e-05	0.000202433	-9.54235e-07
7.8	-59.6734	-0.000922087	1.90495e-05	0.00020283	-9.61884e-07
7.825	-59.6541	-0.000921193	1.90914e-05	0.000203226	-9.69558e-07
7.85	-59.6348	-0.0009203	1.91334e-05	0.00020362	-9.77261e-07
7.875	-59.6155	-0.000919406	1.91756e-05	0.000204012	-9.84998e-07
7.9	-59.5963	-0.000918513	1.92179e-05	0.000204404	-9.92773e-07
7.925	-59.577	-0.000917618	1.92604e-05	0.000204794	-1.00059e-06
7.95	-59.5578	-0.000916724	1.9303e-05	0.000205183	-1.00845e-06
7.975	-59.5386	-0.000915828	1.93457e-05	0.000205572	-1.01636e-06
8	-59.5194	-0.000914932	1.93886e-05	0.00020596	-1.02432e-06
8.025	-59.5001	-0.000914035	1.94317e-05	0.000206347	-1.03233e-06
8.05	-59.4809	-0.000913138	1.94748e-05	0.000206735	-1.0404e-06
8.075	-59.4618	-0.00091224	1.95182e-05	0.000207121	-1.04853e-06
8.1	-59.4426	-0.000911341	1.95617e-05	0.000207508	-1.05671e-06
8.125	-59.4234	-0.000910441	1.96053e-05	0.000207894	-1.06495e-06
8.15	-59.4043	-0.000909541	1.96491e-05	0.00020828	-1.07325e-06
8.175	-59.3852	-0.000908641	1.9693e-05	0.000208666	-1.08161e-06
8.2	-59.3661	-0.000907741	1.9737e-05	0.000209051	-1.09002e-06
8.225	-59.347	-0.000906841	1.97812e-05	0.000209437	-1.09849e-06
8.25	-59.328	-0.000905941	1.98255e-05	0.000209821	-1.10701e-06
8.275	-59.3091	-0.000905042	1.987e-05	0.000210206	-1.11558e-06
8.3	-59.2902	-0.000904143	1.99145e-05	0.000210589	-1.12421e-06
8.325	-59.2713	-0.000903245	1.99592e-05	0.000210973	-1.13289e-06
8.35	-59.2525	-0.000902347	2.00039e-05	0.000211355	-1.14161e-06
8.375	-59.2338	-0.000901451	2.00488e-05	0.000211737	-1.15038e-06
8.4	-59.2151	-0.000900556	2.00938e-05	0.000212118	-1.15919e-06
8.425	-59.1965	-0.000899662	2.01389e-05	0.000212498	-1.16804e-06
8.45	-59.178	-0.000898769	2.01841e-05	0.000212877	-1.17694e-06
8.475	-59.1595	-0.000897877	2.02294e-05	0.000213255	-1.18588e-06
8.5	-59.1411	-0.000896985	2.02748e-05	0.000213633	-1.19485e-06
8.525	-59.1227	-0.000896095	2.03203e-05	0.000214009	-1.20387e-06
8.55	-59.1043	-0.000895205	2.0366e-05	0.000214384	-1.21293e-06
8.575	-59.086	-0.000894316	2.04117e-05	0.000214759	-1.22203e-06
8.6	-59.0677	-0.000893428	2.04575e-05	0.000215133	-1.23118e-06
8.625	-59.0494	-0.000892539	2.05035e-05	0.000215506	-1.24038e-06
8.65	-59.0312	-0.000891649	2.05496e-05	0.000215879	-1.24962e-06
8.675	-59.0129	-0.000890759	2.05959e-05	0.000216252	-1.25892e-06
8.7	-58.9946	-0.000889868	2.06423e-05	0.000216624	-1.26829e-06
