source	target	synapse
106	44671	3
106	44671	8
106	44671	6
106	44671	2
106	44671	9
106	44671	7
89	44671	9
89	44671	5
89	44671	1
89	44671	4
89	44671	10
89	44671	5
121	44671	4
121	44671	8
121	44671	11
121	44671	7
121	44671	0
121	44671	1
127	44671	3
127	44671	0
127	44671	10
127	44671	5
127	44671	0
127	44671	5
66	44671	0
66	44671	7
66	44671	4
66	44671	1
66	44671	1
66	44671	3
12	44671	6
12	44671	3
12	44671	7
12	44671	10
12	44671	3
12	44671	8
1699	44671	136
1699	44671	349
1699	44671	230
1699	44671	74
1699	44671	227
1699	44671	247
1699	44671	334
1699	44671	59
1699	44671	335
1699	44671	378
1526	44671	262
1526	44671	235
1526	44671	234
1526	44671	270
1526	44671	21
1526	44671	215
1526	44671	88
1526	44671	199
1526	44671	124
1526	44671	345
1594	44671	150
1594	44671	93
1594	44671	127
1594	44671	61
1594	44671	152
1594	44671	175
1594	44671	355
1594	44671	272
1594	44671	61
1594	44671	80
1659	44671	378
1659	44671	39
1659	44671	232
1659	44671	273
1659	44671	135
1659	44671	182
1659	44671	112
1659	44671	307
1659	44671	310
1659	44671	260
1591	44671	126
1591	44671	209
1591	44671	193
1591	44671	283
1591	44671	330
1591	44671	349
1591	44671	72
1591	44671	325
1591	44671	60
1591	44671	203
1683	44671	75
1683	44671	15
1683	44671	363
1683	44671	26
1683	44671	267
1683	44671	352
1683	44671	218
1683	44671	66
1683	44671	287
1683	44671	131
1684	44671	16
1684	44671	167
1684	44671	174
1684	44671	159
1684	44671	45
1684	44671	320
1684	44671	334
1684	44671	342
1684	44671	375
1684	44671	380
1618	44671	359
1618	44671	188
1618	44671	192
1618	44671	329
1618	44671	372
1618	44671	183
1618	44671	87
1618	44671	50
1618	44671	201
1618	44671	248
1546	44671	148
1546	44671	343
1546	44671	289
1546	44671	358
1546	44671	274
1546	44671	35
1546	44671	55
1546	44671	52
1546	44671	351
1546	44671	121
1773	44671	365
1773	44671	52
1773	44671	23
1773	44671	380
1773	44671	333
1773	44671	145
1773	44671	27
1773	44671	167
1773	44671	350
1773	44671	313
3798	44671	419
3798	44671	472
3798	44671	438
3798	44671	393
3798	44671	443
3798	44671	441
3798	44671	482
3798	44671	466
4086	44671	445
4086	44671	391
4086	44671	446
4086	44671	485
4086	44671	459
4086	44671	413
4086	44671	465
4086	44671	404
3873	44671	434
3873	44671	482
3873	44671	433
3873	44671	434
3873	44671	406
3873	44671	486
3873	44671	410
3873	44671	437
4004	44671	403
4004	44671	455
4004	44671	411
4004	44671	456
4004	44671	418
4004	44671	446
4004	44671	407
4004	44671	441
3950	44671	415
3950	44671	438
3950	44671	409
3950	44671	441
3950	44671	439
3950	44671	395
3950	44671	464
3950	44671	449
3928	44671	390
3928	44671	400
3928	44671	460
3928	44671	420
3928	44671	433
3928	44671	455
3928	44671	470
3928	44671	462
3980	44671	481
3980	44671	455
3980	44671	411
3980	44671	406
3980	44671	435
3980	44671	464
3980	44671	465
3980	44671	438
3828	44671	422
3828	44671	424
3828	44671	480
3828	44671	445
3828	44671	450
3828	44671	456
3828	44671	407
3828	44671	406
3881	44671	445
3881	44671	473
3881	44671	424
3881	44671	432
3881	44671	426
3881	44671	467
3881	44671	389
3881	44671	392
4008	44671	464
4008	44671	442
4008	44671	412
4008	44671	407
4008	44671	394
4008	44671	438
4008	44671	449
4008	44671	442
3854	44671	430
3854	44671	470
3854	44671	459
3854	44671	419
3854	44671	400
3854	44671	472
3854	44671	462
3854	44671	408
4190	44671	478
4190	44671	446
4190	44671	416
4190	44671	400
4190	44671	415
4190	44671	481
4190	44671	488
4190	44671	453
3829	44671	419
3829	44671	392
3829	44671	413
3829	44671	463
3829	44671	463
3829	44671	463
3829	44671	394
3829	44671	462
7512	44671	717
7512	44671	796
7512	44671	651
7512	44671	568
7512	44671	606
7512	44671	697
7512	44671	502
7512	44671	726
7512	44671	542
7512	44671	600
7761	44671	636
7761	44671	589
7761	44671	793
7761	44671	784
7761	44671	801
7761	44671	613
7761	44671	536
7761	44671	499
7761	44671	705
7761	44671	720
8036	44671	837
8036	44671	656
8036	44671	748
8036	44671	526
8036	44671	844
8036	44671	749
8036	44671	717
8036	44671	693
8036	44671	787
8036	44671	699
7889	44671	848
7889	44671	835
7889	44671	781
7889	44671	565
7889	44671	786
7889	44671	516
7889	44671	778
7889	44671	589
7889	44671	732
7889	44671	702
8311	44671	841
8311	44671	787
8311	44671	632
8311	44671	618
8311	44671	583
8311	44671	781
8311	44671	495
8311	44671	542
8311	44671	596
8311	44671	659
7648	44671	632
7648	44671	554
7648	44671	819
7648	44671	547
7648	44671	743
7648	44671	771
7648	44671	593
7648	44671	718
7648	44671	620
7648	44671	723
7724	44671	589
7724	44671	825
7724	44671	694
7724	44671	729
7724	44671	799
7724	44671	829
7724	44671	588
7724	44671	673
7724	44671	693
7724	44671	634
7725	44671	725
7725	44671	853
7725	44671	511
7725	44671	616
7725	44671	802
7725	44671	802
7725	44671	575
7725	44671	848
7725	44671	677
7725	44671	513
8244	44671	517
8244	44671	803
8244	44671	815
8244	44671	620
8244	44671	547
8244	44671	632
8244	44671	538
8244	44671	536
8244	44671	578
8244	44671	522
7612	44671	739
7612	44671	625
7612	44671	581
7612	44671	575
7612	44671	518
7612	44671	650
7612	44671	751
7612	44671	753
7612	44671	598
7612	44671	746
8042	44671	666
8042	44671	705
8042	44671	572
8042	44671	639
8042	44671	842
8042	44671	865
8042	44671	657
8042	44671	523
8042	44671	746
8042	44671	840
8250	44671	587
8250	44671	507
8250	44671	676
8250	44671	731
8250	44671	651
8250	44671	542
8250	44671	566
8250	44671	799
8250	44671	571
8250	44671	539
7901	44671	522
7901	44671	509
7901	44671	560
7901	44671	579
7901	44671	617
7901	44671	732
7901	44671	664
7901	44671	799
7901	44671	517
7901	44671	833
8209	44671	734
8209	44671	564
8209	44671	805
8209	44671	626
8209	44671	630
8209	44671	806
8209	44671	776
8209	44671	535
8209	44671	841
8209	44671	762
7819	44671	495
7819	44671	726
7819	44671	508
7819	44671	652
7819	44671	556
7819	44671	603
7819	44671	841
7819	44671	849
7819	44671	534
7819	44671	641
7898	44671	725
7898	44671	770
7898	44671	670
7898	44671	553
