0	0
0.5	3.34161e-06
1	3.342e-06
1.5	3.34206e-06
2	3.342e-06
2.5	3.34188e-06
3	3.34172e-06
3.5	1.59838e-06
4	3.67178e-07
4.5	-2.84655e-08
5	-1.35268e-06
5.5	-1.99945e-06
6	-1.98887e-06
6.5	-2.25024e-06
7	-2.64836e-06
7.5	-3.175e-06
8	-4.06812e-06
8.5	-4.69617e-06
9	-5.18631e-06
9.5	-5.21275e-06
10	-5.90944e-06
10.5	-8.65916e-06
11	-1.00135e-05
11.5	-1.0188e-05
12	-1.0777e-05
12.5	-1.7678e-05
13	-1.83369e-05
13.5	-1.25652e-05
14	-9.91407e-06
14.5	-9.57724e-06
15	-7.8579e-06
15.5	-6.65006e-06
16	-4.26532e-06
16.5	-5.5902e-06
17	-5.29429e-06
17.5	-4.66412e-06
18	-3.11513e-06
18.5	-4.19446e-06
19	-4.78707e-06
19.5	-4.98684e-06
20	-6.09235e-06
20.5	-2.34304e-05
21	-2.20361e-05
21.5	-1.74169e-05
22	-1.40633e-05
22.5	-1.18215e-05
23	-1.09661e-05
23.5	-1.13144e-05
24	-1.23579e-05
24.5	-1.34001e-05
25	-7.29632e-06
25.5	-1.70894e-05
26	-1.63297e-05
26.5	-2.05394e-05
27	-2.53018e-05
27.5	-8.45302e-05
28	-7.36125e-05
28.5	-9.81397e-05
29	-8.91582e-05
29.5	-8.40381e-05
30	-0.000104865
30.5	-7.36773e-05
31	0.000283412
31.5	0.000335644
32	0.000332143
32.5	-2.14229e-05
33	-8.5686e-05
33.5	-9.39691e-05
34	-0.000104222
34.5	-8.71257e-05
35	-5.48738e-05
35.5	-9.32238e-06
36	3.86036e-06
36.5	-8.23338e-06
37	-1.94783e-05
37.5	-2.63083e-05
38	-2.93518e-05
38.5	-2.97186e-05
39	-2.89554e-05
39.5	-1.63962e-05
40	-8.16658e-06
40.5	-5.87885e-06
41	-4.2642e-06
41.5	1.37216e-07
42	3.00647e-06
42.5	5.83196e-06
43	8.46246e-06
43.5	1.08512e-05
44	1.26686e-05
44.5	1.38567e-05
45	1.40956e-05
45.5	1.39585e-05
46	1.3537e-05
46.5	1.3403e-05
47	1.22201e-05
47.5	1.12225e-05
48	8.06162e-06
48.5	6.7016e-06
49	5.48837e-06
49.5	7.70463e-06
50	8.23922e-06
50.5	8.16473e-06
51	6.19475e-06
51.5	5.36462e-06
52	3.23259e-06
52.5	1.28379e-06
53	6.78241e-07
53.5	6.9029e-07
54	2.42045e-07
54.5	-1.74755e-07
55	-2.80373e-07
55.5	-5.34712e-07
56	-1.17097e-06
56.5	-1.78024e-06
57	-2.07637e-06
57.5	-2.51887e-06
58	-3.73394e-06
58.5	-4.36188e-06
59	-4.48689e-06
59.5	-4.97612e-06
60	-5.25643e-06
60.5	-5.54618e-06
61	-6.9008e-06
61.5	-8.57601e-06
62	-8.79493e-06
62.5	-8.23343e-06
63	-9.1175e-06
63.5	-8.87433e-06
64	-8.68732e-06
64.5	-9.67449e-06
65	-1.09367e-05
65.5	-5.5134e-06
66	-3.92999e-06
66.5	-4.26661e-06
67	-3.68451e-06
67.5	-2.78404e-06
68	9.82099e-07
68.5	1.62932e-06
69	1.38355e-06
69.5	1.37609e-06
70	-3.12529e-06
70.5	-1.40015e-06
71	-6.25518e-06
71.5	-3.99471e-06
72	-5.36132e-07
72.5	-2.36327e-07
73	-1.11074e-06
73.5	-1.57726e-06
74	-1.21906e-06
74.5	-2.97429e-06
75	-4.89128e-06
75.5	-8.19107e-06
76	-9.46475e-06
76.5	-9.13885e-06
77	-1.18571e-05
77.5	-1.21729e-05
78	-1.2031e-05
78.5	-1.19811e-05
79	-1.14958e-05
79.5	-1.09928e-05
80	-7.89463e-06
80.5	-2.78796e-05
81	-2.45497e-05
81.5	-1.76458e-05
82	-1.22656e-05
82.5	-7.95438e-06
83	-3.65611e-06
83.5	-2.7107e-06
84	-2.04877e-06
84.5	-1.68403e-06
85	-6.89842e-07
85.5	-6.37701e-07
86	-9.27496e-07
86.5	-1.08256e-06
87	-1.10692e-06
87.5	-1.09386e-06
88	-2.9046e-06
88.5	-5.44821e-06
89	-8.57551e-06
89.5	-1.51744e-05
90	-2.25421e-05
90.5	-1.89452e-05
91	-2.037e-05
91.5	-1.4941e-05
92	-9.25995e-06
92.5	-6.4208e-06
93	-6.80249e-06
93.5	-8.2081e-06
94	-9.25091e-06
94.5	-6.11261e-06
95	-6.66019e-06
95.5	-7.08222e-06
96	-7.28399e-06
96.5	-6.65724e-06
97	-1.41424e-05
97.5	-9.68732e-06
98	-3.27597e-06
98.5	6.01919e-07
99	1.09445e-08
99.5	9.43217e-06
100	1.50663e-05
100.5	1.42563e-05
101	-3.53112e-06
101.5	8.40114e-06
102	1.999e-05
102.5	2.01794e-05
103	1.90934e-05
103.5	1.78693e-05
104	1.54484e-05
104.5	1.34112e-05
105	1.05475e-05
105.5	8.95736e-06
106	5.56307e-06
106.5	4.03328e-06
107	3.45936e-06
107.5	2.91659e-06
108	2.33273e-06
108.5	4.11926e-07
109	6.37982e-08
109.5	1.12394e-06
110	-1.63607e-06
110.5	3.69581e-06
111	2.48406e-05
111.5	3.49292e-05
112	3.18585e-05
112.5	2.62394e-05
113	2.99608e-05
113.5	3.08626e-05
114	3.01152e-05
114.5	2.12853e-05
115	2.04835e-05
115.5	-7.89934e-05
116	-0.000101525
116.5	-7.95143e-05
117	-6.88721e-05
117.5	-6.35645e-05
118	-5.59432e-05
118.5	-0.000122621
119	-1.46316e-05
119.5	6.56956e-05
120	0.00029474
120.5	0.000345337
121	7.90401e-05
121.5	-0.000108402
122	-0.000117051
122.5	-5.69145e-05
123	-1.46348e-05
123.5	4.06532e-05
124	5.61747e-06
124.5	4.6059e-05
125	-5.0557e-05
125.5	-0.000153586
126	-9.00219e-05
126.5	-0.000157551
127	-0.000128485
127.5	-5.22325e-05
128	-2.09377e-05
128.5	9.75284e-06
129	6.85734e-06
129.5	5.53481e-06
130	1.64299e-06
130.5	1.60304e-06
131	2.42837e-06
131.5	3.59025e-06
132	5.81445e-06
132.5	1.40825e-05
133	1.66404e-05
133.5	2.00816e-05
134	2.07178e-05
134.5	2.16626e-05
135	2.14981e-05
135.5	2.16308e-05
136	2.13559e-05
136.5	2.12011e-05
137	2.10283e-05
137.5	2.06157e-05
138	1.96605e-05
138.5	1.87269e-05
139	1.62591e-05
139.5	1.51381e-05
140	1.55765e-05
140.5	1.50335e-05
141	1.63419e-05
141.5	1.33342e-05
142	1.18387e-05
142.5	1.08859e-05
143	9.91638e-06
143.5	8.21154e-06
144	6.66568e-06
144.5	4.43039e-06
145	3.22895e-06
145.5	3.10777e-06
146	2.91522e-06
146.5	3.00318e-06
147	2.6186e-06
147.5	2.78723e-06
148	2.42431e-06
148.5	1.75925e-06
149	1.58044e-06
149.5	1.37339e-06
150	9.58659e-07
150.5	4.78388e-07
151	-1.45472e-07
151.5	-2.38138e-06
152	-8.94019e-06
152.5	-1.83843e-05
153	-1.81656e-05
153.5	-2.00349e-05
154	-1.50734e-05
154.5	-9.11964e-06
155	-6.25493e-06
155.5	-4.35428e-06
156	-4.52581e-06
156.5	-3.46289e-06
157	-2.11476e-06
157.5	-2.44089e-08
158	-1.02025e-05
158.5	-1.79663e-05
159	-8.06915e-06
159.5	1.1393e-06
160	4.75476e-06
160.5	4.91248e-06
161	3.84792e-06
161.5	2.71062e-06
162	2.46919e-06
162.5	2.13045e-06
163	2.08245e-06
163.5	1.12097e-06
164	4.87247e-07
164.5	-2.27456e-07
165	6.16814e-08
165.5	4.16923e-07
166	1.05188e-06
166.5	2.68091e-06
167	-4.67852e-06
167.5	-1.23677e-05
168	-1.32891e-05
168.5	-1.37161e-05
169	-9.88468e-06
169.5	-7.74005e-06
