t	v	myi_ch_HCNp	myi_ch_Kdrp	myi_ch_KvAproxp	myi_ch_Navp
5.4	-62.1571	-0.00102338	1.53655e-05	0.000154444	-3.51268e-07
5.425	-62.1364	-0.00102263	1.53854e-05	0.000154824	-3.54215e-07
5.45	-62.1157	-0.00102188	1.54055e-05	0.000155206	-3.5719e-07
5.475	-62.0951	-0.00102113	1.54259e-05	0.000155588	-3.60192e-07
5.5	-62.0744	-0.00102038	1.54464e-05	0.000155971	-3.63222e-07
5.525	-62.0538	-0.00101962	1.54671e-05	0.000156355	-3.66277e-07
5.55	-62.0332	-0.00101887	1.5488e-05	0.000156739	-3.69357e-07
5.575	-62.0126	-0.00101811	1.55091e-05	0.000157123	-3.72461e-07
5.6	-61.992	-0.00101736	1.55304e-05	0.000157507	-3.75589e-07
5.625	-61.9715	-0.0010166	1.55518e-05	0.000157892	-3.78739e-07
5.65	-61.9511	-0.00101584	1.55734e-05	0.000158276	-3.81912e-07
5.675	-61.9307	-0.00101508	1.55952e-05	0.000158661	-3.85107e-07
5.7	-61.9103	-0.00101432	1.56172e-05	0.000159045	-3.88324e-07
5.725	-61.8899	-0.00101356	1.56394e-05	0.000159428	-3.91563e-07
5.75	-61.8696	-0.0010128	1.56617e-05	0.000159812	-3.94822e-07
5.775	-61.8493	-0.00101204	1.56842e-05	0.000160195	-3.98103e-07
5.8	-61.8291	-0.00101128	1.57068e-05	0.000160577	-4.01406e-07
5.825	-61.8089	-0.00101051	1.57297e-05	0.00016096	-4.04729e-07
5.85	-61.7888	-0.00100975	1.57527e-05	0.000161341	-4.08074e-07
5.875	-61.7687	-0.00100899	1.57758e-05	0.000161722	-4.1144e-07
5.9	-61.7486	-0.00100822	1.57992e-05	0.000162103	-4.14827e-07
5.925	-61.7286	-0.00100746	1.58227e-05	0.000162483	-4.18235e-07
5.95	-61.7086	-0.00100669	1.58463e-05	0.000162862	-4.21663e-07
5.975	-61.6887	-0.00100592	1.58701e-05	0.00016324	-4.25113e-07
6	-61.6688	-0.00100516	1.58941e-05	0.000163618	-4.28584e-07
6.025	-61.6489	-0.00100439	1.59183e-05	0.000163996	-4.32076e-07
6.05	-61.629	-0.00100362	1.59426e-05	0.000164372	-4.35591e-07
6.075	-61.609	-0.00100285	1.59671e-05	0.000164749	-4.39131e-07
6.1	-61.589	-0.00100207	1.59918e-05	0.000165126	-4.42699e-07
6.125	-61.5688	-0.00100129	1.60168e-05	0.000165503	-4.46298e-07
6.15	-61.5486	-0.00100051	1.6042e-05	0.000165882	-4.49933e-07
6.175	-61.5282	-0.000999722	1.60674e-05	0.000166261	-4.53608e-07
6.2	-61.5078	-0.000998927	1.60931e-05	0.000166642	-4.57325e-07
6.225	-61.4871	-0.000998127	1.61191e-05	0.000167024	-4.6109e-07
6.25	-61.4663	-0.00099732	1.61453e-05	0.000167409	-4.64904e-07
6.275	-61.4454	-0.000996506	1.61718e-05	0.000167795	-4.68772e-07
6.3	-61.4243	-0.000995686	1.61986e-05	0.000168184	-4.72695e-07
6.325	-61.403	-0.00099486	1.62257e-05	0.000168576	-4.76676e-07
6.35	-61.3816	-0.000994026	1.62531e-05	0.00016897	-4.80718e-07
6.375	-61.3601	-0.000993186	1.62807e-05	0.000169367	-4.8482e-07
6.4	-61.3384	-0.00099234	1.63086e-05	0.000169767	-4.88986e-07
6.425	-61.3166	-0.000991487	1.63368e-05	0.00017017	-4.93216e-07
6.45	-61.2946	-0.000990628	1.63653e-05	0.000170576	-4.97511e-07
6.475	-61.2725	-0.000989763	1.63941e-05	0.000170985	-5.01872e-07
6.5	-61.2503	-0.000988892	1.64232e-05	0.000171397	-5.06298e-07
6.525	-61.228	-0.000988016	1.64525e-05	0.000171812	-5.10791e-07
6.55	-61.2056	-0.000987134	1.64821e-05	0.000172229	-5.15349e-07
6.575	-61.1831	-0.000986247	1.6512e-05	0.00017265	-5.19974e-07
6.6	-61.1605	-0.000985355	1.65422e-05	0.000173073	-5.24664e-07
6.625	-61.1378	-0.000984459	1.65726e-05	0.000173499	-5.2942e-07
6.65	-61.1151	-0.000983559	1.66033e-05	0.000173927	-5.3424e-07
6.675	-61.0922	-0.000982654	1.66342e-05	0.000174358	-5.39125e-07
6.7	-61.0694	-0.000981745	1.66654e-05	0.000174791	-5.44072e-07
6.725	-61.0465	-0.000980834	1.66968e-05	0.000175226	-5.49082e-07
6.75	-61.0235	-0.000979918	1.67285e-05	0.000175664	-5.54154e-07
6.775	-61.0005	-0.000979	1.67604e-05	0.000176103	-5.59286e-07
6.8	-60.9775	-0.00097808	1.67926e-05	0.000176544	-5.64478e-07
6.825	-60.9545	-0.000977156	1.68249e-05	0.000176986	-5.69728e-07
6.85	-60.9315	-0.000976231	1.68576e-05	0.00017743	-5.75035e-07
6.875	-60.9085	-0.000975304	1.68904e-05	0.000177875	-5.80398e-07
6.9	-60.8855	-0.000974374	1.69234e-05	0.000178322	-5.85817e-07
6.925	-60.8625	-0.000973444	1.69567e-05	0.000178769	-5.9129e-07
6.95	-60.8395	-0.000972511	1.69902e-05	0.000179217	-5.96817e-07
6.975	-60.8165	-0.000971578	1.70238e-05	0.000179666	-6.02395e-07
7	-60.7936	-0.000970644	1.70577e-05	0.000180116	-6.08025e-07
7.025	-60.7707	-0.000969708	1.70918e-05	0.000180566	-6.13705e-07
7.05	-60.7478	-0.000968772	1.71261e-05	0.000181016	-6.19435e-07
7.075	-60.7249	-0.000967835	1.71606e-05	0.000181467	-6.25213e-07
7.1	-60.7021	-0.000966898	1.71953e-05	0.000181918	-6.3104e-07
7.125	-60.6794	-0.00096596	1.72301e-05	0.000182368	-6.36913e-07
7.15	-60.6567	-0.000965023	1.72652e-05	0.000182819	-6.42833e-07
7.175	-60.634	-0.000964084	1.73004e-05	0.00018327	-6.48799e-07
7.2	-60.6114	-0.000963146	1.73358e-05	0.00018372	-6.5481e-07
7.225	-60.5888	-0.000962208	1.73714e-05	0.00018417	-6.60865e-07
7.25	-60.5663	-0.00096127	1.74072e-05	0.000184619	-6.66964e-07
7.275	-60.5439	-0.000960333	1.74431e-05	0.000185068	-6.73105e-07
7.3	-60.5215	-0.000959396	1.74792e-05	0.000185517	-6.79289e-07
7.325	-60.4992	-0.000958459	1.75155e-05	0.000185965	-6.85514e-07
7.35	-60.477	-0.000957523	1.7552e-05	0.000186411	-6.91781e-07
7.375	-60.4548	-0.000956587	1.75886e-05	0.000186857	-6.98087e-07
7.4	-60.4327	-0.000955653	1.76254e-05	0.000187303	-7.04432e-07
7.425	-60.4107	-0.000954719	1.76623e-05	0.000187747	-7.10816e-07
7.45	-60.3888	-0.000953786	1.76994e-05	0.00018819	-7.17237e-07
7.475	-60.3669	-0.000952854	1.77366e-05	0.000188632	-7.23696e-07
7.5	-60.3451	-0.000951923	1.7774e-05	0.000189072	-7.30191e-07
7.525	-60.3234	-0.000950994	1.78115e-05	0.000189512	-7.36721e-07
7.55	-60.3018	-0.000950065	1.78492e-05	0.00018995	-7.43286e-07
7.575	-60.2803	-0.000949138	1.7887e-05	0.000190386	-7.49886e-07
7.6	-60.2588	-0.000948212	1.7925e-05	0.000190822	-7.5652e-07
7.625	-60.2373	-0.000947286	1.79631e-05	0.000191256	-7.6319e-07
7.65	-60.2157	-0.000946359	1.80014e-05	0.00019169	-7.69903e-07
7.675	-60.1937	-0.000945424	1.804e-05	0.000192124	-7.76674e-07
7.7	-60.1713	-0.000944479	1.8079e-05	0.000192561	-7.83529e-07
7.725	-60.1485	-0.00094352	1.81185e-05	0.000193003	-7.90493e-07
7.75	-60.1251	-0.000942544	1.81584e-05	0.00019345	-7.97595e-07
7.775	-60.1012	-0.000941551	1.81989e-05	0.000193903	-8.04858e-07
7.8	-60.0768	-0.00094054	1.82399e-05	0.000194365	-8.12306e-07
7.825	-60.0518	-0.000939509	1.82816e-05	0.000194835	-8.19959e-07
7.85	-60.0262	-0.00093846	1.83238e-05	0.000195315	-8.27832e-07
7.875	-60	-0.000937391	1.83666e-05	0.000195806	-8.35942e-07
7.9	-59.9733	-0.000936303	1.841e-05	0.000196307	-8.443e-07
7.925	-59.9461	-0.000935197	1.84541e-05	0.000196819	-8.52917e-07
7.95	-59.9184	-0.000934072	1.84987e-05	0.000197343	-8.61801e-07
7.975	-59.8902	-0.00093293	1.85439e-05	0.000197878	-8.70957e-07
8	-59.8615	-0.000931771	1.85898e-05	0.000198425	-8.8039e-07
8.025	-59.8324	-0.000930596	1.86362e-05	0.000198984	-8.90102e-07
8.05	-59.8029	-0.000929406	1.86833e-05	0.000199555	-9.00096e-07
8.075	-59.773	-0.000928202	1.87308e-05	0.000200137	-9.1037e-07
8.1	-59.7428	-0.000926984	1.8779e-05	0.000200731	-9.20924e-07
8.125	-59.7123	-0.000925754	1.88277e-05	0.000201335	-9.31755e-07
8.15	-59.6815	-0.000924513	1.88769e-05	0.00020195	-9.42861e-07
8.175	-59.6504	-0.000923261	1.89267e-05	0.000202575	-9.54238e-07
8.2	-59.6192	-0.000922	1.89769e-05	0.000203209	-9.65882e-07
8.225	-59.5877	-0.00092073	1.90277e-05	0.000203853	-9.77789e-07
8.25	-59.5561	-0.000919453	1.90789e-05	0.000204505	-9.89952e-07
8.275	-59.5243	-0.000918169	1.91306e-05	0.000205165	-1.00237e-06
8.3	-59.4925	-0.000916878	1.91827e-05	0.000205833	-1.01503e-06
8.325	-59.4605	-0.000915583	1.92353e-05	0.000206508	-1.02793e-06
8.35	-59.4285	-0.000914283	1.92883e-05	0.000207189	-1.04107e-06
8.375	-59.3964	-0.00091298	1.93417e-05	0.000207877	-1.05443e-06
8.4	-59.3644	-0.000911673	1.93955e-05	0.000208569	-1.06801e-06
8.425	-59.3323	-0.000910365	1.94497e-05	0.000209266	-1.08181e-06
8.45	-59.3002	-0.000909054	1.95043e-05	0.000209968	-1.09582e-06
8.475	-59.2682	-0.000907743	1.95592e-05	0.000210673	-1.11003e-06
8.5	-59.2362	-0.000906431	1.96145e-05	0.000211382	-1.12444e-06
8.525	-59.2042	-0.000905118	1.96701e-05	0.000212093	-1.13904e-06
8.55	-59.1723	-0.000903804	1.97261e-05	0.000212808	-1.15383e-06
8.575	-59.1404	-0.00090249	1.97824e-05	0.000213524	-1.16882e-06
8.6	-59.1085	-0.000901175	1.98391e-05	0.000214243	-1.18399e-06
8.625	-59.0766	-0.000899859	1.98962e-05	0.000214964	-1.19935e-06
8.65	-59.0448	-0.000898542	1.99536e-05	0.000215687	-1.21491e-06
8.675	-59.0129	-0.000897224	2.00113e-05	0.000216411	-1.23065e-06
8.7	-58.9811	-0.000895905	2.00695e-05	0.000217137	-1.2466e-06
