source	target	synapse
255	83606	11
255	83606	2
255	83606	0
255	83606	4
255	83606	4
255	83606	3
308	83606	6
308	83606	5
308	83606	2
308	83606	0
308	83606	5
308	83606	3
252	83606	6
252	83606	7
252	83606	11
252	83606	3
252	83606	6
252	83606	6
349	83606	5
349	83606	0
349	83606	5
349	83606	2
349	83606	6
349	83606	3
288	83606	11
288	83606	4
288	83606	8
288	83606	5
288	83606	7
288	83606	6
297	83606	9
297	83606	1
297	83606	5
297	83606	6
297	83606	3
297	83606	0
1807	83606	341
1807	83606	295
1807	83606	351
1807	83606	16
1807	83606	134
1807	83606	374
1807	83606	203
1807	83606	263
1807	83606	52
1807	83606	63
1895	83606	360
1895	83606	376
1895	83606	256
1895	83606	228
1895	83606	296
1895	83606	345
1895	83606	50
1895	83606	262
1895	83606	41
1895	83606	184
1852	83606	132
1852	83606	245
1852	83606	76
1852	83606	302
1852	83606	333
1852	83606	198
1852	83606	44
1852	83606	354
1852	83606	43
1852	83606	358
1937	83606	174
1937	83606	278
1937	83606	257
1937	83606	142
1937	83606	140
1937	83606	149
1937	83606	302
1937	83606	204
1937	83606	308
1937	83606	90
1917	83606	64
1917	83606	95
1917	83606	59
1917	83606	180
1917	83606	121
1917	83606	258
1917	83606	363
1917	83606	107
1917	83606	161
1917	83606	120
1876	83606	372
1876	83606	190
1876	83606	245
1876	83606	353
1876	83606	173
1876	83606	298
1876	83606	67
1876	83606	269
1876	83606	22
1876	83606	183
1871	83606	47
1871	83606	361
1871	83606	139
1871	83606	90
1871	83606	317
1871	83606	359
1871	83606	149
1871	83606	99
1871	83606	362
1871	83606	207
1826	83606	147
1826	83606	24
1826	83606	182
1826	83606	154
1826	83606	361
1826	83606	137
1826	83606	299
1826	83606	79
1826	83606	291
1826	83606	165
2004	83606	244
2004	83606	228
2004	83606	198
2004	83606	287
2004	83606	319
2004	83606	241
2004	83606	263
2004	83606	156
2004	83606	297
2004	83606	283
1855	83606	342
1855	83606	175
1855	83606	331
1855	83606	108
1855	83606	13
1855	83606	216
1855	83606	215
1855	83606	134
1855	83606	338
1855	83606	373
4420	83606	405
4420	83606	465
4420	83606	481
4420	83606	442
4420	83606	487
4420	83606	390
4420	83606	457
4420	83606	438
4444	83606	489
4444	83606	391
4444	83606	400
4444	83606	455
4444	83606	391
4444	83606	394
4444	83606	473
4444	83606	425
4440	83606	489
4440	83606	415
4440	83606	394
4440	83606	481
4440	83606	460
4440	83606	430
4440	83606	437
4440	83606	403
4206	83606	475
4206	83606	426
4206	83606	399
4206	83606	413
4206	83606	442
4206	83606	467
4206	83606	421
4206	83606	444
4519	83606	471
4519	83606	415
4519	83606	423
4519	83606	417
4519	83606	463
4519	83606	448
4519	83606	488
4519	83606	398
4394	83606	399
4394	83606	468
4394	83606	478
4394	83606	449
4394	83606	425
4394	83606	446
4394	83606	455
4394	83606	445
4385	83606	486
4385	83606	430
4385	83606	439
4385	83606	450
4385	83606	406
4385	83606	411
4385	83606	448
4385	83606	470
4468	83606	431
4468	83606	414
4468	83606	465
4468	83606	482
4468	83606	404
4468	83606	476
4468	83606	410
4468	83606	456
4411	83606	414
4411	83606	459
4411	83606	431
4411	83606	438
4411	83606	398
4411	83606	455
4411	83606	412
4411	83606	450
4289	83606	464
4289	83606	467
4289	83606	410
4289	83606	471
4289	83606	469
4289	83606	417
4289	83606	417
4289	83606	452
4263	83606	436
4263	83606	425
4263	83606	467
4263	83606	434
4263	83606	408
4263	83606	481
4263	83606	481
4263	83606	451
4150	83606	486
4150	83606	430
4150	83606	480
4150	83606	426
4150	83606	444
4150	83606	414
4150	83606	437
4150	83606	391
4398	83606	454
