source	target	synapse
1759	333776	5
1759	333776	1
1759	333776	2
1759	333776	3
1759	333776	13
1759	333776	11
1759	333776	0
1759	333776	6
1759	333776	5
1759	333776	9
1874	333776	8
1874	333776	6
1874	333776	7
1874	333776	0
1874	333776	6
1874	333776	7
1874	333776	7
1874	333776	12
1874	333776	1
1874	333776	7
1873	333776	3
1873	333776	2
1873	333776	9
1873	333776	5
1873	333776	13
1873	333776	1
1873	333776	2
1873	333776	11
1873	333776	2
1873	333776	3
1829	333776	13
1829	333776	6
1829	333776	4
1829	333776	8
1829	333776	2
1829	333776	6
1829	333776	2
1829	333776	10
1829	333776	6
1829	333776	4
1738	333776	12
1738	333776	13
1738	333776	9
1738	333776	6
1738	333776	12
1738	333776	8
1738	333776	1
1738	333776	10
1738	333776	13
1738	333776	5
1828	333776	12
1828	333776	8
1828	333776	4
1828	333776	6
1828	333776	3
1828	333776	1
1828	333776	3
1828	333776	10
1828	333776	2
1828	333776	2
1917	333776	4
1917	333776	4
1917	333776	4
1917	333776	0
1917	333776	6
1917	333776	1
1917	333776	2
1917	333776	7
1917	333776	11
1917	333776	13
1801	333776	9
1801	333776	3
1801	333776	3
1801	333776	7
1801	333776	3
1801	333776	6
1801	333776	9
1801	333776	11
1801	333776	2
1801	333776	12
1894	333776	3
1894	333776	7
1894	333776	12
1894	333776	5
1894	333776	6
1894	333776	0
1894	333776	6
1894	333776	1
1894	333776	3
1894	333776	1
1763	333776	12
1763	333776	2
1763	333776	7
1763	333776	14
1763	333776	5
1763	333776	8
1763	333776	0
1763	333776	6
1763	333776	10
1763	333776	6
1782	333776	9
1782	333776	9
1782	333776	0
1782	333776	7
1782	333776	1
1782	333776	13
1782	333776	0
1782	333776	1
1782	333776	9
1782	333776	4
1913	333776	8
1913	333776	6
1913	333776	3
1913	333776	1
1913	333776	0
1913	333776	9
1913	333776	9
1913	333776	6
1913	333776	13
1913	333776	6
1846	333776	13
1846	333776	13
1846	333776	13
1846	333776	12
1846	333776	5
1846	333776	8
1846	333776	11
1846	333776	10
1846	333776	3
1846	333776	7
1802	333776	2
1802	333776	9
1802	333776	1
1802	333776	9
1802	333776	5
1802	333776	6
1802	333776	1
1802	333776	4
1802	333776	3
1802	333776	14
2069	333776	13
2069	333776	3
2069	333776	1
2069	333776	0
2069	333776	0
2069	333776	6
2069	333776	1
2069	333776	11
2069	333776	12
2069	333776	4
2028	333776	6
2028	333776	5
2028	333776	9
2028	333776	12
2028	333776	4
2028	333776	13
2028	333776	10
2028	333776	3
2028	333776	9
2028	333776	3
4127	333776	17
4127	333776	15
4127	333776	18
4127	333776	18
4127	333776	17
4127	333776	17
4127	333776	16
4127	333776	17
4229	333776	15
4229	333776	15
4229	333776	17
4229	333776	15
4229	333776	15
4229	333776	15
4229	333776	15
4229	333776	16
4386	333776	15
4386	333776	16
4386	333776	17
4386	333776	18
4386	333776	17
4386	333776	16
4386	333776	16
4386	333776	15
4440	333776	17
4440	333776	18
4440	333776	16
4440	333776	17
4440	333776	16
4440	333776	16
4440	333776	17
4440	333776	18
4357	333776	16
4357	333776	15
4357	333776	18
4357	333776	17
4357	333776	15
4357	333776	18
4357	333776	17
4357	333776	15
4282	333776	17
4282	333776	18
4282	333776	16
4282	333776	15
4282	333776	17
4282	333776	15
4282	333776	18
4282	333776	18
4254	333776	15
4254	333776	17
4254	333776	16
4254	333776	17
4254	333776	16
4254	333776	15
4254	333776	16
4254	333776	15
4311	333776	16
4311	333776	15
4311	333776	15
4311	333776	17
4311	333776	18
4311	333776	16
4311	333776	17
4311	333776	16
4441	333776	16
4441	333776	17
4441	333776	16
4441	333776	18
4441	333776	16
4441	333776	17
4441	333776	16
4441	333776	15
4334	333776	18
4334	333776	15
4334	333776	15
4334	333776	15
4334	333776	18
4334	333776	17
4334	333776	18
4334	333776	16
4024	333776	16
4024	333776	15
4024	333776	18
4024	333776	18
4024	333776	18
4024	333776	15
4024	333776	18
4024	333776	17
4596	333776	15
4596	333776	17
4596	333776	16
4596	333776	17
4596	333776	15
4596	333776	17
4596	333776	18
4596	333776	16
9042	333776	31
9042	333776	26
9042	333776	20
9042	333776	29
9042	333776	21
9042	333776	24
9042	333776	31
9042	333776	30
9042	333776	27
9042	333776	20
8935	333776	30
8935	333776	27
8935	333776	19
8935	333776	23
8935	333776	31
8935	333776	28
8935	333776	26
8935	333776	20
8935	333776	21
8935	333776	33
8826	333776	20
8826	333776	28
8826	333776	22
8826	333776	32
8826	333776	21
8826	333776	25
8826	333776	24
8826	333776	29
8826	333776	19
8826	333776	28
8407	333776	30
8407	333776	31
8407	333776	28
8407	333776	20
8407	333776	26
8407	333776	30
8407	333776	24
8407	333776	21
8407	333776	26
8407	333776	31
8830	333776	32
8830	333776	19
8830	333776	24
8830	333776	30
8830	333776	28
8830	333776	20
8830	333776	33
8830	333776	32
8830	333776	25
8830	333776	23
8965	333776	33
8965	333776	25
8965	333776	27
8965	333776	24
8965	333776	31
8965	333776	30
8965	333776	26
8965	333776	31
8965	333776	29
8965	333776	19
8687	333776	33
8687	333776	28
8687	333776	25
8687	333776	19
8687	333776	24
8687	333776	21
8687	333776	21
8687	333776	20
8687	333776	28
8687	333776	23
8790	333776	22
8790	333776	30
8790	333776	23
8790	333776	27
8790	333776	28
8790	333776	25
8790	333776	31
8790	333776	27
8790	333776	26
8790	333776	20
8545	333776	32
8545	333776	32
8545	333776	29
8545	333776	29
8545	333776	25
8545	333776	28
8545	333776	30
8545	333776	26
8545	333776	28
8545	333776	32
8688	333776	19
8688	333776	29
8688	333776	22
8688	333776	29
8688	333776	24
8688	333776	23
8688	333776	23
8688	333776	30
8688	333776	26
8688	333776	24
9034	333776	29
9034	333776	28
9034	333776	32
9034	333776	21
9034	333776	32
9034	333776	24
9034	333776	29
9034	333776	31
9034	333776	24
9034	333776	26
9251	333776	19
9251	333776	29
9251	333776	32
9251	333776	32
9251	333776	20
9251	333776	27
9251	333776	23
9251	333776	23
9251	333776	28
9251	333776	33
8684	333776	27
8684	333776	20
8684	333776	27
8684	333776	24
8684	333776	27
8684	333776	31
8684	333776	23
8684	333776	31
8684	333776	28
8684	333776	32
8763	333776	33
8763	333776	31
8763	333776	26
8763	333776	19
8763	333776	24
8763	333776	27
8763	333776	25
8763	333776	31
8763	333776	26
8763	333776	20
8657	333776	33
8657	333776	21
8657	333776	31
8657	333776	28
8657	333776	29
8657	333776	31
8657	333776	23
8657	333776	31
8657	333776	32
8657	333776	26
8516	333776	23
8516	333776	20
8516	333776	30
8516	333776	26
8516	333776	24
8516	333776	30
8516	333776	21
8516	333776	22
8516	333776	32
8516	333776	31
8716	333776	24
8716	333776	22
8716	333776	27
8716	333776	32
8716	333776	32
8716	333776	25
8716	333776	30
8716	333776	26
8716	333776	20
8716	333776	31
8754	333776	31
8754	333776	30
8754	333776	24
8754	333776	24
8754	333776	26
8754	333776	26
8754	333776	29
8754	333776	31
8754	333776	32
8754	333776	21
8717	333776	28
8717	333776	28
8717	333776	30
8717	333776	19
8717	333776	20
8717	333776	23
8717	333776	24
8717	333776	30
8717	333776	26
8717	333776	33
8824	333776	32
8824	333776	19
8824	333776	30
8824	333776	20
8824	333776	21
8824	333776	24
8824	333776	29
8824	333776	22
8824	333776	29
8824	333776	26
8934	333776	20
8934	333776	29
8934	333776	31
8934	333776	29
8934	333776	33
8934	333776	29
8934	333776	21
8934	333776	31
8934	333776	30
8934	333776	28
8438	333776	33
8438	333776	20
8438	333776	29
8438	333776	32
8438	333776	23
8438	333776	23
8438	333776	20
8438	333776	23
8438	333776	32
8438	333776	33
9772	333776	27
9772	333776	20
9772	333776	21
9772	333776	21
9772	333776	30
9772	333776	23
9772	333776	32
9772	333776	30
9772	333776	20
9772	333776	21
9189	333776	19
9189	333776	21
9189	333776	19
9189	333776	25
9189	333776	28
9189	333776	20
9189	333776	22
9189	333776	29
9189	333776	21
9189	333776	20
19912	333776	63
19912	333776	58
19912	333776	58
19912	333776	70
19912	333776	69
19912	333776	71
19912	333776	70
19912	333776	73
19912	333776	71
19912	333776	71
19915	333776	65
19915	333776	71
19915	333776	65
19915	333776	65
19915	333776	54
19915	333776	63
19915	333776	63
19915	333776	55
19915	333776	57
19915	333776	62
19930	333776	64
19930	333776	71
19930	333776	56
19930	333776	72
19930	333776	66
19930	333776	69
19930	333776	65
19930	333776	62
19930	333776	63
19930	333776	55
19880	333776	60
19880	333776	66
19880	333776	59
19880	333776	58
19880	333776	57
19880	333776	56
19880	333776	59
19880	333776	58
19880	333776	60
19880	333776	60
19962	333776	56
19962	333776	58
19962	333776	60
19962	333776	67
19962	333776	58
19962	333776	66
19962	333776	55
19962	333776	58
19962	333776	57
19962	333776	69
19898	333776	65
19898	333776	63
19898	333776	54
19898	333776	62
19898	333776	70
19898	333776	73
19898	333776	56
19898	333776	61
19898	333776	66
19898	333776	73
19942	333776	57
19942	333776	69
19942	333776	70
19942	333776	65
19942	333776	61
19942	333776	55
19942	333776	57
19942	333776	54
19942	333776	69
19942	333776	71
19832	333776	56
19832	333776	69
19832	333776	72
19832	333776	66
19832	333776	73
19832	333776	64
19832	333776	66
19832	333776	65
19832	333776	70
19832	333776	61
75395	333776	90
75395	333776	92
75395	333776	92
83058	333776	97
83058	333776	75
83058	333776	79
66312	333776	79
66312	333776	76
66312	333776	88
88674	333776	83
88674	333776	79
88674	333776	75
75005	333776	90
75005	333776	96
75005	333776	96
81802	333776	77
81802	333776	95
81802	333776	81
79488	333776	78
79488	333776	79
79488	333776	94
61136	333776	95
61136	333776	90
61136	333776	75
84676	333776	89
84676	333776	84
84676	333776	76
70266	333776	95
70266	333776	85
70266	333776	84
75499	333776	90
75499	333776	89
75499	333776	91
77769	333776	88
77769	333776	87
77769	333776	81
68566	333776	80
68566	333776	96
68566	333776	83
82398	333776	82
82398	333776	77
82398	333776	84
80011	333776	84
80011	333776	89
80011	333776	85
85371	333776	79
85371	333776	89
85371	333776	76
70810	333776	75
70810	333776	85
70810	333776	93
65695	333776	93
65695	333776	77
65695	333776	78
80146	333776	91
80146	333776	79
80146	333776	75
69153	333776	74
69153	333776	78
69153	333776	77
84098	333776	75
84098	333776	97
84098	333776	93
71485	333776	91
71485	333776	81
71485	333776	93
71995	333776	88
71995	333776	95
71995	333776	84
89336	333776	83
89336	333776	77
89336	333776	94
90418	333776	89
90418	333776	89
90418	333776	79
79466	333776	90
79466	333776	90
79466	333776	89
64505	333776	95
64505	333776	93
64505	333776	97
76073	333776	95
76073	333776	97
76073	333776	81
72040	333776	94
72040	333776	97
72040	333776	87
79013	333776	85
79013	333776	84
79013	333776	80
64007	333776	83
64007	333776	77
64007	333776	87
63974	333776	81
63974	333776	84
63974	333776	97
77170	333776	74
77170	333776	80
77170	333776	76
75002	333776	88
75002	333776	85
75002	333776	92
80108	333776	94
80108	333776	81
80108	333776	93
67928	333776	90
67928	333776	92
67928	333776	97
67938	333776	96
67938	333776	95
67938	333776	86
69237	333776	85
69237	333776	74
69237	333776	88
65157	333776	91
65157	333776	97
65157	333776	95
82439	333776	89
82439	333776	83
82439	333776	83
66287	333776	91
66287	333776	75
66287	333776	96
73158	333776	96
73158	333776	76
73158	333776	97
81137	333776	90
81137	333776	95
81137	333776	91
73649	333776	78
73649	333776	96
73649	333776	74
79532	333776	90
79532	333776	91
79532	333776	87
69085	333776	90
69085	333776	95
69085	333776	90
70316	333776	81
70316	333776	83
70316	333776	96
75474	333776	85
75474	333776	89
75474	333776	95
63920	333776	79
63920	333776	96
63920	333776	78
70843	333776	95
70843	333776	77
70843	333776	84
84789	333776	88
84789	333776	84
84789	333776	89
66318	333776	91
66318	333776	90
66318	333776	81
76045	333776	77
76045	333776	90
76045	333776	87
63924	333776	84
63924	333776	97
63924	333776	87
63474	333776	92
63474	333776	92
63474	333776	76
78412	333776	97
78412	333776	77
78412	333776	81
63422	333776	90
63422	333776	77
63422	333776	94
68065	333776	94
68065	333776	87
68065	333776	94
66776	333776	89
66776	333776	78
66776	333776	83
73788	333776	87
73788	333776	84
73788	333776	77
68545	333776	84
68545	333776	87
68545	333776	96
80085	333776	80
80085	333776	75
80085	333776	94
68678	333776	90
68678	333776	74
68678	333776	91
75991	333776	81
75991	333776	86
75991	333776	94
83064	333776	95
83064	333776	81
83064	333776	92
74348	333776	94
74348	333776	97
74348	333776	89
80739	333776	75
80739	333776	74
80739	333776	96
76093	333776	79
76093	333776	93
76093	333776	78
69170	333776	93
69170	333776	79
69170	333776	88
84681	333776	87
84681	333776	88
84681	333776	76
85803	333776	84
85803	333776	86
85803	333776	93
63418	333776	80
63418	333776	79
63418	333776	89
75562	333776	90
75562	333776	81
75562	333776	79
79054	333776	91
79054	333776	83
79054	333776	97
91067	333776	85
91067	333776	89
91067	333776	83
86452	333776	84
86452	333776	79
86452	333776	82
71938	333776	88
71938	333776	75
71938	333776	90
69666	333776	88
69666	333776	81
69666	333776	80
78399	333776	96
78399	333776	85
78399	333776	97
85922	333776	93
85922	333776	87
85922	333776	76
86347	333776	89
86347	333776	81
86347	333776	94
63414	333776	76
63414	333776	96
63414	333776	74
65689	333776	91
65689	333776	85
65689	333776	84
65682	333776	86
65682	333776	78
65682	333776	74
70226	333776	97
70226	333776	89
70226	333776	92
63484	333776	80
63484	333776	84
63484	333776	81
65658	333776	97
65658	333776	83
65658	333776	97
65109	333776	89
65109	333776	80
65109	333776	93
76088	333776	86
76088	333776	79
76088	333776	76
81888	333776	74
81888	333776	78
81888	333776	75
66346	333776	92
66346	333776	78
66346	333776	79
86986	333776	74
86986	333776	79
86986	333776	74
65710	333776	94
65710	333776	97
65710	333776	89
72576	333776	93
72576	333776	81
72576	333776	94
79548	333776	95
79548	333776	82
79548	333776	90
82488	333776	91
82488	333776	96
82488	333776	81
79550	333776	77
79550	333776	81
79550	333776	90
66786	333776	78
66786	333776	97
66786	333776	85
72107	333776	84
72107	333776	88
72107	333776	89
76046	333776	74
76046	333776	77
76046	333776	96
72501	333776	97
72501	333776	76
72501	333776	97
77913	333776	74
77913	333776	84
77913	333776	74
78255	333776	94
78255	333776	84
78255	333776	79
74307	333776	94
74307	333776	77
74307	333776	75
88696	333776	89
88696	333776	93
88696	333776	82
73869	333776	90
73869	333776	81
73869	333776	97
69086	333776	97
69086	333776	94
69086	333776	79
72543	333776	87
72543	333776	88
72543	333776	85
83594	333776	78
83594	333776	78
83594	333776	93
70429	333776	88
70429	333776	74
70429	333776	93
74276	333776	83
74276	333776	93
74276	333776	74
62250	333776	90
62250	333776	84
62250	333776	74
73090	333776	82
73090	333776	78
73090	333776	93
81820	333776	78
81820	333776	93
81820	333776	76
70276	333776	97
70276	333776	94
70276	333776	97
78337	333776	93
78337	333776	92
78337	333776	97
73084	333776	77
73084	333776	77
73084	333776	78
83571	333776	75
83571	333776	80
83571	333776	75
74347	333776	89
74347	333776	82
74347	333776	87
74315	333776	79
74315	333776	87
74315	333776	95
86918	333776	74
86918	333776	94
86918	333776	85
61705	333776	78
61705	333776	84
61705	333776	88
76017	333776	76
76017	333776	92
76017	333776	83
79551	333776	92
79551	333776	97
79551	333776	85
87626	333776	81
87626	333776	80
87626	333776	93
84056	333776	76
84056	333776	76
84056	333776	91
85212	333776	81
85212	333776	74
85212	333776	79
64555	333776	95
64555	333776	85
64555	333776	75
70417	333776	83
70417	333776	85
70417	333776	88
91595	333776	94
91595	333776	97
91595	333776	82
63350	333776	95
63350	333776	82
63350	333776	74
69709	333776	79
69709	333776	79
69709	333776	86
71993	333776	79
71993	333776	87
71993	333776	97
62867	333776	79
62867	333776	82
62867	333776	79
68573	333776	87
68573	333776	91
68573	333776	82
76156	333776	76
76156	333776	84
76156	333776	75
91071	333776	88
91071	333776	89
91071	333776	87
72572	333776	85
72572	333776	86
72572	333776	93
89796	333776	81
89796	333776	85
89796	333776	83
75448	333776	86
75448	333776	84
75448	333776	86
69744	333776	78
69744	333776	87
69744	333776	81
78879	333776	97
78879	333776	95
78879	333776	89
88662	333776	85
88662	333776	87
88662	333776	75
69752	333776	86
69752	333776	91
69752	333776	95
79534	333776	82
79534	333776	91
79534	333776	79
63380	333776	97
63380	333776	96
63380	333776	82
65185	333776	82
65185	333776	95
65185	333776	81
82957	333776	89
82957	333776	75
82957	333776	75
88220	333776	84
88220	333776	84
88220	333776	95
72537	333776	79
72537	333776	74
72537	333776	96
68525	333776	95
68525	333776	88
68525	333776	78
66315	333776	92
66315	333776	80
66315	333776	78
72670	333776	85
72670	333776	82
72670	333776	89
84122	333776	87
84122	333776	90
84122	333776	75
72154	333776	82
72154	333776	76
72154	333776	74
71576	333776	93
71576	333776	90
71576	333776	85
85170	333776	78
85170	333776	94
85170	333776	91
81707	333776	75
81707	333776	93
81707	333776	95
87630	333776	86
87630	333776	85
87630	333776	91
74425	333776	80
74425	333776	92
74425	333776	94
76120	333776	85
76120	333776	91
76120	333776	79
80563	333776	96
80563	333776	95
80563	333776	74
87561	333776	97
87561	333776	87
87561	333776	77
77866	333776	92
77866	333776	97
77866	333776	90
67425	333776	92
67425	333776	96
67425	333776	86
71968	333776	95
71968	333776	90
71968	333776	89
73702	333776	80
73702	333776	82
73702	333776	89
67507	333776	82
67507	333776	84
67507	333776	92
67934	333776	84
67934	333776	95
