source	target	synapse
1789	1855	10
1789	1855	9
1789	1855	5
1789	1855	3
1789	1855	3
1789	1855	6
1789	1855	14
1789	1855	5
1789	1855	8
1789	1855	8
1790	1855	13
1790	1855	2
1790	1855	9
1790	1855	2
1790	1855	4
1790	1855	1
1790	1855	6
1790	1855	0
1790	1855	7
1790	1855	14
1767	1855	9
1767	1855	9
1767	1855	4
1767	1855	1
1767	1855	13
1767	1855	1
1767	1855	14
1767	1855	4
1767	1855	14
1767	1855	13
1832	1855	8
1832	1855	2
1832	1855	12
1832	1855	7
1832	1855	9
1832	1855	4
1832	1855	10
1832	1855	14
1832	1855	7
1832	1855	12
1831	1855	5
1831	1855	3
1831	1855	2
1831	1855	2
1831	1855	14
1831	1855	8
1831	1855	7
1831	1855	5
1831	1855	0
1831	1855	4
1810	1855	5
1810	1855	3
1810	1855	6
1810	1855	7
1810	1855	2
1810	1855	1
1810	1855	0
1810	1855	0
1810	1855	0
1810	1855	12
1792	1855	10
1792	1855	11
1792	1855	2
1792	1855	10
1792	1855	2
1792	1855	14
1792	1855	12
1792	1855	2
1792	1855	9
1792	1855	8
1900	1855	14
1900	1855	12
1900	1855	3
1900	1855	6
1900	1855	8
1900	1855	13
1900	1855	12
1900	1855	13
1900	1855	1
1900	1855	3
1876	1855	13
1876	1855	14
1876	1855	4
1876	1855	6
1876	1855	10
1876	1855	2
1876	1855	4
1876	1855	0
1876	1855	6
1876	1855	1
1809	1855	5
1809	1855	2
1809	1855	13
1809	1855	2
1809	1855	8
1809	1855	3
1809	1855	9
1809	1855	11
1809	1855	10
1809	1855	12
1829	1855	8
1829	1855	0
1829	1855	8
1829	1855	14
1829	1855	6
1829	1855	6
1829	1855	4
1829	1855	6
1829	1855	10
1829	1855	14
1944	1855	11
1944	1855	5
1944	1855	1
1944	1855	10
1944	1855	10
1944	1855	1
1944	1855	5
1944	1855	8
1944	1855	6
1944	1855	2
1919	1855	4
1919	1855	5
1919	1855	1
1919	1855	14
1919	1855	6
1919	1855	6
1919	1855	3
1919	1855	6
1919	1855	14
1919	1855	0
1814	1855	6
1814	1855	8
1814	1855	7
1814	1855	8
1814	1855	11
1814	1855	5
1814	1855	14
1814	1855	5
1814	1855	11
1814	1855	6
1928	1855	9
1928	1855	9
1928	1855	7
1928	1855	2
1928	1855	10
1928	1855	0
1928	1855	11
1928	1855	1
1928	1855	12
1928	1855	6
1725	1855	4
1725	1855	1
1725	1855	10
1725	1855	4
1725	1855	5
1725	1855	3
1725	1855	7
1725	1855	4
1725	1855	4
1725	1855	5
4290	1855	18
4290	1855	16
4290	1855	15
4290	1855	16
4290	1855	15
4290	1855	15
4290	1855	16
4290	1855	16
4135	1855	15
4135	1855	18
4135	1855	15
4135	1855	18
4135	1855	17
4135	1855	17
4135	1855	16
4135	1855	18
4241	1855	16
4241	1855	15
4241	1855	17
4241	1855	16
4241	1855	17
4241	1855	17
4241	1855	17
4241	1855	16
4399	1855	17
4399	1855	16
4399	1855	15
4399	1855	18
4399	1855	15
4399	1855	15
4399	1855	15
4399	1855	16
4210	1855	17
4210	1855	15
4210	1855	15
4210	1855	17
4210	1855	15
4210	1855	18
4210	1855	17
4210	1855	17
4237	1855	18
4237	1855	18
4237	1855	17
4237	1855	16
4237	1855	15
4237	1855	15
4237	1855	17
4237	1855	16
4295	1855	15
4295	1855	15
4295	1855	17
4295	1855	16
4295	1855	16
4295	1855	15
4295	1855	15
4295	1855	15
4186	1855	17
4186	1855	15
4186	1855	16
4186	1855	18
4186	1855	15
4186	1855	17
4186	1855	18
4186	1855	15
4315	1855	18
4315	1855	15
4315	1855	16
4315	1855	18
4315	1855	16
4315	1855	15
4315	1855	16
4315	1855	18
4211	1855	18
4211	1855	17
4211	1855	15
4211	1855	18
4211	1855	18
4211	1855	15
4211	1855	18
4211	1855	18
4078	1855	16
4078	1855	15
4078	1855	16
4078	1855	16
4078	1855	18
4078	1855	17
4078	1855	15
4078	1855	15
4547	1855	18
4547	1855	18
4547	1855	16
4547	1855	17
4547	1855	16
4547	1855	16
4547	1855	15
4547	1855	15
9051	1855	22
9051	1855	31
9051	1855	22
9051	1855	32
9051	1855	29
9051	1855	32
9051	1855	19
9051	1855	31
9051	1855	29
9051	1855	21
8700	1855	27
8700	1855	31
8700	1855	26
8700	1855	20
8700	1855	19
8700	1855	33
8700	1855	25
8700	1855	30
8700	1855	26
8700	1855	26
8629	1855	29
8629	1855	22
8629	1855	29
8629	1855	21
8629	1855	26
8629	1855	26
8629	1855	33
8629	1855	19
8629	1855	24
8629	1855	30
8869	1855	30
8869	1855	19
8869	1855	25
8869	1855	28
8869	1855	19
8869	1855	28
8869	1855	26
8869	1855	33
8869	1855	21
8869	1855	25
8977	1855	26
8977	1855	28
8977	1855	32
8977	1855	21
8977	1855	30
8977	1855	22
8977	1855	21
8977	1855	31
8977	1855	33
8977	1855	30
8626	1855	31
8626	1855	24
8626	1855	19
8626	1855	26
8626	1855	24
8626	1855	24
8626	1855	24
8626	1855	19
8626	1855	31
8626	1855	32
8659	1855	33
8659	1855	20
8659	1855	26
8659	1855	33
8659	1855	25
8659	1855	19
8659	1855	33
8659	1855	25
8659	1855	32
8659	1855	20
8488	1855	31
8488	1855	32
8488	1855	21
8488	1855	21
8488	1855	19
8488	1855	30
8488	1855	26
8488	1855	22
8488	1855	21
8488	1855	22
8699	1855	31
8699	1855	22
8699	1855	25
8699	1855	30
8699	1855	27
8699	1855	32
8699	1855	20
8699	1855	28
8699	1855	30
8699	1855	25
9015	1855	24
9015	1855	23
9015	1855	28
9015	1855	23
9015	1855	32
9015	1855	19
9015	1855	32
9015	1855	21
9015	1855	28
9015	1855	29
8941	1855	29
8941	1855	33
8941	1855	23
8941	1855	22
8941	1855	32
8941	1855	25
8941	1855	28
8941	1855	26
8941	1855	27
8941	1855	23
8798	1855	25
8798	1855	31
8798	1855	33
8798	1855	20
8798	1855	23
8798	1855	23
8798	1855	33
8798	1855	32
8798	1855	31
8798	1855	30
8732	1855	31
8732	1855	29
8732	1855	32
8732	1855	28
8732	1855	33
8732	1855	22
8732	1855	19
8732	1855	24
8732	1855	26
8732	1855	26
9224	1855	33
9224	1855	31
9224	1855	26
9224	1855	25
9224	1855	32
9224	1855	24
9224	1855	32
9224	1855	29
9224	1855	27
9224	1855	19
8693	1855	22
8693	1855	32
8693	1855	25
8693	1855	21
8693	1855	33
8693	1855	32
8693	1855	25
8693	1855	20
8693	1855	33
8693	1855	33
9013	1855	28
9013	1855	31
9013	1855	33
9013	1855	27
9013	1855	23
9013	1855	24
9013	1855	32
9013	1855	25
9013	1855	20
9013	1855	21
8810	1855	29
8810	1855	24
8810	1855	26
8810	1855	29
8810	1855	22
8810	1855	30
8810	1855	23
8810	1855	27
8810	1855	30
8810	1855	20
8839	1855	28
8839	1855	31
8839	1855	33
8839	1855	31
8839	1855	27
8839	1855	26
8839	1855	31
8839	1855	19
8839	1855	26
8839	1855	22
9047	1855	28
9047	1855	33
9047	1855	25
9047	1855	21
9047	1855	33
9047	1855	27
9047	1855	33
9047	1855	28
9047	1855	31
9047	1855	20
8901	1855	26
8901	1855	31
8901	1855	25
8901	1855	21
8901	1855	19
8901	1855	20
8901	1855	21
8901	1855	24
8901	1855	28
8901	1855	19
8973	1855	20
8973	1855	24
8973	1855	26
8973	1855	32
8973	1855	24
8973	1855	23
8973	1855	31
8973	1855	27
8973	1855	26
8973	1855	29
8408	1855	28
8408	1855	27
8408	1855	28
8408	1855	23
8408	1855	21
8408	1855	28
8408	1855	33
8408	1855	24
8408	1855	22
8408	1855	21
8894	1855	21
8894	1855	23
8894	1855	20
8894	1855	30
8894	1855	19
8894	1855	28
8894	1855	25
8894	1855	25
8894	1855	19
8894	1855	28
9603	1855	21
9603	1855	31
9603	1855	33
9603	1855	26
9603	1855	19
9603	1855	29
9603	1855	28
9603	1855	28
9603	1855	26
9603	1855	26
19886	1855	73
19886	1855	66
19886	1855	72
19886	1855	68
19886	1855	61
19886	1855	61
19886	1855	57
19886	1855	59
19886	1855	54
19886	1855	58
19996	1855	66
19996	1855	59
19996	1855	69
19996	1855	73
19996	1855	70
19996	1855	58
19996	1855	57
19996	1855	55
19996	1855	55
19996	1855	61
19885	1855	72
19885	1855	71
19885	1855	58
19885	1855	55
19885	1855	54
19885	1855	62
19885	1855	63
19885	1855	70
19885	1855	57
19885	1855	54
19920	1855	65
19920	1855	57
19920	1855	70
19920	1855	64
19920	1855	54
19920	1855	54
19920	1855	58
19920	1855	71
19920	1855	66
19920	1855	60
19917	1855	71
19917	1855	73
19917	1855	55
19917	1855	67
19917	1855	62
19917	1855	59
19917	1855	57
19917	1855	54
19917	1855	66
19917	1855	66
19950	1855	58
19950	1855	73
19950	1855	57
19950	1855	54
19950	1855	59
19950	1855	70
19950	1855	57
19950	1855	63
19950	1855	54
19950	1855	57
19981	1855	65
19981	1855	62
19981	1855	71
19981	1855	70
19981	1855	63
19981	1855	65
19981	1855	57
19981	1855	61
19981	1855	54
19981	1855	67
20092	1855	69
20092	1855	67
20092	1855	59
20092	1855	58
20092	1855	64
20092	1855	54
20092	1855	57
20092	1855	67
20092	1855	57
20092	1855	58
83661	1855	74
83661	1855	84
83661	1855	87
87828	1855	94
87828	1855	93
87828	1855	88
84839	1855	92
84839	1855	95
84839	1855	97
74464	1855	75
74464	1855	87
74464	1855	91
69955	1855	86
69955	1855	77
69955	1855	86
79805	1855	90
79805	1855	79
79805	1855	87
89998	1855	88
89998	1855	96
89998	1855	83
69888	1855	81
69888	1855	80
69888	1855	86
66522	1855	86
66522	1855	79
66522	1855	85
73347	1855	76
73347	1855	92
73347	1855	82
84320	1855	78
84320	1855	95
84320	1855	96
88880	1855	95
88880	1855	82
88880	1855	87
70038	1855	96
70038	1855	87
70038	1855	80
68797	1855	86
68797	1855	97
68797	1855	94
92360	1855	92
92360	1855	95
92360	1855	96
74445	1855	93
74445	1855	74
74445	1855	91
88269	1855	86
88269	1855	74
88269	1855	86
66516	1855	93
66516	1855	89
66516	1855	75
67574	1855	91
67574	1855	74
67574	1855	83
67687	1855	80
67687	1855	93
67687	1855	75
72332	1855	79
72332	1855	78
72332	1855	96
63672	1855	92
63672	1855	82
63672	1855	76
76343	1855	79
76343	1855	94
76343	1855	75
68801	1855	81
68801	1855	78
68801	1855	74
68241	1855	90
68241	1855	86
68241	1855	92
70034	1855	81
70034	1855	93
70034	1855	85
68812	1855	96
68812	1855	85
68812	1855	90
67083	1855	94
67083	1855	80
67083	1855	74
66463	1855	77
66463	1855	97
66463	1855	76
83164	1855	78
83164	1855	94
83164	1855	88
80262	1855	92
80262	1855	88
80262	1855	77
84959	1855	88
84959	1855	96
84959	1855	79
68816	1855	89
68816	1855	95
68816	1855	88
79169	1855	87
79169	1855	95
79169	1855	84
65409	1855	90
65409	1855	82
65409	1855	90
72816	1855	83
72816	1855	82
72816	1855	86
78681	1855	79
78681	1855	91
78681	1855	81
61881	1855	95
61881	1855	76
61881	1855	89
71723	1855	97
71723	1855	87
71723	1855	83
63053	1855	75
63053	1855	95
63053	1855	83
61321	1855	88
61321	1855	81
61321	1855	91
68698	1855	83
68698	1855	85
68698	1855	83
78589	1855	88
78589	1855	92
78589	1855	75
68789	1855	84
68789	1855	91
68789	1855	78
74078	1855	91
74078	1855	76
74078	1855	87
77940	1855	89
77940	1855	95
77940	1855	93
76882	1855	87
76882	1855	93
76882	1855	94
79127	1855	88
79127	1855	79
79127	1855	77
69854	1855	94
69854	1855	80
69854	1855	93
81941	1855	86
81941	1855	90
81941	1855	78
77297	1855	93
77297	1855	87
77297	1855	90
69290	1855	88
69290	1855	87
69290	1855	96
72790	1855	88
72790	1855	77
72790	1855	87
68253	1855	90
68253	1855	85
68253	1855	88
69835	1855	80
69835	1855	88
69835	1855	74
73380	1855	94
73380	1855	84
73380	1855	92
66571	1855	86
66571	1855	86
66571	1855	83
67704	1855	82
67704	1855	89
67704	1855	74
70525	1855	82
70525	1855	85
70525	1855	95
73905	1855	93
73905	1855	91
73905	1855	77
83760	1855	92
83760	1855	75
83760	1855	93
87803	1855	92
87803	1855	96
87803	1855	93
66495	1855	74
66495	1855	76
66495	1855	95
80823	1855	77
80823	1855	82
80823	1855	78
91755	1855	95
91755	1855	82
91755	1855	79
75784	1855	86
75784	1855	94
75784	1855	88
74049	1855	85
74049	1855	90
74049	1855	90
64120	1855	75
64120	1855	76
64120	1855	76
77528	1855	80
77528	1855	79
77528	1855	78
80840	1855	77
80840	1855	78
80840	1855	78
77452	1855	77
77452	1855	78
77452	1855	89
68860	1855	90
68860	1855	83
68860	1855	94
79765	1855	85
79765	1855	88
79765	1855	90
88892	1855	95
88892	1855	86
88892	1855	75
62460	1855	90
62460	1855	91
62460	1855	75
80928	1855	76
80928	1855	92
80928	1855	86
61313	1855	76
61313	1855	78
61313	1855	78
65828	1855	96
65828	1855	75
65828	1855	97
69945	1855	84
69945	1855	88
69945	1855	96
68162	1855	83
68162	1855	92
68162	1855	96
85534	1855	86
85534	1855	93
85534	1855	79
67055	1855	86
67055	1855	74
67055	1855	93
83149	1855	96
83149	1855	80
83149	1855	96
72747	1855	80
72747	1855	92
72747	1855	92
73426	1855	89
73426	1855	92
73426	1855	78
77941	1855	91
77941	1855	97
77941	1855	93
66994	1855	93
66994	1855	90
66994	1855	81
71551	1855	83
71551	1855	75
71551	1855	86
71636	1855	82
71636	1855	92
71636	1855	85
83186	1855	80
83186	1855	75
83186	1855	91
76329	1855	91
76329	1855	80
76329	1855	75
78477	1855	76
78477	1855	92
78477	1855	87
69460	1855	77
69460	1855	86
69460	1855	79
76234	1855	88
76234	1855	81
76234	1855	86
78672	1855	97
78672	1855	89
78672	1855	80
83252	1855	94
83252	1855	74
83252	1855	75
86528	1855	84
86528	1855	81
86528	1855	75
74492	1855	92
74492	1855	87
74492	1855	91
63667	1855	76
63667	1855	92
63667	1855	82
86117	1855	90
86117	1855	97
86117	1855	95
72791	1855	75
72791	1855	80
72791	1855	83
70970	1855	83
70970	1855	83
70970	1855	81
76202	1855	90
76202	1855	90
76202	1855	88
63003	1855	75
63003	1855	92
63003	1855	86
61918	1855	80
61918	1855	88
61918	1855	87
73964	1855	76
73964	1855	74
73964	1855	93
78632	1855	94
78632	1855	91
78632	1855	88
68200	1855	83
68200	1855	97
68200	1855	94
61921	1855	77
61921	1855	75
61921	1855	80
76726	1855	82
76726	1855	82
76726	1855	90
81496	1855	76
81496	1855	89
81496	1855	92
88938	1855	75
88938	1855	92
88938	1855	96
67633	1855	83
67633	1855	78
67633	1855	96
67602	1855	78
67602	1855	79
67602	1855	90
83120	1855	74
83120	1855	92
83120	1855	87
81523	1855	74
81523	1855	86
81523	1855	80
83725	1855	82
83725	1855	89
83725	1855	80
75678	1855	97
75678	1855	77
75678	1855	85
61887	1855	83
61887	1855	90
61887	1855	74
72711	1855	77
72711	1855	94
72711	1855	82
79092	1855	91
79092	1855	84
79092	1855	88
