0	0
0.5	-4.862e-26
1	-2.23313e-25
1.5	2.59906e-26
2	-1.62583e-26
2.5	-6.16144e-26
3	-1.49633e-25
3.5	1.09681e-07
4	2.9092e-07
4.5	4.11142e-07
5	2.67153e-07
5.5	-1.87931e-08
6	-2.95666e-07
6.5	-6.64523e-07
7	-1.06866e-06
7.5	-1.48419e-06
8	-1.95795e-06
8.5	-2.31173e-06
9	-2.67168e-06
9.5	-2.96305e-06
10	-3.24634e-06
10.5	-3.53434e-06
11	-3.82214e-06
11.5	-4.07847e-06
12	-4.32919e-06
12.5	-4.65066e-06
13	-4.98105e-06
13.5	-5.05368e-06
14	-4.67869e-06
14.5	-4.58645e-06
15	-5.04604e-06
15.5	-5.4793e-06
16	-4.78814e-06
16.5	-4.82198e-06
17	-4.50151e-06
17.5	-4.29262e-06
18	-4.49197e-06
18.5	-4.74393e-06
19	-4.85101e-06
19.5	-5.04773e-06
20	-5.42706e-06
20.5	-5.68435e-06
21	-5.92479e-06
21.5	-6.24441e-06
22	-6.56535e-06
22.5	-6.9734e-06
23	-7.56018e-06
23.5	-8.38928e-06
24	-1.02784e-05
24.5	-2.44364e-05
25	-0.00020698
25.5	0.000171885
26	-9.57375e-06
26.5	-5.96748e-05
27	-3.24116e-05
27.5	-1.16757e-05
28	-1.08432e-05
28.5	-1.1059e-05
29	-1.08779e-05
29.5	-1.13553e-05
30	-1.05927e-05
30.5	-8.86731e-06
31	-8.08769e-06
31.5	-7.22658e-06
32	-6.98912e-06
32.5	-7.09422e-06
33	-7.39876e-06
33.5	-7.61706e-06
34	-7.21593e-06
34.5	-6.44e-06
35	-5.37794e-06
35.5	-4.59906e-06
36	-4.1203e-06
36.5	-4.06511e-06
37	-4.14158e-06
37.5	-4.27888e-06
38	-4.37745e-06
38.5	-4.41467e-06
39	-4.44516e-06
39.5	-4.55452e-06
40	-4.68333e-06
40.5	-4.7667e-06
41	-4.84071e-06
41.5	-4.95172e-06
42	-5.18097e-06
42.5	-5.3704e-06
43	-5.68832e-06
43.5	-6.27848e-06
44	-7.54951e-06
44.5	-1.07389e-05
45	-6.69324e-05
45.5	0.0002145
46	0.0001656
46.5	-2.78046e-05
47	-7.68637e-05
47.5	-1.50148e-05
48	-1.14796e-05
48.5	-1.09812e-05
49	-1.11698e-05
49.5	-1.04523e-05
50	-9.26676e-06
50.5	-7.82989e-06
51	-6.79334e-06
51.5	-6.34206e-06
52	-6.23815e-06
52.5	-6.08294e-06
53	-5.83752e-06
53.5	-5.76997e-06
