source	target	synapse
3565	1332	1
3565	1332	4
3565	1332	7
3565	1332	3
3565	1332	0
3565	1332	12
3565	1332	11
3565	1332	13
3565	1332	8
3565	1332	3
3586	1332	3
3586	1332	1
3586	1332	3
3586	1332	1
3586	1332	9
3586	1332	11
3586	1332	6
3586	1332	7
3586	1332	1
3586	1332	10
3410	1332	10
3410	1332	1
3410	1332	8
3410	1332	13
3410	1332	1
3410	1332	14
3410	1332	3
3410	1332	4
3410	1332	7
3410	1332	12
3516	1332	6
3516	1332	6
3516	1332	13
3516	1332	3
3516	1332	3
3516	1332	12
3516	1332	11
3516	1332	8
3516	1332	7
3516	1332	0
3544	1332	0
3544	1332	6
3544	1332	4
3544	1332	10
3544	1332	11
3544	1332	12
3544	1332	2
3544	1332	14
3544	1332	2
3544	1332	2
3519	1332	4
3519	1332	6
3519	1332	12
3519	1332	8
3519	1332	8
3519	1332	5
3519	1332	13
3519	1332	0
3519	1332	10
3519	1332	3
3475	1332	5
3475	1332	1
3475	1332	10
3475	1332	0
3475	1332	12
3475	1332	1
3475	1332	2
3475	1332	12
3475	1332	1
3475	1332	5
3431	1332	9
3431	1332	10
3431	1332	8
3431	1332	8
3431	1332	6
3431	1332	12
3431	1332	5
3431	1332	5
3431	1332	2
3431	1332	8
3542	1332	7
3542	1332	4
3542	1332	5
3542	1332	2
3542	1332	0
3542	1332	6
3542	1332	0
3542	1332	7
3542	1332	9
3542	1332	13
3538	1332	11
3538	1332	2
3538	1332	8
3538	1332	5
3538	1332	11
3538	1332	3
3538	1332	14
3538	1332	0
3538	1332	2
3538	1332	0
3560	1332	7
3560	1332	8
3560	1332	13
3560	1332	3
3560	1332	13
3560	1332	8
3560	1332	8
3560	1332	5
3560	1332	3
3560	1332	7
3408	1332	14
3408	1332	7
3408	1332	7
3408	1332	9
3408	1332	4
3408	1332	3
3408	1332	14
3408	1332	8
3408	1332	7
3408	1332	14
3562	1332	11
3562	1332	12
3562	1332	12
3562	1332	12
3562	1332	10
3562	1332	3
3562	1332	1
3562	1332	11
3562	1332	3
3562	1332	12
3498	1332	6
3498	1332	2
3498	1332	1
3498	1332	9
3498	1332	10
3498	1332	5
3498	1332	4
3498	1332	2
3498	1332	6
3498	1332	9
3480	1332	5
3480	1332	8
3480	1332	0
3480	1332	10
3480	1332	9
3480	1332	9
3480	1332	9
3480	1332	11
3480	1332	14
3480	1332	1
3459	1332	3
3459	1332	2
3459	1332	7
3459	1332	14
3459	1332	10
3459	1332	3
3459	1332	8
3459	1332	2
3459	1332	5
3459	1332	0
7010	1332	15
7010	1332	17
7010	1332	15
7010	1332	15
7010	1332	15
7010	1332	16
7010	1332	17
7010	1332	16
7011	1332	18
7011	1332	17
7011	1332	16
7011	1332	18
7011	1332	17
7011	1332	15
7011	1332	16
7011	1332	18
7142	1332	17
7142	1332	16
7142	1332	17
7142	1332	16
7142	1332	17
7142	1332	18
7142	1332	18
7142	1332	15
6983	1332	17
6983	1332	16
6983	1332	16
6983	1332	17
6983	1332	16
6983	1332	18
6983	1332	17
6983	1332	18
7093	1332	16
7093	1332	18
7093	1332	17
7093	1332	17
7093	1332	17
7093	1332	18
7093	1332	15
7093	1332	16
6910	1332	18
6910	1332	17
6910	1332	16
6910	1332	15
6910	1332	16
6910	1332	17
6910	1332	18
6910	1332	18
7090	1332	18
7090	1332	18
7090	1332	18
7090	1332	15
7090	1332	15
7090	1332	17
7090	1332	17
7090	1332	15
7165	1332	16
7165	1332	18
7165	1332	17
7165	1332	16
7165	1332	15
7165	1332	17
7165	1332	17
7165	1332	18
6934	1332	16
6934	1332	16
6934	1332	16
6934	1332	16
6934	1332	15
6934	1332	18
6934	1332	18
6934	1332	16
6880	1332	17
6880	1332	18
6880	1332	16
6880	1332	17
6880	1332	17
6880	1332	16
6880	1332	18
6880	1332	17
7149	1332	18
7149	1332	18
7149	1332	17
7149	1332	16
7149	1332	16
7149	1332	15
7149	1332	16
7149	1332	17
6811	1332	16
6811	1332	17
6811	1332	15
6811	1332	17
6811	1332	18
6811	1332	15
6811	1332	16
6811	1332	17
15546	1332	27
15546	1332	33
15546	1332	30
15546	1332	21
15546	1332	29
15546	1332	26
15546	1332	32
15546	1332	27
15546	1332	30
15546	1332	33
15506	1332	25
15506	1332	24
15506	1332	30
15506	1332	29
15506	1332	29
15506	1332	24
15506	1332	19
15506	1332	30
15506	1332	27
15506	1332	23
15963	1332	28
15963	1332	23
15963	1332	19
15963	1332	21
15963	1332	20
15963	1332	30
15963	1332	33
15963	1332	32
15963	1332	24
15963	1332	28
15477	1332	19
15477	1332	20
15477	1332	25
15477	1332	29
15477	1332	32
15477	1332	30
15477	1332	25
15477	1332	22
15477	1332	33
15477	1332	24
15404	1332	30
15404	1332	19
15404	1332	21
15404	1332	22
15404	1332	19
15404	1332	27
15404	1332	22
15404	1332	28
15404	1332	24
15404	1332	20
15896	1332	32
15896	1332	33
15896	1332	23
15896	1332	32
15896	1332	29
15896	1332	28
15896	1332	19
15896	1332	29
15896	1332	20
15896	1332	22
15262	1332	22
15262	1332	25
15262	1332	28
15262	1332	24
15262	1332	26
15262	1332	20
15262	1332	23
15262	1332	22
15262	1332	28
15262	1332	31
15371	1332	24
15371	1332	27
15371	1332	28
15371	1332	24
15371	1332	28
15371	1332	21
15371	1332	29
15371	1332	30
15371	1332	26
15371	1332	23
15548	1332	25
15548	1332	28
15548	1332	32
15548	1332	28
15548	1332	24
15548	1332	28
15548	1332	24
15548	1332	26
15548	1332	22
15548	1332	23
15473	1332	21
15473	1332	27
15473	1332	33
15473	1332	22
15473	1332	30
15473	1332	31
15473	1332	31
15473	1332	22
15473	1332	28
15473	1332	21
16032	1332	25
16032	1332	24
16032	1332	22
16032	1332	32
16032	1332	21
16032	1332	33
16032	1332	25
16032	1332	32
16032	1332	27
16032	1332	33
15337	1332	21
15337	1332	26
15337	1332	22
15337	1332	20
15337	1332	20
15337	1332	19
15337	1332	28
15337	1332	26
15337	1332	30
15337	1332	20
15368	1332	33
15368	1332	25
15368	1332	33
15368	1332	23
15368	1332	27
15368	1332	23
15368	1332	33
15368	1332	28
15368	1332	29
15368	1332	33
15575	1332	30
15575	1332	20
15575	1332	25
15575	1332	28
15575	1332	26
15575	1332	28
15575	1332	20
15575	1332	21
15575	1332	22
15575	1332	20
15827	1332	24
15827	1332	33
15827	1332	25
15827	1332	20
15827	1332	29
15827	1332	22
15827	1332	22
15827	1332	22
15827	1332	33
15827	1332	29
15511	1332	32
15511	1332	22
15511	1332	27
15511	1332	26
15511	1332	20
15511	1332	21
15511	1332	28
15511	1332	25
15511	1332	20
15511	1332	32
15402	1332	24
15402	1332	23
15402	1332	25
15402	1332	26
15402	1332	23
15402	1332	25
15402	1332	24
